Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.65271,[54  6] ; [30 44],[37.6119403 22.3880597] ; [46.3880597 27.6119403],1
a1,1,0.285171,1.14228,[ 4 56] ; [ 9 65],[ 5.82089552 54.17910448] ; [ 7.17910448 66.82089552],0
n3,1,0.412279,0.672218,[17 11] ; [15 15],[15.44827586 12.55172414] ; [16.55172414 13.44827586],0
p12,1,0.440609,0.594695,[ 2 58] ; [ 1 73],[ 1.34328358 58.65671642] ; [ 1.65671642 72.34328358],0
p6,1,0.442507,0.589773,[13 47] ; [12 61],[11.27819549 48.72180451] ; [13.72180451 59.27819549],0
n4,1,0.459568,0.546947,[38 21] ; [43 31],[35.93233083 23.06766917] ; [45.06766917 28.93233083],0
b4,1,0.464459,0.535128,[33 27] ; [36 38],[30.89552239 29.10447761] ; [38.10447761 35.89552239],0
a8,1,0.475886,0.508275,[ 7 50] ; [ 6 65],[ 5.7890625 51.2109375] ; [ 7.2109375 63.7890625],0
a5,1,0.539456,0.376549,[34 26] ; [38 36],[32.23880597 27.76119403] ; [39.76119403 34.23880597],0
a4,1,0.551159,0.355245,[24 35] ; [26 47],[22.34848485 36.65151515] ; [27.65151515 45.34848485],0
n1,1,0.561995,0.336262,[13 14] ; [13 19],[11.89830508 15.10169492] ; [14.10169492 17.89830508],0
a3,1,0.652569,0.202677,[38 21] ; [43 28],[36.76153846 22.23846154] ; [44.23846154 26.76153846],0
a2,1,0.689912,0.159181,[ 9 51] ; [13 61],[ 9.85074627 50.14925373] ; [12.14925373 61.85074627],0
b2,1,0.786286,0.073515,[ 9 20] ; [16 31],[ 9.53947368 19.46052632] ; [15.46052632 31.53947368],0
b3,1,0.786286,0.073515,[ 9 20] ; [16 31],[ 9.53947368 19.46052632] ; [15.46052632 31.53947368],0
s1,1,0.865457,0.028707,[ 6 52] ; [ 7 67],[ 5.71212121 52.28787879] ; [ 7.28787879 66.71212121],0
d2,1,0.92582,0.008669,[27 32] ; [34 39],[27.26515152 31.73484848] ; [33.73484848 39.26515152],0
