Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,103.150956,[204  48] ; [165 242],[141.1047041 110.8952959] ; [227.8952959 179.1047041],1
p11,1,0.182143,1.780054,[209  47] ; [324  95],[202.14518519  53.85481481] ; [330.85481481  88.14518519],0
p9,1,0.182575,1.776538,[214  36] ; [337  76],[207.76772247  42.23227753] ; [343.23227753  69.76772247],0
p4,1,0.229915,1.441389,[150 103] ; [228 190],[142.52459016 110.47540984] ; [235.47540984 182.52459016],0
b4,1,0.238808,1.387617,[159  97] ; [241 178],[151.7037037 104.2962963] ; [248.2962963 170.7037037],0
p8,1,0.241409,1.372347,[131 119] ; [198 217],[123.68421053 126.31578947] ; [205.31578947 209.68421053],0
a8,1,0.248257,1.333084,[ 36 190] ; [ 49 340],[ 31.23577236 194.76422764] ; [ 53.76422764 335.23577236],0
b1,1,0.253718,1.302714,[ 86 170] ; [159 260],[ 92.91851852 163.08148148] ; [152.08148148 266.91851852],0
p2,1,0.254408,1.298935,[217  39] ; [340  78],[211.56083086  44.43916914] ; [345.43916914  72.56083086],0
a4,1,0.290426,1.117645,[121 134] ; [180 236],[114.38897168 140.61102832] ; [186.61102832 229.38897168],0
a5,1,0.302845,1.061622,[192  64] ; [299 120],[186.2162963  69.7837037] ; [304.7837037 114.2162963],0
p1,1,0.349738,0.874409,[ 18 238] ; [ 22 395],[ 15.21545319 240.78454681] ; [ 24.78454681 392.21545319],0
b3,1,0.378611,0.775207,[63 99] ; [ 83 157],[ 58.8358209 103.1641791] ; [ 87.1641791 152.8358209],0
b2,1,0.378611,0.775207,[63 99] ; [ 83 157],[ 58.8358209 103.1641791] ; [ 87.1641791 152.8358209],0
n3,1,0.450718,0.568846,[40 11] ; [75 28],[38.08441558 12.91558442] ; [76.91558442 26.08441558],0
u2,1,0.461921,0.541236,[31 28] ; [67 76],[28.62376238 30.37623762] ; [69.37623762 73.62376238],0
s5,1,0.470935,0.51978,[ 81 167] ; [122 285],[ 76.8610687 171.1389313] ; [126.1389313 280.8610687],0
s1,1,0.475663,0.508789,[  5 246] ; [ 12 403],[  6.40690691 244.59309309] ; [ 10.59309309 404.40690691],0
u3,1,0.521633,0.410664,[34 26] ; [74 69],[31.92118227 28.07881773] ; [76.07881773 66.92118227],0
a7,1,0.573248,0.317278,[185  69] ; [296 122],[181.80654762  72.19345238] ; [299.19345238 118.80654762],0
b5,1,0.613378,0.255284,[162  94] ; [257 162],[158.90962963  97.09037037] ; [260.09037037 158.90962963],0
n1,1,0.703377,0.144983,[17 33] ; [39 66],[18.06451613 31.93548387] ; [37.93548387 67.06451613],0
p6,1,0.731202,0.118011,[ 88 162] ; [141 275],[ 85.96096096 164.03903904] ; [143.03903904 272.96096096],0
n2,1,0.743015,0.107494,[39 12] ; [77 27],[38.16774194 12.83225806] ; [77.83225806 26.16774194],0
