Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.037252,[ 2 11] ; [96 10],[10.70588235  2.29411765] ; [87.29411765 18.70588235],1
a4,1,0.32538,0.967199,[7 6] ; [42 64],[5.35294118 7.64705882] ; [43.64705882 62.35294118],0
d2,1,0.336706,0.922935,[9 4] ; [58 47],[7.38135593 5.61864407] ; [59.61864407 45.38135593],0
p12,1,0.363491,0.825795,[ 1 12] ; [  3 102],[ 0.44067797 12.55932203] ; [  3.55932203 101.44067797],0
n2,1,0.394084,0.726305,[5 3] ; [30  9],[5.95744681 2.04255319] ; [29.04255319  9.95744681],0
a8,1,0.402614,0.700505,[ 1 12] ; [16 80],[ 2.02752294 10.97247706] ; [14.97247706 81.02752294],0
p5,1,0.432059,0.617282,[ 2 10] ; [10 96],[ 1.22033898 10.77966102] ; [10.77966102 95.22033898],0
b3,1,0.449692,0.571429,[2 8] ; [16 34],[3. 7.] ; [15. 35.],0
b2,1,0.449692,0.571429,[2 8] ; [16 34],[3. 7.] ; [15. 35.],0
d4,1,0.485045,0.4875,[9 4] ; [81 23],[10.  3.] ; [80. 24.],0
n3,1,0.523118,0.407741,[5 3] ; [28 10],[5.73913043 2.26086957] ; [27.26086957 10.73913043],0
a2,1,0.597921,0.278143,[ 2 11] ; [23 83],[ 2.73109244 10.26890756] ; [22.26890756 83.73109244],0
a6,1,0.621514,0.243746,[7 6] ; [64 41],[7.8220339 5.1779661] ; [63.1779661 41.8220339],0
a3,1,0.652399,0.202889,[9 4] ; [66 39],[8.26271186 4.73728814] ; [66.73728814 38.26271186],0
p3,1,0.670054,0.181538,[6 7] ; [42 63],[5.28813559 7.71186441] ; [42.71186441 62.28813559],0
a5,1,0.747315,0.103801,[8 5] ; [70 36],[8.5210084 4.4789916] ; [69.4789916 36.5210084],0
u1,1,0.760102,0.093236,[ 2 11] ; [20 86],[ 2.40336134 10.59663866] ; [19.59663866 86.40336134],0
d1,1,0.849946,0.035792,[7 6] ; [60 46],[7.31932773 5.68067227] ; [59.68067227 46.31932773],0
s4,1,0.851131,0.035222,[ 3 10] ; [27 79],[3.27731092 9.72268908] ; [26.72268908 79.27731092],0
b4,1,0.952536,0.003543,[7 6] ; [58 48],[7.10084034 5.89915966] ; [57.89915966 48.10084034],0
