Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,68.41762,[104  18] ; [45 87],[71.56692913 50.43307087] ; [77.43307087 54.56692913],1
d5,1,0.642406,0.215609,[99 23] ; [108  29],[97.50579151 24.49420849] ; [109.49420849  27.50579151],0
d4,1,0.708172,0.14011,[107  15] ; [118  19],[105.98455598  16.01544402] ; [119.01544402  17.98455598],0
d2,1,0.719363,0.129104,[61 62] ; [71 66],[62.44615385 60.55384615] ; [69.55384615 67.44615385],0
p2,1,0.755939,0.096608,[117   7] ; [128   9],[116.39846743   7.60153257] ; [128.60153257   8.39846743],0
a6,1,0.767235,0.087612,[78 44] ; [90 47],[79.13513514 42.86486486] ; [88.86486486 48.13513514],0
a7,1,0.781475,0.076949,[89 34] ; [97 40],[87.99230769 35.00769231] ; [98.00769231 38.99230769],0
b5,1,0.796448,0.066537,[65 59] ; [74 63],[66.03831418 57.96168582] ; [72.96168582 64.03831418],0
a8,1,0.840713,0.040393,[19 99] ; [ 22 107],[19.58704453 98.41295547] ; [ 21.41295547 107.58704453],0
u3,1,0.886126,0.020509,[17 11] ; [23 16],[16.71641791 11.28358209] ; [23.28358209 15.71641791],0
s6,1,0.891786,0.018508,[105  15] ; [118  16],[105.35433071  14.64566929] ; [117.64566929  16.35433071],0
u1,1,0.900946,0.015492,[ 21 103] ; [ 24 113],[ 21.37931034 102.62068966] ; [ 23.62068966 113.37931034],0
u2,1,0.913519,0.011794,[16 13] ; [21 18],[15.77941176 13.22058824] ; [21.22058824 17.77941176],0
p6,1,0.96758,0.001652,[65 58] ; [71 64],[64.8372093 58.1627907] ; [71.1627907 63.8372093],0
