Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,77.892823,[295  74] ; [63 92],[252.10305344 116.89694656] ; [105.89694656  49.10305344],1
a3,1,0.380186,0.770099,[238 135] ; [92 62],[233.56736243 139.43263757] ; [96.43263757 57.56736243],0
s2,1,0.49198,0.472194,[121 248] ; [ 47 111],[117.63187856 251.36812144] ; [ 50.36812144 107.63187856],0
s7,1,0.522226,0.409495,[ 90 268] ; [ 33 114],[ 87.1960396 270.8039604] ; [ 35.8039604 111.1960396],0
p1,1,0.605822,0.266303,[ 23 347] ; [  8 150],[ 21.72348485 348.27651515] ; [  9.27651515 148.72348485],0
a4,1,0.607957,0.263161,[152 220] ; [60 96],[149.36363636 222.63636364] ; [62.63636364 93.36363636],0
b5,1,0.789488,0.071276,[222 151] ; [96 62],[223.37853107 149.62146893] ; [94.62146893 63.37853107],0
n1,1,0.801239,0.063375,[28 57] ; [22 41],[28.71621622 56.28378378] ; [21.28378378 41.71621622],0
u4,1,0.834597,0.043601,[  3 370] ; [  1 157],[  2.80979284 370.19020716] ; [  1.19020716 156.80979284],0
a2,1,0.83717,0.042236,[ 68 305] ; [ 30 128],[ 68.83992467 304.16007533] ; [ 29.16007533 128.83992467],0
s3,1,0.879971,0.022803,[149 217] ; [62 93],[148.22648752 217.77351248] ; [62.77351248 92.22648752],0
