Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.547425,[16 32] ; [62 20],[28.8 19.2] ; [49.2 32.8],1
r4,1,0.466571,0.530085,[31 17] ; [58 24],[32.86153846 15.13846154] ; [56.13846154 25.86153846],0
a1,1,0.488189,0.480515,[ 3 45] ; [ 8 74],[ 4.06153846 43.93846154] ; [ 6.93846154 75.06153846],0
a3,1,0.541604,0.372575,[25 22] ; [47 33],[26.64566929 20.35433071] ; [45.35433071 34.64566929],0
a7,1,0.562362,0.335631,[25 23] ; [47 35],[26.58461538 21.41538462] ; [45.41538462 36.58461538],0
p3,1,0.578746,0.308266,[13 35] ; [26 56],[14.4 33.6] ; [24.6 57.4],0
v1,1,0.579359,0.307272,[10 37] ; [21 61],[11.29457364 35.70542636] ; [19.70542636 62.29457364],0
s5,1,0.638468,0.220752,[ 8 39] ; [11 68],[ 7.08730159 39.91269841] ; [11.91269841 67.08730159],0
s3,1,0.644001,0.213547,[19 29] ; [35 45],[20.25 27.75] ; [33.75 46.25],0
b1,1,0.64641,0.210456,[26 22] ; [41 41],[24.73846154 23.26153846] ; [42.26153846 39.73846154],0
d2,1,0.680302,0.169786,[21 27] ; [38 42],[22.125 25.875] ; [36.875 43.125],0
a6,1,0.701987,0.146413,[25 23] ; [45 36],[26.04651163 21.95348837] ; [43.95348837 37.04651163],0
n6,1,0.703042,0.145327,[28 20] ; [50 31],[29.02325581 18.97674419] ; [48.97674419 32.02325581],0
p8,1,0.750792,0.100867,[11 36] ; [21 60],[11.75 35.25] ; [20.25 60.75],0
s2,1,0.757021,0.095725,[12 35] ; [23 59],[12.75193798 34.24806202] ; [22.24806202 59.75193798],0
p9,1,0.774677,0.081947,[14 32] ; [26 53],[14.72 31.28] ; [25.28 53.72],0
p4,1,0.848276,0.036603,[16 32] ; [26 56],[15.50769231 32.49230769] ; [26.49230769 55.50769231],0
p2,1,0.862118,0.030164,[25 23] ; [44 38],[25.47692308 22.52307692] ; [43.52307692 38.47692308],0
d3,1,0.872082,0.025926,[25 23] ; [41 40],[24.55813953 23.44186047] ; [41.44186047 39.55813953],0
p6,1,0.882473,0.021855,[10 38] ; [16 65],[ 9.6744186 38.3255814] ; [16.3255814 64.6744186],0
p11,1,0.909883,0.012811,[20 28] ; [35 47],[20.30769231 27.69230769] ; [34.69230769 47.30769231],0
n2,1,0.912165,0.012168,[14 11] ; [18 15],[13.79310345 11.20689655] ; [18.20689655 14.79310345],0
s1,1,0.921533,0.009703,[ 5 43] ; [ 8 73],[ 4.8372093 43.1627907] ; [ 8.1627907 72.8372093],0
v4,1,0.973531,0.001101,[37 11] ; [63 19],[36.92307692 11.07692308] ; [63.07692308 18.92307692],0
