Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,22.345083,[100  14] ; [70 46],[84.26086957 29.73913043] ; [85.73913043 30.26086957],1
u4,1,0.401995,0.702351,[  4 111] ; [  2 114],[  2.98701299 112.01298701] ; [  3.01298701 112.98701299],0
s1,1,0.414171,0.666797,[  4 111] ; [  2 112],[  3.01310044 111.98689956] ; [  2.98689956 111.01310044],0
p2,1,0.484717,0.488232,[107   8] ; [105  11],[105.54112554   9.45887446] ; [106.45887446   9.54112554],0
a3,1,0.499875,0.455202,[89 24] ; [87 29],[86.84716157 26.15283843] ; [89.15283843 26.84716157],0
d3,1,0.504368,0.445733,[86 28] ; [83 33],[83.76521739 30.23478261] ; [85.23478261 30.76521739],0
d1,1,0.616231,0.2512,[76 39] ; [73 43],[74.17748918 40.82251082] ; [74.82251082 41.17748918],0
a2,1,0.626138,0.237334,[32 83] ; [29 87],[30.36796537 84.63203463] ; [30.63203463 85.36796537],0
a7,1,0.626966,0.236198,[81 33] ; [79 37],[79.30434783 34.69565217] ; [80.69565217 35.30434783],0
v4,1,0.644042,0.213494,[111   3] ; [113   2],[111.51091703   2.48908297] ; [112.48908297   2.51091703],0
a5,1,0.653652,0.201326,[92 23] ; [90 26],[90.60606061 24.39393939] ; [91.39393939 24.60606061],0
a6,1,0.674173,0.176759,[74 39] ; [79 37],[75.49781659 37.50218341] ; [77.50218341 38.49781659],0
r1,1,0.703163,0.145202,[98 17] ; [100  15],[99. 16.] ; [99. 16.],0
s2,1,0.731966,0.117314,[66 48] ; [64 51],[64.71615721 49.28384279] ; [65.28384279 49.71615721],0
b5,1,0.73391,0.115551,[66 49] ; [64 52],[64.71861472 50.28138528] ; [65.28138528 50.71861472],0
a8,1,0.75903,0.094098,[16 84] ; [19 89],[16.82692308 83.17307692] ; [18.17307692 89.82692308],0
r4,1,0.768569,0.086582,[110   5] ; [110   6],[109.52380952   5.47619048] ; [110.47619048   5.52380952],0
s4,1,0.80872,0.058601,[17 97] ; [ 16 100],[16.35652174 97.64347826] ; [16.64347826 99.35652174],0
d2,1,0.892321,0.018324,[59 55] ; [59 57],[58.48695652 55.51304348] ; [59.51304348 56.48695652],0
d5,1,0.920781,0.00989,[96 17] ; [98 18],[95.72925764 17.27074236] ; [98.27074236 17.72925764],0
s3,1,0.9329,0.007089,[70 43] ; [70 44],[69.69162996 43.30837004] ; [70.30837004 43.69162996],0
d4,1,0.934021,0.006854,[96 17] ; [99 17],[96.22270742 16.77729258] ; [98.77729258 17.22270742],0
p11,1,0.978951,0.000696,[99 16] ; [100  16],[99.06926407 15.93073593] ; [99.93073593 16.06926407],0
a4,1,1.0,0.0,[56 59] ; [56 59],[56. 59.] ; [56. 59.],0
