Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,106.511631,[ 52 233] ; [228 167],[117.35294118 167.64705882] ; [162.64705882 232.35294118],1
n4,1,0.09831,2.732744,[219  72] ; [326  79],[227.86637931  63.13362069] ; [317.13362069  87.86637931],0
p11,1,0.122954,2.379285,[232  60] ; [341  65],[239.70773639  52.29226361] ; [333.29226361  72.70773639],0
p10,1,0.15192,2.052867,[257  33] ; [372  33],[262.46043165  27.53956835] ; [366.53956835  38.46043165],0
u4,1,0.167293,1.907032,[  4 288] ; [ 12 394],[  6.69340974 285.30659026] ; [  9.30659026 396.69340974],0
n3,1,0.194689,1.68177,[50 21] ; [59 15],[53.37241379 17.62758621] ; [55.62758621 18.37241379],0
a1,1,0.200392,1.639518,[ 11 281] ; [ 24 382],[ 14.64183381 277.35816619] ; [ 20.35816619 385.64183381],0
n1,1,0.221978,1.491539,[31 40] ; [25 49],[27.42068966 43.57931034] ; [28.57931034 45.42068966],0
p4,1,0.239644,1.38269,[174 117] ; [258 144],[181.4025974 109.5974026] ; [250.5974026 151.4025974],0
p8,1,0.254808,1.296748,[154 137] ; [228 170],[161.33817126 129.66182874] ; [220.66182874 177.33817126],0
a8,1,0.264751,1.243742,[ 33 236] ; [ 56 308],[ 37.82148499 231.17851501] ; [ 51.17851501 312.82148499],0
s2,1,0.273496,1.199126,[149 141] ; [224 179],[156.08946609 133.91053391] ; [216.91053391 186.08946609],0
p6,1,0.281018,1.162162,[110 179] ; [169 232],[116.85652174 172.14347826] ; [162.14347826 238.85652174],0
n5,1,0.31136,1.024899,[220  71] ; [317  85],[225.49350649  65.50649351] ; [311.50649351  90.49350649],0
b5,1,0.329136,0.952296,[184 108] ; [241 165],[177.79369628 114.20630372] ; [247.20630372 158.79369628],0
b4,1,0.350425,0.871916,[163 129] ; [241 165],[169.00859599 122.99140401] ; [234.99140401 171.00859599],0
a4,1,0.399772,0.709013,[130 161] ; [194 211],[135.46551724 155.53448276] ; [188.53448276 216.46551724],0
s6,1,0.450358,0.569752,[195  90] ; [283 115],[199.45827233  85.54172767] ; [278.54172767 119.45827233],0
s5,1,0.472804,0.515416,[100 181] ; [149 240],[104.43134328 176.56865672] ; [144.56865672 244.43134328],0
b3,1,0.532392,0.389823,[ 63 107] ; [101 151],[ 66.06635071 103.93364929] ; [ 97.93364929 154.06635071],0
b2,1,0.532392,0.389823,[ 63 107] ; [101 151],[ 66.06635071 103.93364929] ; [ 97.93364929 154.06635071],0
p1,1,0.55112,0.355315,[ 29 262] ; [ 35 370],[ 26.75862069 264.24137931] ; [ 37.24137931 367.75862069],0
n2,1,0.629197,0.233151,[54 18] ; [58 16],[55.23287671 16.76712329] ; [56.76712329 17.23287671],0
s3,1,0.730717,0.118454,[165 123] ; [235 166],[167.1988389 120.8011611] ; [232.8011611 168.1988389],0
p2,1,0.847274,0.037094,[249  40] ; [351  54],[249.85590778  39.14409222] ; [350.14409222  54.85590778],0
u2,1,0.863,0.029776,[51 44] ; [50 41],[51.58602151 43.41397849] ; [49.41397849 41.58602151],0
v4,1,0.925853,0.008661,[282   9] ; [392  12],[282.20719424   8.79280576] ; [391.79280576  12.20719424],0
u3,1,0.956501,0.002975,[56 39] ; [54 37],[56.1827957 38.8172043] ; [53.8172043 37.1827957],0
p5,1,0.994372,5e-05,[ 36 251] ; [ 51 355],[ 36.03030303 250.96969697] ; [ 50.96969697 355.03030303],0
