Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.001399,10.207007,[59  4] ; [95 33],[50.79581152 12.20418848] ; [103.20418848  24.79581152],0
s1,1,0.287152,1.132924,[ 2 60] ; [  9 118],[ 3.60846561 58.39153439] ; [  7.39153439 119.60846561],0
a2,1,0.301049,1.069544,[ 9 55] ; [ 26 103],[11.60621762 52.39378238] ; [ 23.39378238 105.60621762],0
s4,1,0.311426,1.02462,[ 9 54] ; [ 26 102],[11.54450262 51.45549738] ; [ 23.45549738 104.54450262],0
v2,1,0.323503,0.97473,[28 35] ; [47 80],[24.86842105 38.13157895] ; [50.13157895 76.86842105],0
u1,1,0.367003,0.813786,[11 53] ; [ 16 113],[ 8.95336788 55.04663212] ; [ 18.04663212 110.95336788],0
n3,1,0.405329,0.692458,[17  6] ; [34 19],[15.43421053  7.56578947] ; [35.56578947 17.43421053],0
s8,1,0.417026,0.658682,[17 47] ; [41 86],[19.43455497 44.56544503] ; [38.56544503 88.43455497],0
a7,1,0.441118,0.593372,[42 21] ; [78 50],[39.58115183 23.41884817] ; [80.41884817 47.58115183],0
a5,1,0.443047,0.588377,[35 29] ; [78 51],[37.47150259 26.52849741] ; [75.52849741 53.47150259],0
a8,1,0.443978,0.585979,[ 8 46] ; [ 13 108],[ 6.48 47.52] ; [ 14.52 106.48],0
p8,1,0.468717,0.525,[17 46] ; [28 98],[15. 48.] ; [30. 96.],0
p9,1,0.499535,0.455924,[29 33] ; [64 59],[31.16756757 30.83243243] ; [61.83243243 61.16756757],0
v1,1,0.521478,0.410969,[22 40] ; [52 77],[24.02094241 37.97905759] ; [49.97905759 79.02094241],0
b5,1,0.573686,0.316554,[37 27] ; [80 49],[38.79792746 25.20207254] ; [78.20207254 50.79792746],0
d4,1,0.580567,0.305319,[48 15] ; [92 35],[46.42105263 16.57894737] ; [93.57894737 33.42105263],0
s3,1,0.594437,0.283468,[27 35] ; [61 67],[28.71578947 33.28421053] ; [59.28421053 68.71578947],0
p6,1,0.611085,0.258598,[14 49] ; [32 93],[15.41489362 47.58510638] ; [30.58510638 94.41489362],0
n4,1,0.619996,0.245873,[43 21] ; [82 47],[41.4507772 22.5492228] ; [83.5492228 45.4507772],0
v3,1,0.626997,0.236155,[17 46] ; [38 87],[18.43085106 44.56914894] ; [36.56914894 88.43085106],0
d2,1,0.640874,0.217601,[35 28] ; [66 61],[33.48947368 29.51052632] ; [67.51052632 59.48947368],0
d1,1,0.648315,0.208031,[31 33] ; [58 71],[29.51295337 34.48704663] ; [59.48704663 69.51295337],0
d3,1,0.690189,0.158881,[38 26] ; [71 55],[36.71578947 27.28421053] ; [72.28421053 53.71578947],0
u2,1,0.729648,0.119435,[10 12] ; [21 21],[10.65625 11.34375] ; [20.34375 21.65625],0
d5,1,0.752258,0.099644,[46 18] ; [94 33],[46.91099476 17.08900524] ; [93.08900524 33.91099476],0
n5,1,0.753684,0.098462,[38 26] ; [79 49],[39. 25.] ; [78. 50.],0
p7,1,0.756158,0.096429,[27 36] ; [57 69],[28. 35.] ; [56. 70.],0
b2,1,0.80997,0.057823,[15 34] ; [20 50],[14.41176471 34.58823529] ; [20.58823529 49.41176471],0
b3,1,0.80997,0.057823,[15 34] ; [20 50],[14.41176471 34.58823529] ; [20.58823529 49.41176471],0
a4,1,0.836774,0.042445,[27 37] ; [56 72],[27.66666667 36.33333333] ; [55.33333333 72.66666667],0
a3,1,0.970692,0.00135,[42 22] ; [85 44],[42.11398964 21.88601036] ; [84.88601036 44.11398964],0
p12,1,0.992599,8.6e-05,[ 2 61] ; [  4 123],[ 1.98947368 61.01052632] ; [  4.01052632 122.98947368],0
