Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.007793,7.080502,[10 52] ; [ 9 11],[14.36585366 47.63414634] ; [ 4.63414634 15.36585366],0
p1,1,0.569764,0.323077,[ 4 60] ; [ 2 18],[ 4.57142857 59.42857143] ; [ 1.42857143 18.57142857],0
v2,1,0.618126,0.248511,[21 41] ; [ 8 12],[21.92682927 40.07317073] ; [ 7.07317073 12.92682927],0
n1,1,0.628439,0.234184,[11 17] ; [3 3],[11.52941176 16.47058824] ; [2.47058824 3.52941176],0
v3,1,0.644515,0.212886,[18 43] ; [ 7 13],[18.82716049 42.17283951] ; [ 6.17283951 13.82716049],0
a8,1,0.671619,0.179714,[ 5 56] ; [ 1 18],[ 4.575 56.425] ; [ 1.425 17.575],0
d4,1,0.685443,0.164063,[45 19] ; [15  5],[45.71428571 18.28571429] ; [14.28571429  5.71428571],0
u3,1,0.717491,0.130909,[13 12] ; [5 6],[12.5 12.5] ; [5.5 5.5],0
b3,1,0.761215,0.092346,[15 28] ; [4 6],[15.41509434 27.58490566] ; [3.58490566 6.41509434],0
b2,1,0.761215,0.092346,[15 28] ; [4 6],[15.41509434 27.58490566] ; [3.58490566 6.41509434],0
s8,1,0.791412,0.069948,[ 8 55] ; [ 3 17],[ 8.34939759 54.65060241] ; [ 2.65060241 17.34939759],0
b4,1,0.86249,0.03,[37 27] ; [12  8],[37.33333333 26.66666667] ; [11.66666667  8.33333333],0
b1,1,0.86249,0.03,[37 27] ; [12  8],[37.33333333 26.66666667] ; [11.66666667  8.33333333],0
a6,1,0.902882,0.014889,[31 33] ; [10 10],[31.23809524 32.76190476] ; [ 9.76190476 10.23809524],0
b5,1,0.902882,0.014889,[31 33] ; [10 10],[31.23809524 32.76190476] ; [ 9.76190476 10.23809524],0
a1,1,0.905813,0.014,[ 7 57] ; [ 2 18],[ 6.85714286 57.14285714] ; [ 2.14285714 17.85714286],0
u1,1,0.933761,0.006908,[ 6 58] ; [ 2 18],[ 6.0952381 57.9047619] ; [ 1.9047619 18.0952381],0
s7,1,0.960065,0.002507,[13 47] ; [ 4 14],[13.07692308 46.92307692] ; [ 3.92307692 14.07692308],0
