Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.023387,[26 39] ; [89 12],[45.03012048 19.96987952] ; [69.96987952 31.03012048],1
a8,1,0.57008,0.322549,[ 6 56] ; [12 83],[ 7.10828025 54.89171975] ; [10.89171975 84.10828025],0
p1,1,0.603267,0.270097,[ 6 59] ; [ 7 93],[ 5.12121212 59.87878788] ; [ 7.87878788 92.12121212],0
p7,1,0.631951,0.229424,[34 31] ; [55 43],[35.49079755 29.50920245] ; [53.50920245 44.49079755],0
n2,1,0.63958,0.219291,[23  8] ; [23  6],[23.76666667  7.23333333] ; [22.23333333  6.76666667],0
a1,1,0.657863,0.19613,[ 5 60] ; [ 6 95],[ 4.30722892 60.69277108] ; [ 6.69277108 94.30722892],0
b5,1,0.724434,0.124284,[34 31] ; [50 51],[32.89156627 32.10843373] ; [51.10843373 49.89156627],0
d2,1,0.748369,0.102906,[14 50] ; [20 81],[13.18787879 50.81212121] ; [20.81212121 80.18787879],0
a2,1,0.765958,0.088605,[ 2 63] ; [ 4 97],[ 2.34939759 62.65060241] ; [ 3.65060241 97.34939759],0
a6,1,0.79563,0.067085,[29 36] ; [43 58],[28.19277108 36.80722892] ; [43.80722892 57.19277108],0
n5,1,0.824517,0.049168,[47 18] ; [70 29],[46.37195122 18.62804878] ; [70.62804878 28.37195122],0
n1,1,0.870596,0.026537,[12 18] ; [11 18],[11.69491525 18.30508475] ; [11.30508475 17.69491525],0
p8,1,0.888246,0.019747,[25 40] ; [37 62],[24.57317073 40.42682927] ; [37.42682927 61.57317073],0
