Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,55.010876,[236  75] ; [40 69],[204.37142857 106.62857143] ; [71.62857143 37.37142857],1
b4,1,0.344709,0.89284,[180 133] ; [57 52],[175.78436019 137.21563981] ; [61.21563981 47.78436019],0
p10,1,0.415591,0.662749,[289  21] ; [104   5],[290.76372315  19.23627685] ; [102.23627685   6.76372315],0
a3,1,0.568552,0.325111,[225  85] ; [76 33],[222.69689737  87.30310263] ; [78.30310263 30.69689737],0
r3,1,0.571488,0.320199,[297  13] ; [103   6],[295.94272076  14.05727924] ; [104.05727924   4.94272076],0
a8,1,0.60062,0.274062,[ 43 235] ; [14 91],[ 41.37336815 236.62663185] ; [15.62663185 89.37336815],0
u2,1,0.601243,0.273125,[50 38] ; [17 16],[48.72727273 39.27272727] ; [18.27272727 14.72727273],0
p1,1,0.60593,0.266144,[ 40 270] ; [12 97],[ 38.4725537 271.5274463] ; [13.5274463 95.4725537],0
n3,1,0.635212,0.225059,[34 13] ; [14  7],[33.17647059 13.82352941] ; [14.82352941  6.17647059],0
d2,1,0.656384,0.197945,[144 168] ; [53 56],[145.99524941 166.00475059] ; [51.00475059 57.99524941],0
n6,1,0.657828,0.196173,[273  36] ; [98 11],[274.25598086  34.74401914] ; [96.74401914 12.25598086],0
p3,1,0.713635,0.134673,[200 112] ; [72 37],[201.57719715 110.42280285] ; [70.42280285 38.57719715],0
s2,1,0.723597,0.125073,[162 147] ; [55 54],[160.4138756 148.5861244] ; [56.5861244 52.4138756],0
p11,1,0.761054,0.092475,[279  34] ; [96 13],[278.13981043  34.86018957] ; [96.86018957 12.13981043],0
p6,1,0.80091,0.06359,[154 157] ; [55 53],[155.12887828 155.87112172] ; [53.87112172 54.12887828],0
p2,1,0.815423,0.054492,[286  25] ; [101   8],[286.56428571  24.43571429] ; [100.43571429   8.56428571],0
s1,1,0.820139,0.051695,[ 10 301] ; [  4 105],[ 10.36666667 300.63333333] ; [  3.63333333 105.36666667],0
a4,1,0.831676,0.045179,[139 172] ; [50 59],[139.95 171.05] ; [49.05 59.95],0
p7,1,0.83947,0.041035,[250  56] ; [90 19],[250.69879518  55.30120482] ; [89.30120482 19.69879518],0
v3,1,0.857584,0.032202,[134 167] ; [47 61],[133.20537897 167.79462103] ; [47.79462103 60.20537897],0
p4,1,0.89519,0.017355,[231  81] ; [80 29],[230.47980998  81.52019002] ; [80.52019002 28.47980998],0
s6,1,0.918832,0.010385,[214  89] ; [74 30],[214.40786241  88.59213759] ; [73.59213759 30.40786241],0
a1,1,0.976845,0.000842,[ 17 296] ; [  6 103],[ 17.05924171 295.94075829] ; [  5.94075829 103.05924171],0
p5,1,0.993581,6.5e-05,[ 60 252] ; [21 88],[ 60.02850356 251.97149644] ; [20.97149644 88.02850356],0
