Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,58.72532,[45 71] ; [238  67],[77.97624703 38.02375297] ; [205.02375297  99.97624703],1
p2,1,0.111952,2.52645,[93 22] ; [268  40],[98.14420804 16.85579196] ; [262.85579196  45.14420804],0
d5,1,0.121367,2.399593,[90 25] ; [259  47],[95.33254157 19.66745843] ; [253.66745843  52.33254157],0
b4,1,0.132317,2.265106,[63 53] ; [192 116],[69.76415094 46.23584906] ; [185.23584906 122.76415094],0
v1,1,0.153891,2.033251,[69 44] ; [157 138],[62.59313725 50.40686275] ; [163.40686275 131.59313725],0
p3,1,0.168955,1.89219,[68 48] ; [157 150],[61.70212766 54.29787234] ; [163.29787234 143.70212766],0
d2,1,0.176119,1.830073,[54 62] ; [165 141],[60.19905213 55.80094787] ; [158.80094787 147.19905213],0
p9,1,0.19092,1.710507,[98 18] ; [271  33],[101.91428571  14.08571429] ; [267.08571429  36.91428571],0
p10,1,0.197898,1.657816,[92 23] ; [259  45],[96.33651551 18.66348449] ; [254.66348449  49.33651551],0
a5,1,0.281504,1.159814,[81 35] ; [231  77],[85.35849057 30.64150943] ; [226.64150943  81.35849057],0
v3,1,0.285441,1.140999,[51 62] ; [116 179],[46.25245098 66.74754902] ; [120.74754902 174.25245098],0
p6,1,0.299608,1.075936,[50 62] ; [119 186],[45.39088729 66.60911271] ; [123.60911271 181.39088729],0
a1,1,0.33053,0.946819,[  8 108] ; [ 14 294],[  6.01886792 109.98113208] ; [ 15.98113208 292.01886792],0
u2,1,0.35188,0.866667,[14 12] ; [50 28],[16. 10.] ; [48. 30.],0
p5,1,0.363565,0.825543,[19 96] ; [ 40 266],[16.11638955 98.88361045] ; [ 42.88361045 263.11638955],0
r3,1,0.372605,0.79496,[112   4] ; [299   6],[113.24465558   2.75534442] ; [297.75534442   7.24465558],0
p11,1,0.408734,0.682481,[95 21] ; [241  67],[91.9245283 24.0754717] ; [244.0754717  63.9245283],0
n5,1,0.416109,0.661279,[93 22] ; [237  70],[89.92890995 25.07109005] ; [240.07109005  66.92890995],0
a3,1,0.440276,0.595564,[90 26] ; [227  80],[86.93144208 29.06855792] ; [230.06855792  76.93144208],0
n2,1,0.444861,0.583713,[26  5] ; [47 14],[24.59782609  6.40217391] ; [48.40217391 12.59782609],0
s1,1,0.454206,0.560134,[  4 110] ; [ 16 288],[  5.45454545 108.54545455] ; [ 14.54545455 289.45454545],0
s5,1,0.474071,0.512471,[56 57] ; [135 161],[52.77017115 60.22982885] ; [138.22982885 157.77017115],0
s2,1,0.531024,0.392432,[95 21] ; [260  48],[97.12264151 18.87735849] ; [257.87735849  50.12264151],0
p12,1,0.536451,0.382157,[ 11 104] ; [ 36 272],[ 12.77777778 102.22222222] ; [ 34.22222222 273.77777778],0
s4,1,0.54818,0.360589,[30 85] ; [ 71 234],[27.6547619 87.3452381] ; [ 73.3452381 231.6547619],0
u4,1,0.721876,0.126702,[  5 111] ; [ 11 297],[  4.37735849 111.62264151] ; [ 11.62264151 296.37735849],0
a8,1,0.778219,0.079321,[16 95] ; [ 44 239],[16.9035533 94.0964467] ; [ 43.0964467 239.9035533],0
p4,1,0.830619,0.045757,[73 43] ; [196 110],[73.94312796 42.05687204] ; [195.05687204 110.94312796],0
p8,1,0.914192,0.011611,[61 53] ; [165 140],[61.48926014 52.51073986] ; [164.51073986 140.48926014],0
p7,1,0.969083,0.001502,[76 37] ; [199  96],[76.16421569 36.83578431] ; [198.83578431  96.16421569],0
a4,1,0.970263,0.00139,[54 61] ; [144 164],[53.82978723 61.17021277] ; [144.17021277 163.82978723],0
p1,1,0.994579,4.6e-05,[ 12 103] ; [ 32 274],[ 12.01900238 102.98099762] ; [ 31.98099762 274.01900238],0
