Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000738,11.391492,[32 72] ; [40 31],[42.78857143 61.21142857] ; [29.21142857 41.78857143],1
r1,1,0.467003,0.529059,[70 34] ; [44 27],[67.74857143 36.25142857] ; [46.25142857 24.74857143],0
n1,1,0.478635,0.501972,[ 8 35] ; [ 6 17],[ 9.12121212 33.87878788] ; [ 4.87878788 18.12121212],0
a8,1,0.495436,0.464699,[ 7 91] ; [ 3 63],[ 5.97560976 92.02439024] ; [ 4.02439024 61.97560976],0
b2,1,0.502056,0.450587,[13 32] ; [ 9 31],[11.64705882 33.35294118] ; [10.35294118 29.64705882],0
b3,1,0.502056,0.450587,[13 32] ; [ 9 31],[11.64705882 33.35294118] ; [10.35294118 29.64705882],0
d1,1,0.529851,0.394677,[43 61] ; [26 45],[41.00571429 62.99428571] ; [27.99428571 43.00571429],0
d5,1,0.530442,0.393544,[70 33] ; [45 26],[68.07471264 34.92528736] ; [46.92528736 24.07471264],0
v1,1,0.558565,0.342194,[40 61] ; [25 46],[38.16860465 62.83139535] ; [26.83139535 44.16860465],0
a6,1,0.572428,0.318637,[63 41] ; [46 25],[64.77714286 39.22285714] ; [44.22285714 26.77714286],0
p4,1,0.578354,0.308903,[43 61] ; [26 44],[41.24137931 62.75862069] ; [27.75862069 42.24137931],0
b5,1,0.603846,0.269234,[67 37] ; [43 28],[65.37142857 38.62857143] ; [44.62857143 26.37142857],0
d4,1,0.614538,0.253619,[75 29] ; [48 22],[73.51724138 30.48275862] ; [49.48275862 20.51724138],0
a2,1,0.668235,0.183674,[11 93] ; [ 9 62],[11.88571429 92.11428571] ; [ 8.11428571 62.88571429],0
p8,1,0.732393,0.116926,[41 63] ; [29 40],[42.08092486 61.91907514] ; [27.91907514 41.08092486],0
p7,1,0.830292,0.045936,[54 49] ; [34 33],[53.31764706 49.68235294] ; [34.68235294 32.31764706],0
b4,1,0.841485,0.039998,[57 47] ; [40 31],[57.64571429 46.35428571] ; [39.35428571 31.64571429],0
v3,1,0.858946,0.031583,[23 76] ; [15 53],[22.52694611 76.47305389] ; [15.47305389 52.52694611],0
p5,1,0.86975,0.026888,[  4 100] ; [ 3 66],[ 4.20809249 99.79190751] ; [ 2.79190751 66.20809249],0
u3,1,0.88814,0.019785,[23 16] ; [20 13],[23.29166667 15.70833333] ; [19.70833333 13.29166667],0
p6,1,0.912319,0.012125,[19 84] ; [13 55],[19.2748538 83.7251462] ; [12.7251462 55.2748538],0
d2,1,0.916992,0.010862,[33 71] ; [22 49],[32.68571429 71.31428571] ; [22.31428571 48.68571429],0
v2,1,0.924665,0.008941,[43 57] ; [28 36],[43.29268293 56.70731707] ; [27.70731707 36.29268293],0
u1,1,0.936189,0.00641,[ 7 97] ; [ 5 66],[ 7.13142857 96.86857143] ; [ 4.86857143 66.13142857],0
s8,1,0.947753,0.004294,[23 81] ; [16 55],[23.17714286 80.82285714] ; [15.82285714 55.17714286],0
