Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,44.574079,[ 19 382] ; [20 50],[ 33.20382166 367.79617834] ; [ 5.79617834 64.20382166],1
b3,1,0.065703,3.387233,[ 91 153] ; [27 26],[ 96.94276094 147.05723906] ; [21.05723906 31.94276094],0
b2,1,0.065703,3.387233,[ 91 153] ; [27 26],[ 96.94276094 147.05723906] ; [21.05723906 31.94276094],0
v4,1,0.102742,2.662452,[388  13] ; [63  5],[385.6098081  15.3901919] ; [65.3901919  2.6098081],0
a3,1,0.104698,2.632477,[309  92] ; [60 10],[314.15923567  86.84076433] ; [54.84076433 15.15923567],0
n6,1,0.11125,2.536376,[342  57] ; [64  5],[346.14102564  52.85897436] ; [59.85897436  9.14102564],0
r2,1,0.139603,2.182332,[379  18] ; [62  6],[376.50967742  20.49032258] ; [64.49032258  3.50967742],0
u3,1,0.142206,2.153925,[52 41] ; [8 2],[54.17475728 38.82524272] ; [5.82524272 4.17475728],0
d2,1,0.273028,1.201469,[208 196] ; [41 29],[212.2278481 191.7721519] ; [36.7721519 33.2278481],0
s2,1,0.296893,1.088099,[215 187] ; [41 27],[218.96170213 183.03829787] ; [37.03829787 30.96170213],0
p2,1,0.324935,0.968981,[364  38] ; [65  4],[366.15286624  35.84713376] ; [62.84713376  6.15286624],0
u2,1,0.396873,0.717779,[51 40] ; [7 3],[52.25742574 38.74257426] ; [5.74257426 4.25742574],0
a2,1,0.397276,0.716555,[112 292] ; [16 54],[109.09704641 294.90295359] ; [18.90295359 51.09704641],0
d3,1,0.436907,0.604391,[317  87] ; [52 18],[314.50632911  89.49367089] ; [54.49367089 15.50632911],0
r4,1,0.458568,0.549387,[374  30] ; [63  7],[372.46413502  31.53586498] ; [64.53586498  5.46413502],0
r1,1,0.473492,0.513814,[340  62] ; [56 13],[337.98726115  64.01273885] ; [58.01273885 10.98726115],0
a6,1,0.529884,0.394614,[280 123] ; [46 24],[277.75475687 125.24524313] ; [48.24524313 21.75475687],0
v2,1,0.537686,0.379845,[241 153] ; [43 23],[243.25217391 150.74782609] ; [40.74782609 25.25217391],0
a7,1,0.548804,0.359463,[296 107] ; [49 21],[293.94291755 109.05708245] ; [51.05708245 18.94291755],0
b1,1,0.553968,0.350257,[158 246] ; [30 40],[160.23628692 243.76371308] ; [27.76371308 42.23628692],0
s4,1,0.571505,0.320171,[ 70 330] ; [10 58],[ 68.37606838 331.62393162] ; [11.62393162 56.37606838],0
u1,1,0.625342,0.238431,[ 82 322] ; [16 54],[ 83.52742616 320.47257384] ; [14.47257384 55.52742616],0
a5,1,0.703834,0.144515,[315  89] ; [56 14],[316.21097046  87.78902954] ; [54.78902954 15.21097046],0
b4,1,0.730193,0.118935,[234 170] ; [39 31],[232.6835443 171.3164557] ; [40.3164557 29.6835443],0
d5,1,0.769689,0.085721,[357  47] ; [61  9],[356.27004219  47.72995781] ; [61.72995781  8.27004219],0
a4,1,0.795751,0.067003,[189 214] ; [34 36],[189.99788584 213.00211416] ; [33.00211416 36.99788584],0
s3,1,0.803816,0.061709,[233 164] ; [41 27],[233.9311828 163.0688172] ; [40.0688172 27.9311828],0
n2,1,0.954899,0.003199,[59 17] ; [10  3],[58.92134831 17.07865169] ; [10.07865169  2.92134831],0
a8,1,0.976426,0.000873,[ 63 301] ; [11 52],[ 63.08196721 300.91803279] ; [10.91803279 52.08196721],0
r3,1,0.984288,0.000388,[390  12] ; [66  2],[390.02553191  11.97446809] ; [65.97446809  2.02553191],0
d1,1,0.99334,7e-05,[283 121] ; [49 21],[282.97046414 121.02953586] ; [49.02953586 20.97046414],0
n1,1,0.994094,5.5e-05,[23 52] ; [4 9],[23.01136364 51.98863636] ; [3.98863636 9.01136364],0
