Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,93.091438,[ 29 116] ; [191  84],[75.95238095 69.04761905] ; [144.04761905 130.95238095],1
r2,1,0.363628,0.825325,[137   6] ; [266   7],[138.53125   4.46875] ; [264.46875   8.53125],0
a1,1,0.377572,0.778592,[  6 140] ; [ 17 259],[  7.95734597 138.04265403] ; [ 15.04265403 260.95734597],0
n3,1,0.417471,0.657422,[32 17] ; [35 13],[33.84536082 15.15463918] ; [33.15463918 14.84536082],0
a2,1,0.419344,0.652152,[57 89] ; [119 157],[60.89099526 85.10900474] ; [115.10900474 160.89099526],0
d5,1,0.435476,0.608173,[143   2] ; [269   7],[141.90023753   3.09976247] ; [270.09976247   5.90023753],0
a8,1,0.436585,0.605241,[ 21 110] ; [ 31 206],[ 18.51086957 112.48913043] ; [ 33.48913043 203.51086957],0
b4,1,0.475709,0.508685,[93 53] ; [166 110],[89.60663507 56.39336493] ; [169.39336493 106.60663507],0
u2,1,0.496032,0.463416,[18 13] ; [36 19],[19.46511628 11.53488372] ; [34.53488372 20.46511628],0
n2,1,0.499541,0.455911,[33 17] ; [34 13],[34.53608247 15.46391753] ; [32.46391753 14.53608247],0
b2,1,0.64476,0.212571,[29 51] ; [ 73 113],[30.67669173 49.32330827] ; [ 71.32330827 114.67669173],0
b3,1,0.64476,0.212571,[29 51] ; [ 73 113],[30.67669173 49.32330827] ; [ 71.32330827 114.67669173],0
b1,1,0.649048,0.207103,[ 46 100] ; [ 93 183],[48.09004739 97.90995261] ; [ 90.90995261 185.09004739],0
d4,1,0.741695,0.108642,[143   2] ; [271   5],[142.58907363   2.41092637] ; [271.41092637   4.58907363],0
a3,1,0.797507,0.065831,[115  30] ; [221  54],[116.  29.] ; [220.  55.],0
a4,1,0.805937,0.060354,[81 65] ; [156 119],[82.19002375 63.80997625] ; [154.80997625 120.19002375],0
u4,1,0.920826,0.009879,[  4 142] ; [  8 267],[  4.16152019 141.83847981] ; [  7.83847981 267.16152019],0
