Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.633701,[42  5] ; [37 45],[28.78294574 18.21705426] ; [50.21705426 31.78294574],1
b4,1,0.473857,0.512968,[34 13] ; [55 28],[32.17692308 14.82307692] ; [56.82307692 26.17692308],0
d2,1,0.474618,0.511204,[21 26] ; [42 40],[22.95348837 24.04651163] ; [40.04651163 41.95348837],0
b3,1,0.504377,0.445714,[ 8 20] ; [18 32],[ 9.33333333 18.66666667] ; [16.66666667 33.33333333],0
b2,1,0.504377,0.445714,[ 8 20] ; [18 32],[ 9.33333333 18.66666667] ; [16.66666667 33.33333333],0
a6,1,0.517917,0.41804,[25 22] ; [49 34],[26.75384615 20.24615385] ; [47.24615385 35.75384615],0
u1,1,0.533469,0.387779,[ 6 41] ; [14 69],[ 7.23076923 39.76923077] ; [12.76923077 70.23076923],0
s3,1,0.541294,0.373148,[27 19] ; [43 38],[25.35433071 20.64566929] ; [44.64566929 36.35433071],0
a5,1,0.563212,0.334174,[34 13] ; [56 27],[32.53846154 14.46153846] ; [57.46153846 25.53846154],0
a2,1,0.577305,0.310612,[11 36] ; [16 67],[ 9.76153846 37.23846154] ; [17.23846154 65.76153846],0
d4,1,0.578031,0.309429,[39  8] ; [71 11],[40.07751938  6.92248062] ; [69.92248062 12.07751938],0
r1,1,0.579359,0.307272,[37 10] ; [61 21],[35.70542636 11.29457364] ; [62.29457364 19.70542636],0
a8,1,0.623361,0.241172,[ 4 40] ; [ 9 66],[ 4.80672269 39.19327731] ; [ 8.19327731 66.80672269],0
v4,1,0.632511,0.22867,[44  3] ; [73  7],[43.2992126  3.7007874] ; [73.7007874  6.2992126],0
a4,1,0.655049,0.199593,[24 23] ; [39 44],[22.77692308 24.22307692] ; [40.22307692 42.77692308],0
r3,1,0.669818,0.181815,[43  3] ; [74  7],[42.37795276  3.62204724] ; [74.62204724  6.37795276],0
v1,1,0.69293,0.155932,[22 25] ; [35 46],[20.9296875 26.0703125] ; [36.0703125 44.9296875],0
a7,1,0.708442,0.139838,[30 17] ; [55 27],[30.96899225 16.03100775] ; [54.03100775 27.96899225],0
n6,1,0.760157,0.093192,[41  6] ; [73  9],[41.53488372  5.46511628] ; [72.46511628  9.53488372],0
s1,1,0.871597,0.026124,[ 2 45] ; [ 4 78],[ 2.18604651 44.81395349] ; [ 3.81395349 78.18604651],0
d1,1,0.903468,0.014709,[26 21] ; [45 38],[25.66923077 21.33076923] ; [45.33076923 37.66923077],0
r2,1,0.962239,0.002241,[44  3] ; [76  5],[44.0625  2.9375] ; [75.9375  5.0625],0
v3,1,0.99501,3.9e-05,[14 32] ; [25 57],[14.015625 31.984375] ; [24.984375 57.015625],0
