Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,56.312394,[ 37 153] ; [91 64],[ 70.49275362 119.50724638] ; [57.50724638 97.49275362],1
p7,1,0.003851,8.352679,[ 63 123] ; [76 78],[ 76.04117647 109.95882353] ; [62.95882353 91.04117647],0
s8,1,0.007891,7.058145,[ 62 129] ; [72 83],[ 73.97109827 117.02890173] ; [60.02890173 94.97109827],0
d2,1,0.012155,6.288068,[ 85 102] ; [91 63],[96.51612903 90.48387097] ; [79.48387097 74.51612903],0
s5,1,0.017025,5.693774,[ 39 143] ; [49 99],[ 48.53333333 133.46666667] ; [ 39.46666667 108.53333333],0
a7,1,0.031234,4.640041,[119  71] ; [114  41],[128.31884058  61.68115942] ; [104.68115942  50.31884058],0
a5,1,0.038174,4.297249,[130  61] ; [121  34],[138.55780347  52.44219653] ; [112.44219653  42.55780347],0
a1,1,0.045977,3.982429,[ 16 175] ; [  5 150],[ 11.59248555 179.40751445] ; [  9.40751445 145.59248555],0
p11,1,0.049913,3.844387,[127  64] ; [118  37],[135.24566474  55.75433526] ; [109.75433526  45.24566474],0
n5,1,0.063683,3.43877,[146  43] ; [132  23],[152.73837209  36.26162791] ; [125.26162791  29.73837209],0
v1,1,0.067243,3.349058,[ 77 108] ; [76 71],[85.2560241 99.7439759] ; [67.7439759 79.2560241],0
a4,1,0.086847,2.931875,[ 86 104] ; [84 70],[93.89534884 96.10465116] ; [76.10465116 77.89534884],0
a6,1,0.173846,1.84946,[123  67] ; [111  44],[128.86956522  61.13043478] ; [105.13043478  49.86956522],0
b5,1,0.210922,1.565088,[117  74] ; [105  50],[122.54913295  68.45086705] ; [99.45086705 55.54913295],0
r1,1,0.245908,1.346404,[138  52] ; [121  34],[142.63768116  47.36231884] ; [116.36231884  38.63768116],0
n3,1,0.276959,1.181954,[40 18] ; [27  7],[42.23913043 15.76086957] ; [24.76086957  9.23913043],0
s3,1,0.27747,1.179439,[99 90] ; [88 63],[103.95  85.05] ; [83.05 67.95],0
u3,1,0.29571,1.093442,[27 31] ; [24 18],[29.58 28.42] ; [21.42 20.58],0
v2,1,0.343835,0.89608,[90 92] ; [82 68],[94.28915663 87.71084337] ; [77.71084337 72.28915663],0
v3,1,0.414319,0.666372,[ 63 120] ; [57 90],[ 66.54545455 116.45454545] ; [53.45454545 93.54545455],0
p1,1,0.478596,0.502062,[ 10 180] ; [ 11 144],[ 11.56521739 178.43478261] ; [  9.43478261 145.56521739],0
d4,1,0.515404,0.42308,[147  42] ; [125  30],[149.44186047  39.55813953] ; [122.55813953  32.44186047],0
a3,1,0.553187,0.351638,[133  57] ; [113  42],[135.47826087  54.52173913] ; [110.52173913  44.47826087],0
b1,1,0.616862,0.250303,[ 79 112] ; [60 95],[ 76.73121387 114.26878613] ; [62.26878613 92.73121387],0
s1,1,0.652747,0.202454,[  8 180] ; [  8 143],[  8.87315634 179.12684366] ; [  7.12684366 143.87315634],0
r2,1,0.657893,0.196093,[169  17] ; [142  12],[170.13529412  15.86470588] ; [140.86470588  13.13529412],0
a8,1,0.677605,0.172834,[ 26 153] ; [ 17 115],[ 24.74919614 154.25080386] ; [ 18.25080386 113.74919614],0
u4,1,0.796019,0.066823,[  3 188] ; [  3 152],[  3.31213873 187.68786127] ; [  2.68786127 152.31213873],0
n2,1,0.812409,0.056321,[42 18] ; [23 11],[41.4893617 18.5106383] ; [23.5106383 10.4893617],0
b2,1,0.838684,0.041444,[48 71] ; [45 63],[48.75330396 70.24669604] ; [44.24669604 63.75330396],0
b3,1,0.838684,0.041444,[48 71] ; [45 63],[48.75330396 70.24669604] ; [44.24669604 63.75330396],0
u2,1,0.868159,0.027555,[31 25] ; [22 19],[30.59793814 25.40206186] ; [22.40206186 18.59793814],0
n1,1,0.877984,0.02357,[27 32] ; [15 19],[26.64516129 32.35483871] ; [15.35483871 18.64516129],0
b4,1,0.889736,0.01922,[116  75] ; [93 62],[115.37283237  75.62716763] ; [93.62716763 61.37283237],0
p12,1,0.95904,0.002638,[ 12 178] ; [ 10 145],[ 12.11594203 177.88405797] ; [  9.88405797 145.11594203],0
s4,1,0.993368,6.9e-05,[ 26 163] ; [ 21 132],[ 25.97368421 163.02631579] ; [ 21.02631579 131.97368421],0
