Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.789652,[ 1 39] ; [102  52],[21.2371134 18.7628866] ; [81.7628866 72.2371134],1
n5,1,0.500776,0.453291,[24 15] ; [85 68],[22.140625 16.859375] ; [86.859375 66.140625],0
p1,1,0.55444,0.349423,[ 4 36] ; [ 11 142],[ 3.10880829 36.89119171] ; [ 11.89119171 141.10880829],0
p10,1,0.560009,0.339689,[19 18] ; [85 65],[20.57754011 16.42245989] ; [83.42245989 66.57754011],0
s3,1,0.606563,0.265211,[23 17] ; [81 72],[21.55440415 18.44559585] ; [82.44559585 70.55440415],0
n3,1,0.626954,0.236214,[9 3] ; [38 18],[8.29411765 3.70588235] ; [38.70588235 17.29411765],0
b5,1,0.643396,0.214328,[26 14] ; [106  48],[27.21649485 12.78350515] ; [104.78350515  49.21649485],0
s7,1,0.698585,0.149948,[16 21] ; [66 75],[17.04494382 19.95505618] ; [64.95505618 76.04494382],0
r2,1,0.706001,0.142304,[37  3] ; [144   9],[37.51295337  2.48704663] ; [143.48704663   9.51295337],0
n4,1,0.721055,0.127484,[23 16] ; [95 58],[23.96875 15.03125] ; [94.03125 58.96875],0
s1,1,0.74578,0.105111,[ 2 37] ; [ 10 143],[ 2.4375 36.5625] ; [  9.5625 143.4375],0
v4,1,0.751207,0.10052,[37  3] ; [140  14],[36.49484536  3.50515464] ; [140.50515464  13.49484536],0
p9,1,0.822992,0.050041,[24 14] ; [97 52],[24.58823529 13.41176471] ; [96.41176471 52.58823529],0
u4,1,0.826753,0.047903,[ 1 39] ; [  3 151],[ 0.82474227 39.17525773] ; [  3.17525773 150.82474227],0
r4,1,0.850907,0.035329,[35  5] ; [133  21],[34.63917526  5.36082474] ; [133.36082474  20.63917526],0
p6,1,0.883052,0.021639,[12 27] ; [ 48 102],[12.38095238 26.61904762] ; [ 47.61904762 102.38095238],0
s4,1,0.898845,0.01616,[ 8 32] ; [ 32 121],[ 8.29015544 31.70984456] ; [ 31.70984456 121.29015544],0
p5,1,0.914154,0.011621,[ 3 36] ; [ 11 142],[ 2.84375 36.15625] ; [ 11.15625 141.84375],0
u3,1,0.927792,0.008213,[12 11] ; [24 21],[12.17647059 10.82352941] ; [23.82352941 21.17647059],0
n2,1,0.954745,0.00322,[9 4] ; [39 18],[8.91428571 4.08571429] ; [39.08571429 17.91428571],0
p8,1,0.979351,0.00067,[13 26] ; [ 51 101],[13.06806283 25.93193717] ; [ 50.93193717 101.06806283],0
s8,1,1.0,0.0,[15 25] ; [57 95],[15. 25.] ; [57. 95.],0
