Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.0,45.178709,[26 25] ; [80  1],[40.95454545 10.04545455] ; [65.04545455 15.95454545],1
u3,1,0.754376,0.09789,[16 11] ; [9 5],[16.46341463 10.53658537] ; [8.53658537 5.46341463],0
n6,1,0.7843,0.074922,[43  7] ; [71 10],[43.51145038  6.48854962] ; [70.48854962 10.51145038],0
p9,1,0.784812,0.074558,[49  2] ; [77  4],[48.68181818  2.31818182] ; [77.31818182  3.68181818],0
s1,1,0.802934,0.062276,[ 2 48] ; [ 4 77],[ 2.29007634 47.70992366] ; [ 3.70992366 77.29007634],0
a8,1,0.824986,0.048901,[ 2 45] ; [ 4 74],[ 2.256 44.744] ; [ 3.744 74.256],0
n3,1,0.835378,0.043185,[10  3] ; [14  5],[9.75 3.25] ; [14.25  4.75],0
a1,1,0.848667,0.036412,[ 1 50] ; [ 2 79],[ 1.15909091 49.84090909] ; [ 1.84090909 79.15909091],0
u2,1,0.910434,0.012654,[14 13] ; [7 7],[13.82926829 13.17073171] ; [7.17073171 6.82926829],0
p12,1,0.926603,0.008486,[ 4 47] ; [ 6 75],[ 3.86363636 47.13636364] ; [ 6.13636364 74.86363636],0
b1,1,1.0,0.0,[17 34] ; [27 54],[17. 34.] ; [27. 54.],0
