Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,97.184679,[ 35 111] ; [228  85],[83.65577342 62.34422658] ; [179.34422658 133.65577342],1
a6,1,0.440498,0.594983,[111  34] ; [229  84],[107.6419214  37.3580786] ; [232.3580786  80.6419214],0
u2,1,0.500935,0.452955,[17 13] ; [34 19],[18.43373494 11.56626506] ; [32.56626506 20.43373494],0
r3,1,0.508969,0.436186,[141   6] ; [301   9],[142.1750547   4.8249453] ; [299.8249453  10.1750547],0
r2,1,0.733198,0.116195,[142   3] ; [300   8],[141.4790287   3.5209713] ; [300.5209713   7.4790287],0
a8,1,0.741807,0.108545,[ 20 114] ; [ 38 239],[ 18.90997567 115.09002433] ; [ 39.09002433 237.90997567],0
u4,1,0.813874,0.055428,[  5 142] ; [ 12 300],[  5.44444444 141.55555556] ; [ 11.55555556 300.44444444],0
b2,1,0.850124,0.035706,[37 49] ; [ 87 121],[36.27210884 49.72789116] ; [ 87.72789116 120.27210884],0
b3,1,0.850124,0.035706,[37 49] ; [ 87 121],[36.27210884 49.72789116] ; [ 87.72789116 120.27210884],0
a7,1,0.854865,0.033458,[113  34] ; [243  70],[113.76521739  33.23478261] ; [242.23478261  70.76521739],0
n2,1,0.920872,0.009867,[34 13] ; [35 14],[33.78125 13.21875] ; [35.21875 13.78125],0
d4,1,0.938609,0.005932,[144   2] ; [308   4],[144.08733624   1.91266376] ; [307.91266376   4.08733624],0
n3,1,0.952431,0.003559,[35 12] ; [36 12],[35.12631579 11.87368421] ; [35.87368421 12.12631579],0
n1,1,0.961459,0.002335,[19 27] ; [20 29],[18.88421053 27.11578947] ; [20.11578947 28.88421053],0
b4,1,0.9873,0.000253,[87 60] ; [185 128],[86.92173913 60.07826087] ; [185.07826087 127.92173913],0
