Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,47.613006,[70 50] ; [ 22 111],[43.63636364 76.36363636] ; [48.36363636 84.63636364],1
d1,1,0.036503,4.373474,[65 55] ; [55 79],[56.69291339 63.30708661] ; [63.30708661 70.69291339],0
s6,1,0.045801,3.988897,[74 45] ; [65 66],[66.164 52.836] ; [72.836 58.164],0
d5,1,0.046026,3.980647,[93 27] ; [88 45],[85.84980237 34.15019763] ; [95.15019763 37.84980237],0
u3,1,0.046997,3.945505,[20 14] ; [18 31],[15.56626506 18.43373494] ; [22.43373494 26.56626506],0
n3,1,0.06023,3.531042,[23  6] ; [33 23],[19.10588235  9.89411765] ; [36.89411765 19.10588235],0
n4,1,0.074867,3.172958,[105  15] ; [106  28],[99.68503937 20.31496063] ; [111.31496063  22.68503937],0
p5,1,0.076302,3.141957,[  2 118] ; [  8 125],[  4.743083 115.256917] ; [  5.256917 127.743083],0
n6,1,0.078497,3.095745,[104  16] ; [104  29],[98.65612648 21.34387352] ; [109.34387352  23.65612648],0
d3,1,0.084167,2.982543,[73 47] ; [66 66],[66.19047619 53.80952381] ; [72.80952381 59.19047619],0
n1,1,0.084433,2.977432,[ 7 20] ; [26 31],[10.60714286 16.39285714] ; [22.39285714 34.60714286],0
r2,1,0.090697,2.861965,[112   7] ; [117  16],[108.13888889  10.86111111] ; [120.86111111  12.13888889],0
a5,1,0.122836,2.380786,[87 33] ; [85 49],[81.25984252 38.74015748] ; [90.74015748 43.25984252],0
a3,1,0.181251,1.787336,[86 33] ; [85 47],[81.07171315 37.92828685] ; [89.92828685 42.07171315],0
u2,1,0.184513,1.760896,[17 16] ; [18 31],[14.08536585 18.91463415] ; [20.91463415 28.08536585],0
s5,1,0.211374,1.561992,[33 82] ; [ 29 104],[28.75 86.25] ; [33.25 99.75],0
n2,1,0.253999,1.301175,[23  5] ; [41 17],[20.8372093  7.1627907] ; [43.1627907 14.8372093],0
b3,1,0.261516,1.260713,[30 41] ; [26 52],[26.68456376 44.31543624] ; [29.31543624 48.68456376],0
b2,1,0.261516,1.260713,[30 41] ; [26 52],[26.68456376 44.31543624] ; [29.31543624 48.68456376],0
a8,1,0.352069,0.865984,[22 90] ; [ 19 107],[19.29411765 92.70588235] ; [ 21.70588235 104.29411765],0
a2,1,0.362498,0.829221,[23 97] ; [ 32 102],[25.98425197 94.01574803] ; [ 29.01574803 104.98425197],0
p8,1,0.364603,0.821977,[39 76] ; [38 95],[35.70564516 79.29435484] ; [41.29435484 91.70564516],0
s1,1,0.416879,0.659096,[  3 113] ; [  6 127],[  4.19277108 111.80722892] ; [  4.80722892 128.19277108],0
u4,1,0.497862,0.45949,[  2 118] ; [  1 133],[  1.41732283 118.58267717] ; [  1.58267717 132.41732283],0
b4,1,0.526198,0.401728,[71 49] ; [74 60],[68.50393701 51.49606299] ; [76.49606299 57.50393701],0
s4,1,0.543276,0.369501,[ 15 105] ; [ 20 112],[ 16.66666667 103.33333333] ; [ 18.33333333 113.66666667],0
a1,1,0.60392,0.269124,[  7 113] ; [ 10 124],[  8.03149606 111.96850394] ; [  8.96850394 125.03149606],0
b5,1,0.660575,0.192826,[72 48] ; [84 50],[73.7007874 46.2992126] ; [82.2992126 51.7007874],0
p12,1,0.683016,0.16675,[  5 114] ; [  7 125],[  5.68924303 113.31075697] ; [  6.31075697 125.68924303],0
a6,1,0.692832,0.156037,[78 41] ; [84 49],[76.5 42.5] ; [85.5 47.5],0
a4,1,0.721822,0.126754,[49 71] ; [51 81],[47.61904762 72.38095238] ; [52.38095238 79.61904762],0
b1,1,0.771966,0.083986,[48 72] ; [56 78],[49.13385827 70.86614173] ; [54.86614173 79.13385827],0
d2,1,0.821395,0.050964,[51 68] ; [58 73],[51.884 67.116] ; [57.116 73.884],0
u1,1,0.865486,0.028695,[ 17 103] ; [ 18 116],[ 16.53543307 103.46456693] ; [ 18.46456693 115.53543307],0
p1,1,0.99548,3.2e-05,[  9 111] ; [ 10 123],[  9.01185771 110.98814229] ; [  9.98814229 123.01185771],0
