Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.011238,6.427312,[11 27] ; [62 56],[17.78205128 20.21794872] ; [55.21794872 62.78205128],0
a4,1,0.550384,0.356631,[19 19] ; [52 65],[17.40645161 20.59354839] ; [53.59354839 63.40645161],0
v1,1,0.570796,0.321353,[20 18] ; [66 48],[21.5 16.5] ; [64.5 49.5],0
d2,1,0.578919,0.307986,[20 18] ; [56 62],[18.51282051 19.48717949] ; [57.48717949 60.51282051],0
n1,1,0.580483,0.305455,[7 8] ; [15 12],[7.85714286 7.14285714] ; [14.14285714 12.85714286],0
r2,1,0.583991,0.299828,[34  4] ; [108   9],[34.81290323  3.18709677] ; [107.18709677   9.81290323],0
p5,1,0.591309,0.288305,[ 4 34] ; [16 99],[ 4.96732026 33.03267974] ; [15.03267974 99.96732026],0
p6,1,0.616615,0.250653,[15 22] ; [41 73],[13.7218543 23.2781457] ; [42.2781457 71.7218543],0
a1,1,0.62056,0.245081,[ 2 36] ; [  9 109],[ 2.67948718 35.32051282] ; [  8.32051282 109.67948718],0
p12,1,0.621084,0.244347,[ 2 35] ; [  9 106],[ 2.67763158 34.32236842] ; [  8.32236842 106.67763158],0
p4,1,0.645869,0.211148,[20 18] ; [66 50],[21.22077922 16.77922078] ; [64.77922078 51.22077922],0
a6,1,0.662737,0.190215,[16 22] ; [45 73],[14.85897436 23.14102564] ; [46.14102564 71.85897436],0
r3,1,0.667507,0.184532,[35  3] ; [111   7],[35.56410256  2.43589744] ; [110.43589744   7.56410256],0
r1,1,0.675713,0.174992,[29  9] ; [86 32],[28.01282051  9.98717949] ; [86.98717949 31.01282051],0
p10,1,0.676033,0.174626,[29  8] ; [87 29],[28.05228758  8.94771242] ; [87.94771242 28.05228758],0
v4,1,0.690347,0.15871,[34  3] ; [104  12],[33.37254902  3.62745098] ; [104.62745098  11.37254902],0
d4,1,0.703447,0.144911,[28 10] ; [89 27],[28.87012987  9.12987013] ; [88.12987013 27.87012987],0
b4,1,0.721998,0.126586,[20 18] ; [66 52],[20.94871795 17.05128205] ; [65.05128205 52.94871795],0
a5,1,0.740081,0.110056,[24 14] ; [78 40],[24.84615385 13.15384615] ; [77.15384615 40.84615385],0
p7,1,0.756977,0.095761,[26 11] ; [77 37],[25.2384106 11.7615894] ; [77.7615894 36.2384106],0
n3,1,0.80353,0.061892,[10  5] ; [19  8],[10.35714286  4.64285714] ; [18.64285714  8.35714286],0
n2,1,0.863361,0.029617,[12  3] ; [23  5],[12.20930233  2.79069767] ; [22.79069767  5.20930233],0
r4,1,0.867504,0.027832,[32  6] ; [98 20],[31.66666667  6.33333333] ; [98.33333333 19.66666667],0
p11,1,0.918628,0.010437,[29  9] ; [91 27],[29.23076923  8.76923077] ; [90.76923077 27.23076923],0
