Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.004905,7.914051,[ 1 34] ; [4 9],[ 3.64583333 31.35416667] ; [ 1.35416667 11.64583333],0
s4,1,0.639723,0.219104,[ 6 29] ; [ 3 10],[ 6.5625 28.4375] ; [ 2.4375 10.5625],0
s8,1,0.645993,0.210989,[11 24] ; [5 8],[11.66666667 23.33333333] ; [4.33333333 8.66666667],0
s6,1,0.652617,0.202616,[19 16] ; [8 5],[19.6875 15.3125] ; [7.3125 5.6875],0
v3,1,0.726176,0.122652,[ 9 26] ; [4 9],[ 9.47916667 25.52083333] ; [3.52083333 9.47916667],0
b1,1,0.745333,0.105495,[17 18] ; [7 6],[17.5 17.5] ; [6.5 6.5],0
v4,1,0.788067,0.072265,[23 12] ; [8 5],[22.60416667 12.39583333] ; [8.39583333 4.60416667],0
a2,1,0.801359,0.063297,[ 2 33] ; [ 1 12],[ 2.1875 32.8125] ; [ 0.8125 12.1875],0
p10,1,0.811359,0.056965,[25  9] ; [10  3],[25.31914894  8.68085106] ; [9.68085106 3.31914894],0
p9,1,0.852069,0.034774,[27  7] ; [10  3],[26.76595745  7.23404255] ; [10.23404255  2.76595745],0
a4,1,0.881655,0.022163,[10 25] ; [4 9],[10.20833333 24.79166667] ; [3.79166667 9.20833333],0
u2,1,0.925558,0.00873,[11  4] ; [5 2],[10.90909091  4.09090909] ; [5.09090909 1.90909091],0
r3,1,0.95338,0.003418,[29  5] ; [11  2],[28.93617021  5.06382979] ; [11.06382979  1.93617021],0
d4,1,0.965067,0.001918,[24 11] ; [9 4],[24.0625 10.9375] ; [8.9375 4.0625],0
