Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3e-06,21.65404,[16 72] ; [56 56],[31.68 56.32] ; [40.32 71.68],1
s4,1,0.110988,2.540094,[13 73] ; [  9 104],[ 9.50753769 76.49246231] ; [ 12.49246231 100.50753769],0
b5,1,0.12751,2.322555,[59 29] ; [65 50],[53.75369458 34.24630542] ; [70.24630542 44.75369458],0
d2,1,0.130128,2.290977,[32 56] ; [54 61],[37.28078818 50.71921182] ; [48.71921182 66.28078818],0
d5,1,0.141115,2.165754,[67 21] ; [97 18],[71.09359606 16.90640394] ; [92.90640394 22.09359606],0
v4,1,0.14876,2.084925,[82  6] ; [112   3],[84.09852217  3.90147783] ; [109.90147783   5.09852217],0
n5,1,0.168697,1.894482,[59 28] ; [88 27],[63.31188119 23.68811881] ; [83.68811881 31.31188119],0
s5,1,0.1765,1.826848,[17 69] ; [32 82],[21.07 64.93] ; [27.93 86.07],0
a1,1,0.180619,1.792523,[ 1 87] ; [  5 110],[ 2.60098522 85.39901478] ; [  3.39901478 111.60098522],0
n6,1,0.186426,1.745636,[77 10] ; [94 21],[73.64851485 13.35148515] ; [97.35148515 17.64851485],0
r2,1,0.18923,1.723603,[77 10] ; [105   7],[79.5678392  7.4321608] ; [102.4321608   9.5678392],0
s2,1,0.220431,1.50156,[17 70] ; [15 99],[13.85074627 73.14925373] ; [18.14925373 95.85074627],0
p12,1,0.276559,1.18392,[ 3 84] ; [  8 107],[ 4.73762376 82.26237624] ; [  6.26237624 108.73762376],0
b4,1,0.278524,1.17428,[43 45] ; [65 50],[46.81773399 41.18226601] ; [61.18226601 53.81773399],0
r3,1,0.280447,1.164925,[80  8] ; [109   6],[81.93103448  6.06896552] ; [107.06896552   7.93103448],0
s6,1,0.312969,1.018106,[43 42] ; [49 64],[39.49494949 45.50505051] ; [52.50505051 60.49494949],0
p7,1,0.323276,0.975645,[66 21] ; [93 21],[68.82089552 18.17910448] ; [90.17910448 23.82089552],0
a8,1,0.420315,0.649434,[ 8 74] ; [13 82],[ 9.72881356 72.27118644] ; [11.27118644 83.72881356],0
p6,1,0.435054,0.609293,[36 52] ; [52 60],[38.72 49.28] ; [49.28 62.72],0
d4,1,0.507921,0.438348,[67 21] ; [92 23],[68.92610837 19.07389163] ; [90.07389163 24.92610837],0
b1,1,0.50863,0.436885,[26 62] ; [39 76],[28.1773399 59.8226601] ; [36.8226601 78.1773399],0
p5,1,0.640227,0.218446,[11 77] ; [17 98],[12.13793103 75.86206897] ; [15.86206897 99.13793103],0
s7,1,0.641569,0.216696,[23 61] ; [32 73],[24.44444444 59.55555556] ; [30.55555556 74.44444444],0
b2,1,0.64766,0.208863,[14 33] ; [24 47],[15.13559322 31.86440678] ; [22.86440678 48.13559322],0
b3,1,0.64766,0.208863,[14 33] ; [24 47],[15.13559322 31.86440678] ; [22.86440678 48.13559322],0
n1,1,0.666115,0.18618,[ 6 13] ; [ 8 13],[ 6.65 12.35] ; [ 7.35 13.65],0
s8,1,0.730631,0.118533,[23 65] ; [32 81],[24.07960199 63.92039801] ; [30.92039801 82.07960199],0
n3,1,0.835792,0.042965,[13  6] ; [15  6],[13.3  5.7] ; [14.7  6.3],0
p10,1,0.842575,0.039442,[75 12] ; [98 17],[74.50990099 12.49009901] ; [98.49009901 16.50990099],0
a7,1,0.860438,0.030912,[66 22] ; [85 30],[65.45812808 22.54187192] ; [85.54187192 29.45812808],0
p1,1,0.875361,0.024603,[ 9 79] ; [ 11 104],[ 8.66995074 79.33004926] ; [ 11.33004926 103.66995074],0
u3,1,0.877099,0.023916,[21 19] ; [19 16],[21.33333333 18.66666667] ; [18.66666667 16.33333333],0
p2,1,0.954822,0.003209,[76 12] ; [99 16],[75.86206897 12.13793103] ; [99.13793103 15.86206897],0
u2,1,0.956397,0.002989,[22 19] ; [19 16],[22.11842105 18.88157895] ; [18.88157895 16.11842105],0
p9,1,0.980511,0.000597,[75 12] ; [99 16],[74.94059406 12.05940594] ; [99.05940594 15.94059406],0
