Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000108,14.985,[21 15] ; [16 59],[12. 24.] ; [25. 50.],1
a7,1,0.68114,0.168845,[24 12] ; [47 28],[23.02702703 12.97297297] ; [47.97297297 27.02702703],0
a4,1,0.700966,0.147469,[14 22] ; [26 48],[13.09090909 22.90909091] ; [26.90909091 47.09090909],0
s1,1,0.734326,0.115177,[ 2 34] ; [ 3 70],[ 1.65137615 34.34862385] ; [ 3.34862385 69.65137615],0
n2,1,0.749518,0.101936,[10  4] ; [13  4],[10.38709677  3.61290323] ; [12.61290323  4.38709677],0
s4,1,0.779011,0.078741,[ 5 31] ; [ 9 66],[ 4.54054054 31.45945946] ; [ 9.45945946 65.54054054],0
r3,1,0.821635,0.050824,[34  2] ; [70  5],[33.72972973  2.27027027] ; [70.27027027  4.72972973],0
n5,1,0.832497,0.044732,[26 10] ; [52 22],[25.52727273 10.47272727] ; [52.47272727 21.52727273],0
b1,1,0.910799,0.012551,[14 22] ; [30 45],[14.27027027 21.72972973] ; [29.72972973 45.27027027],0
r4,1,0.928921,0.007957,[30  6] ; [63 12],[30.16216216  5.83783784] ; [62.83783784 12.16216216],0
p12,1,0.981903,0.000515,[ 1 35] ; [ 2 72],[ 0.98181818 35.01818182] ; [ 2.01818182 71.98181818],0
