Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.869108,[50 26] ; [ 7 30],[38.33628319 37.66371681] ; [18.66371681 18.33628319],1
n4,1,0.331153,0.944385,[34 42] ; [13 24],[31.61061947 44.38938053] ; [15.38938053 21.61061947],0
n1,1,0.33602,0.925556,[ 6 12] ; [ 3 13],[ 4.76470588 13.23529412] ; [ 4.23529412 11.76470588],0
a6,1,0.35112,0.869407,[50 26] ; [21 16],[47.75221239 28.24778761] ; [23.24778761 13.75221239],0
s6,1,0.360193,0.83722,[46 30] ; [25 11],[48.17857143 27.82142857] ; [22.82142857 13.17857143],0
v2,1,0.374924,0.78728,[33 38] ; [20 16],[35.1682243 35.8317757] ; [17.8317757 18.1682243],0
s8,1,0.390534,0.73728,[31 45] ; [12 25],[28.92035398 47.07964602] ; [14.07964602 22.92035398],0
p1,1,0.403788,0.697017,[10 64] ; [ 3 34],[ 8.66666667 65.33333333] ; [ 4.33333333 32.66666667],0
d2,1,0.408291,0.683772,[35 41] ; [14 23],[32.95575221 43.04424779] ; [16.04424779 20.95575221],0
a8,1,0.459597,0.546875,[ 7 63] ; [ 2 33],[ 6. 64.] ; [ 3. 32.],0
a7,1,0.492459,0.47115,[55 21] ; [29  8],[56.49557522 19.50442478] ; [27.50442478  9.49557522],0
v1,1,0.523412,0.407165,[27 47] ; [15 20],[28.51376147 45.48623853] ; [13.48623853 21.51376147],0
u3,1,0.558378,0.342521,[15  7] ; [16  5],[15.86046512  6.13953488] ; [15.13953488  5.86046512],0
u2,1,0.582712,0.301871,[15  8] ; [12  9],[14.11363636  8.88636364] ; [12.88636364  8.11363636],0
u1,1,0.590211,0.290015,[11 65] ; [ 4 33],[10.08849558 65.91150442] ; [ 4.91150442 32.08849558],0
s4,1,0.651625,0.203857,[15 61] ; [ 6 31],[14.12389381 61.87610619] ; [ 6.87610619 30.12389381],0
d4,1,0.651625,0.203857,[61 15] ; [31  6],[61.87610619 14.12389381] ; [30.12389381  6.87610619],0
r2,1,0.6582,0.195718,[67  8] ; [32  5],[66.29464286  8.70535714] ; [32.70535714  4.29464286],0
v3,1,0.69335,0.155483,[18 54] ; [10 25],[18.8411215 53.1588785] ; [ 9.1588785 25.8411215],0
b4,1,0.755018,0.097363,[47 29] ; [24 13],[47.75221239 28.24778761] ; [23.24778761 13.75221239],0
v4,1,0.766151,0.088455,[71  5] ; [34  3],[70.61946903  5.38053097] ; [34.38053097  2.61946903],0
s5,1,0.783423,0.075548,[23 52] ; [11 22],[23.61111111 51.38888889] ; [10.38888889 22.61111111],0
b2,1,0.798738,0.065015,[14 36] ; [ 5 15],[13.57142857 36.42857143] ; [ 5.42857143 14.57142857],0
b3,1,0.798738,0.065015,[14 36] ; [ 5 15],[13.57142857 36.42857143] ; [ 5.42857143 14.57142857],0
p5,1,0.808119,0.058978,[ 5 71] ; [ 2 35],[ 4.7079646 71.2920354] ; [ 2.2920354 34.7079646],0
n6,1,0.849387,0.036062,[48 27] ; [23 14],[47.54464286 27.45535714] ; [23.45535714 13.54464286],0
s1,1,0.974754,0.001001,[ 4 72] ; [ 2 35],[ 4.03539823 71.96460177] ; [ 1.96460177 35.03539823],0
r3,1,0.974754,0.001001,[72  4] ; [35  2],[71.96460177  4.03539823] ; [35.03539823  1.96460177],0
d1,1,0.98572,0.00032,[43 33] ; [21 16],[43.04424779 32.95575221] ; [20.95575221 16.04424779],0
