Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.785231,[58 27] ; [20 48],[43.33333333 41.66666667] ; [34.66666667 33.33333333],1
p2,1,0.428079,0.628031,[46 40] ; [32 36],[43.55844156 42.44155844] ; [34.44155844 33.55844156],0
u2,1,0.47524,0.509766,[13 13] ; [13 19],[11.65517241 14.34482759] ; [14.34482759 17.65517241],0
n1,1,0.507349,0.43953,[14 23] ; [10 23],[12.68571429 24.31428571] ; [11.31428571 21.68571429],0
b3,1,0.542456,0.371006,[20 33] ; [15 32],[18.55 34.45] ; [16.45 30.55],0
b2,1,0.542456,0.371006,[20 33] ; [15 32],[18.55 34.45] ; [16.45 30.55],0
n2,1,0.557541,0.34398,[21 16] ; [21 12],[22.2 14.8] ; [19.8 13.2],0
a4,1,0.559897,0.339882,[40 46] ; [28 39],[38.22222222 47.77777778] ; [29.77777778 37.22222222],0
s8,1,0.595005,0.282595,[17 69] ; [11 56],[15.73856209 70.26143791] ; [12.26143791 54.73856209],0
s2,1,0.615368,0.252432,[26 59] ; [18 49],[24.60526316 60.39473684] ; [19.39473684 47.60526316],0
p9,1,0.65978,0.193791,[26 58] ; [23 44],[27.25827815 56.74172185] ; [21.74172185 45.25827815],0
p1,1,0.684711,0.164871,[ 5 80] ; [ 3 65],[ 4.44444444 80.55555556] ; [ 3.55555556 64.44444444],0
b4,1,0.696488,0.152151,[52 34] ; [39 29],[50.81818182 35.18181818] ; [40.18181818 27.81818182],0
u4,1,0.703039,0.14533,[ 2 84] ; [ 1 67],[ 1.67532468 84.32467532] ; [ 1.32467532 66.67532468],0
p3,1,0.773363,0.082931,[23 62] ; [17 51],[22.22222222 62.77777778] ; [17.77777778 50.22222222],0
s7,1,0.774725,0.08191,[23 58] ; [16 45],[22.24647887 58.75352113] ; [16.75352113 44.24647887],0
s4,1,0.809815,0.057919,[15 70] ; [11 57],[14.44444444 70.55555556] ; [11.55555556 56.44444444],0
n5,1,0.830717,0.045703,[46 40] ; [37 30],[46.65359477 39.34640523] ; [36.34640523 30.65359477],0
s3,1,0.853458,0.034117,[33 52] ; [27 40],[33.55263158 51.44736842] ; [26.44736842 40.55263158],0
n6,1,0.891556,0.018587,[51 35] ; [39 28],[50.58823529 35.41176471] ; [39.41176471 27.58823529],0
a1,1,0.918254,0.010534,[ 8 78] ; [ 6 62],[ 7.81818182 78.18181818] ; [ 6.18181818 61.81818182],0
p6,1,0.949779,0.003967,[13 72] ; [10 57],[12.86184211 72.13815789] ; [10.13815789 56.86184211],0
a8,1,0.955662,0.003091,[10 72] ; [ 8 56],[10.10958904 71.89041096] ; [ 7.89041096 56.10958904],0
d2,1,0.984563,0.000374,[42 43] ; [33 34],[41.94078947 43.05921053] ; [33.05921053 33.94078947],0
