Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,26.925824,[277  53] ; [46 34],[259.97560976  70.02439024] ; [63.02439024 16.97560976],1
b3,1,0.582729,0.301843,[ 60 117] ; [13 31],[ 58.46606335 118.53393665] ; [14.53393665 29.46606335],0
n2,1,0.630295,0.231661,[51 16] ; [21  5],[51.87096774 15.12903226] ; [20.12903226  5.87096774],0
a8,1,0.688869,0.160313,[ 36 267] ; [ 8 70],[ 34.99212598 268.00787402] ; [ 9.00787402 68.99212598],0
b5,1,0.719107,0.12935,[208 123] ; [52 28],[209.39172749 121.60827251] ; [50.60827251 29.39172749],0
u3,1,0.748971,0.102397,[67 51] ; [21 18],[66.14012739 51.85987261] ; [21.85987261 17.14012739],0
n3,1,0.786737,0.073197,[52 16] ; [19  5],[52.47826087 15.52173913] ; [18.52173913  5.47826087],0
p12,1,0.790992,0.070237,[ 18 310] ; [ 5 75],[ 18.49019608 309.50980392] ; [ 4.50980392 75.49019608],0
v4,1,0.850223,0.035658,[320  11] ; [77  3],[319.72506083  11.27493917] ; [77.27493917  2.72506083],0
s2,1,0.933366,0.006991,[ 98 229] ; [23 55],[ 97.6962963 229.3037037] ; [23.3037037 54.6962963],0
u2,1,0.964028,0.002034,[60 59] ; [19 19],[59.87898089 59.12101911] ; [19.12101911 18.87898089],0
p5,1,0.970153,0.0014,[ 21 309] ; [ 5 75],[ 20.92682927 309.07317073] ; [ 5.07317073 74.92682927],0
s5,1,0.976281,0.000884,[ 74 246] ; [17 56],[ 74.09669211 245.90330789] ; [16.90330789 56.09669211],0
