Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,79.893452,[49 80] ; [262  61],[88.75884956 40.24115044] ; [222.24115044 100.75884956],1
p12,1,0.374924,0.78728,[  9 117] ; [ 32 294],[ 11.42920354 114.57079646] ; [ 29.57079646 296.42920354],0
a4,1,0.381533,0.765757,[56 72] ; [157 168],[60.18543046 67.81456954] ; [152.81456954 172.18543046],0
v2,1,0.404013,0.696349,[74 53] ; [197 118],[77.86651584 49.13348416] ; [193.13348416 121.86651584],0
s6,1,0.525334,0.403408,[85 39] ; [227  90],[87.72789116 36.27210884] ; [224.27210884  92.72789116],0
v1,1,0.557261,0.344468,[73 54] ; [193 126],[75.74439462 51.25560538] ; [190.25560538 128.74439462],0
p2,1,0.583084,0.301276,[114  13] ; [298  28],[115.50551876  11.49448124] ; [296.49448124  29.50551876],0
d2,1,0.644064,0.213467,[68 61] ; [163 161],[65.78145695 63.21854305] ; [165.21854305 158.78145695],0
p8,1,0.650644,0.205089,[85 41] ; [225  98],[86.99331849 39.00668151] ; [223.00668151  99.99331849],0
p10,1,0.666373,0.185875,[109  17] ; [286  39],[110.35476718  15.64523282] ; [284.64523282  40.35476718],0
s1,1,0.669473,0.182219,[  5 123] ; [ 10 312],[  4.26666667 123.73333333] ; [ 10.73333333 311.26666667],0
n6,1,0.771742,0.084156,[115  14] ; [290  32],[115.84257206  13.15742794] ; [289.15742794  32.84257206],0
a1,1,0.773082,0.083144,[  7 122] ; [ 20 306],[  7.65494505 121.34505495] ; [ 19.34505495 306.65494505],0
n1,1,0.813955,0.055379,[11 16] ; [19 31],[10.51948052 16.48051948] ; [19.48051948 30.51948052],0
s2,1,0.870448,0.026598,[70 59] ; [172 150],[69.2195122 59.7804878] ; [172.7804878 149.2195122],0
p6,1,0.933046,0.007058,[64 62] ; [166 158],[64.4 61.6] ; [165.6 158.4],0
p11,1,0.964623,0.001967,[109  20] ; [276  50],[109.15384615  19.84615385] ; [275.84615385  50.15384615],0
