Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.004302,8.151908,[13  1] ; [22 22],[8.44827586 5.55172414] ; [26.55172414 17.44827586],0
r1,1,0.383057,0.76087,[7 7] ; [17 29],[5.6 8.4] ; [18.4 27.6],0
n6,1,0.40599,0.690513,[8 6] ; [20 25],[6.6440678 7.3559322] ; [21.3559322 23.6440678],0
d5,1,0.425099,0.636175,[9 5] ; [24 22],[7.7 6.3] ; [25.3 20.7],0
d3,1,0.451252,0.567504,[8 6] ; [21 25],[6.76666667 7.23333333] ; [22.23333333 23.76666667],0
s7,1,0.488484,0.479864,[4 9] ; [ 9 33],[3.07272727 9.92727273] ; [ 9.92727273 32.07272727],0
r4,1,0.541552,0.372671,[ 2 12] ; [ 4 42],[ 1.4 12.6] ; [ 4.6 41.4],0
p1,1,0.541552,0.372671,[ 2 12] ; [ 4 42],[ 1.4 12.6] ; [ 4.6 41.4],0
b5,1,0.541552,0.372671,[6 8] ; [24 22],[7. 7.] ; [23. 23.],0
n4,1,0.605897,0.266193,[9 5] ; [26 20],[8.16666667 5.83333333] ; [26.83333333 19.16666667],0
n1,1,0.611945,0.257353,[4 3] ; [13 15],[3.4 3.6] ; [13.6 14.4],0
p3,1,0.616168,0.25129,[4 9] ; [11 35],[3.30508475 9.69491525] ; [11.69491525 34.30508475],0
p8,1,0.628108,0.234635,[5 9] ; [13 32],[4.27118644 9.72881356] ; [13.72881356 31.27118644],0
s3,1,0.632567,0.228595,[ 3 11] ; [12 31],[ 3.68421053 10.31578947] ; [11.31578947 31.68421053],0
p10,1,0.665078,0.187413,[5 9] ; [19 26],[5.69491525 8.30508475] ; [18.30508475 26.69491525],0
a6,1,0.667574,0.184453,[7 7] ; [20 26],[6.3 7.7] ; [20.7 25.3],0
b1,1,0.690922,0.158089,[8 6] ; [29 17],[8.63333333 5.36666667] ; [28.36666667 17.63333333],0
d1,1,0.71002,0.138257,[5 9] ; [14 32],[4.43333333 9.56666667] ; [14.56666667 31.43333333],0
d4,1,0.775246,0.081522,[7 7] ; [25 21],[7.46666667 6.53333333] ; [24.53333333 21.46666667],0
n5,1,0.77615,0.080849,[10  4] ; [31 15],[9.56666667 4.43333333] ; [31.43333333 14.56666667],0
p7,1,0.846026,0.03771,[4 8] ; [16 28],[4.28571429 7.71428571] ; [15.71428571 28.28571429],0
p4,1,0.860037,0.031091,[4 9] ; [13 33],[3.74576271 9.25423729] ; [13.25423729 32.74576271],0
n3,1,0.873628,0.025298,[3 3] ; [13 15],[2.82352941 3.17647059] ; [13.17647059 14.82352941],0
p5,1,0.892297,0.018333,[ 1 12] ; [ 4 41],[ 1.12068966 11.87931034] ; [ 3.87931034 41.12068966],0
p9,1,0.947693,0.004304,[6 8] ; [18 25],[5.89473684 8.10526316] ; [18.10526316 24.89473684],0
a7,1,0.967244,0.001686,[6 8] ; [20 26],[6.06666667 7.93333333] ; [19.93333333 26.06666667],0
b4,1,0.967244,0.001686,[8 6] ; [26 20],[7.93333333 6.06666667] ; [26.06666667 19.93333333],0
v4,1,0.967244,0.001686,[8 6] ; [26 20],[7.93333333 6.06666667] ; [26.06666667 19.93333333],0
p11,1,0.981986,0.00051,[ 4 10] ; [13 33],[ 3.96666667 10.03333333] ; [13.03333333 32.96666667],0
