Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,26.681097,[36  5] ; [ 5 17],[26.68253968 14.31746032] ; [14.31746032  7.68253968],1
n3,1,0.550985,0.355556,[8 2] ; [4 2],[7.5 2.5] ; [4.5 1.5],0
p6,1,0.56231,0.33572,[18 23] ; [ 8 14],[16.92063492 24.07936508] ; [ 9.07936508 12.92063492],0
p3,1,0.595512,0.281818,[21 19] ; [10 12],[20. 20.] ; [11. 11.],0
p5,1,0.617794,0.24898,[ 4 36] ; [ 3 18],[ 4.59016393 35.40983607] ; [ 2.40983607 18.59016393],0
p4,1,0.617809,0.248959,[19 21] ; [ 9 13],[18.06451613 21.93548387] ; [ 9.93548387 12.06451613],0
b3,1,0.642053,0.216067,[ 9 21] ; [ 3 10],[ 8.37209302 21.62790698] ; [3.62790698 9.37209302],0
b2,1,0.642053,0.216067,[ 9 21] ; [ 3 10],[ 8.37209302 21.62790698] ; [3.62790698 9.37209302],0
n1,1,0.666955,0.185185,[4 5] ; [2 4],[3.6 5.4] ; [2.4 3.6],0
p1,1,0.667136,0.18497,[ 3 38] ; [ 1 21],[ 2.6031746 38.3968254] ; [ 1.3968254 20.6031746],0
a2,1,0.667136,0.18497,[ 3 38] ; [ 1 21],[ 2.6031746 38.3968254] ; [ 1.3968254 20.6031746],0
u1,1,0.667136,0.18497,[ 3 38] ; [ 1 21],[ 2.6031746 38.3968254] ; [ 1.3968254 20.6031746],0
b5,1,0.705146,0.143174,[26 15] ; [15  7],[26.68253968 14.31746032] ; [14.31746032  7.68253968],0
u3,1,0.715697,0.132653,[8 6] ; [6 6],[7.53846154 6.46153846] ; [6.46153846 5.53846154],0
a5,1,0.884107,0.021248,[25 16] ; [13  9],[24.73015873 16.26984127] ; [13.26984127  8.73015873],0
d2,1,0.884956,0.020935,[16 24] ; [ 8 13],[15.73770492 24.26229508] ; [ 8.26229508 12.73770492],0
d4,1,0.907466,0.013511,[28 12] ; [15  6],[28.19672131 11.80327869] ; [14.80327869  6.19672131],0
a8,1,0.981859,0.000517,[ 7 32] ; [ 4 18],[ 7.03278689 31.96721311] ; [ 3.96721311 18.03278689],0
