Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.117205,[27 46] ; [256  77],[50.88423645 22.11576355] ; [232.11576355 100.88423645],1
d4,1,0.248636,1.330954,[53 20] ; [264  71],[56.71813725 16.28186275] ; [260.28186275  74.71813725],0
s3,1,0.320661,0.986248,[21 52] ; [ 77 254],[17.70792079 55.29207921] ; [ 80.29207921 250.70792079],0
a1,1,0.372714,0.794595,[ 1 73] ; [ 11 324],[ 2.17114914 71.82885086] ; [  9.82885086 325.17114914],0
r2,1,0.388251,0.744414,[70  4] ; [321  11],[71.26600985  2.73399015] ; [319.73399015  12.26600985],0
p8,1,0.388739,0.742882,[35 38] ; [175 152],[38.325 34.675] ; [171.675 155.325],0
s7,1,0.396748,0.71816,[15 52] ; [ 88 233],[17.78608247 49.21391753] ; [ 85.21391753 235.78608247],0
p2,1,0.42655,0.6322,[58 16] ; [275  59],[60.39705882 13.60294118] ; [272.60294118  61.39705882],0
a2,1,0.489768,0.477037,[12 62] ; [ 66 269],[14.11246944 59.88753056] ; [ 63.88753056 271.11246944],0
s8,1,0.497093,0.461138,[17 57] ; [ 89 243],[19.32019704 54.67980296] ; [ 86.67980296 245.32019704],0
a8,1,0.542409,0.371092,[ 7 61] ; [ 39 261],[ 8.5 59.5] ; [ 37.5 262.5],0
b5,1,0.575554,0.313477,[47 27] ; [201 134],[44.87041565 29.12958435] ; [203.12958435 131.87041565],0
u1,1,0.587121,0.294863,[ 8 66] ; [ 44 291],[ 9.40831296 64.59168704] ; [ 42.59168704 292.40831296],0
d5,1,0.64988,0.206052,[57 17] ; [266  69],[58.4400978 15.5599022] ; [264.5599022  70.4400978],0
u4,1,0.718387,0.130044,[ 1 73] ; [  3 332],[ 0.72371638 73.27628362] ; [  3.27628362 331.72371638],0
n1,1,0.761497,0.092122,[ 8 14] ; [23 47],[ 7.41304348 14.58695652] ; [23.58695652 46.41304348],0
d2,1,0.774931,0.081756,[31 43] ; [146 188],[32.10294118 41.89705882] ; [144.89705882 189.10294118],0
r3,1,0.791834,0.069659,[73  1] ; [329   6],[72.73349633  1.26650367] ; [329.26650367   5.73349633],0
p1,1,0.830383,0.045886,[ 6 67] ; [ 25 309],[ 5.56019656 67.43980344] ; [ 25.43980344 308.56019656],0
n2,1,0.846173,0.037637,[17  6] ; [51 20],[16.63829787  6.36170213] ; [51.36170213 19.63829787],0
a3,1,0.901257,0.015394,[49 25] ; [223 110],[49.45454545 24.54545455] ; [222.54545455 110.45454545],0
n3,1,0.927611,0.008254,[16  5] ; [54 16],[16.15384615  4.84615385] ; [53.84615385 16.15384615],0
s4,1,0.956226,0.003013,[ 7 67] ; [ 32 299],[ 7.12592593 66.87407407] ; [ 31.87407407 299.12592593],0
a4,1,0.98457,0.000374,[30 44] ; [135 197],[30.07389163 43.92610837] ; [134.92610837 197.07389163],0
b4,1,0.9873,0.000253,[43 31] ; [195 140],[43.06112469 30.93887531] ; [194.93887531 140.06112469],0
a6,1,0.99722,1.2e-05,[53 21] ; [240  95],[53.01222494 20.98777506] ; [239.98777506  95.01222494],0
