Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.901937,[63 34] ; [50 98],[44.73877551 52.26122449] ; [68.26122449 79.73877551],1
s3,1,0.435382,0.608423,[24 76] ; [ 30 121],[21.51394422 78.48605578] ; [ 32.48605578 118.51394422],0
a1,1,0.503583,0.447378,[ 4 97] ; [  9 145],[ 5.14901961 95.85098039] ; [  7.85098039 146.14901961],0
p1,1,0.523166,0.407648,[11 90] ; [ 13 140],[ 9.54330709 91.45669291] ; [ 14.45669291 138.54330709],0
a7,1,0.523913,0.406184,[69 31] ; [99 53],[66.66666667 33.33333333] ; [101.33333333  50.66666667],0
n1,1,0.530906,0.392657,[ 6 10] ; [17 41],[ 4.97297297 11.02702703] ; [18.02702703 39.97297297],0
d2,1,0.548334,0.36031,[46 55] ; [63 88],[43.68650794 57.31349206] ; [65.31349206 85.68650794],0
s4,1,0.572355,0.318759,[ 6 95] ; [ 12 142],[ 7.12941176 93.87058824] ; [ 10.87058824 143.12941176],0
a2,1,0.580647,0.30519,[17 84] ; [ 22 132],[15.44705882 85.55294118] ; [ 23.55294118 130.44705882],0
u1,1,0.607525,0.263794,[ 9 92] ; [ 11 143],[ 7.92156863 93.07843137] ; [ 12.07843137 141.92156863],0
d4,1,0.642884,0.21499,[74 27] ; [108  45],[72.37007874 28.62992126] ; [109.62992126  43.37007874],0
a8,1,0.684827,0.164742,[ 7 86] ; [ 13 131],[ 7.84810127 85.15189873] ; [ 12.15189873 131.84810127],0
d5,1,0.732571,0.116764,[72 29] ; [106  47],[70.77952756 30.22047244] ; [107.22047244  45.77952756],0
b5,1,0.761524,0.0921,[59 42] ; [87 67],[57.82745098 43.17254902] ; [88.17254902 65.82745098],0
u4,1,0.762894,0.091012,[  1 100] ; [  1 153],[  0.79215686 100.20784314] ; [  1.20784314 152.79215686],0
b4,1,0.789185,0.071486,[56 45] ; [88 66],[57.03529412 43.96470588] ; [86.96470588 67.03529412],0
d3,1,0.811173,0.05708,[60 41] ; [88 64],[59.08300395 41.91699605] ; [88.91699605 63.08300395],0
s1,1,0.830816,0.045649,[ 4 95] ; [  7 145],[ 4.33864542 94.66135458] ; [  6.66135458 145.33864542],0
u2,1,0.93573,0.006502,[13 16] ; [32 38],[13.18181818 15.81818182] ; [31.81818182 38.18181818],0
b1,1,0.95381,0.003355,[43 58] ; [65 89],[42.77647059 58.22352941] ; [65.22352941 88.77647059],0
