Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.797085,[ 3 23] ; [98 24],[17.74324324  8.25675676] ; [83.25675676 38.74324324],1
p2,1,0.161046,1.964375,[11 15] ; [70 52],[14.22972973 11.77027027] ; [66.77027027 55.22972973],0
d1,1,0.205483,1.602972,[ 8 18] ; [54 68],[10.89189189 15.10810811] ; [51.10810811 70.89189189],0
p8,1,0.206314,1.597107,[ 5 20] ; [40 82],[ 7.65306122 17.34693878] ; [37.34693878 84.65306122],0
d4,1,0.212965,1.551154,[15 11] ; [85 36],[17.68707483  8.31292517] ; [82.31292517 38.68707483],0
p12,1,0.227864,1.454145,[ 1 25] ; [  1 120],[ 0.3537415 25.6462585] ; [  1.6462585 119.3537415],0
b1,1,0.229295,1.445228,[17  9] ; [64 58],[14.22972973 11.77027027] ; [66.77027027 55.22972973],0
p7,1,0.245288,1.349941,[ 9 17] ; [57 64],[11.67346939 14.32653061] ; [54.32653061 66.67346939],0
n3,1,0.259137,1.273363,[9 4] ; [20 19],[7.25 5.75] ; [21.75 17.25],0
v1,1,0.295039,1.096484,[ 6 20] ; [41 81],[ 8.25675676 17.74324324] ; [38.74324324 83.25675676],0
a8,1,0.317639,0.998644,[ 3 22] ; [  7 105],[ 1.82481752 23.17518248] ; [  8.17518248 103.82481752],0
s3,1,0.346508,0.886202,[ 8 17] ; [51 70],[10.10273973 14.89726027] ; [48.89726027 72.10273973],0
p10,1,0.3846,0.755945,[ 4 22] ; [28 93],[ 5.65986395 20.34013605] ; [26.34013605 94.65986395],0
s1,1,0.386351,0.750396,[ 3 23] ; [  8 113],[ 1.94557823 24.05442177] ; [  9.05442177 111.94557823],0
b2,1,0.433648,0.613032,[ 4 13] ; [24 48],[ 5.34831461 11.65168539] ; [22.65168539 49.34831461],0
b3,1,0.433648,0.613032,[ 4 13] ; [24 48],[ 5.34831461 11.65168539] ; [22.65168539 49.34831461],0
p5,1,0.446956,0.578361,[ 1 24] ; [  2 120],[ 0.51020408 24.48979592] ; [  2.48979592 119.51020408],0
n1,1,0.453984,0.560686,[ 3 10] ; [14 27],[4.09259259 8.90740741] ; [12.90740741 28.09259259],0
p4,1,0.457494,0.552018,[ 8 18] ; [47 75],[ 9.66216216 16.33783784] ; [45.33783784 76.66216216],0
a3,1,0.479143,0.500814,[12 13] ; [68 54],[13.60544218 11.39455782] ; [66.39455782 55.60544218],0
p3,1,0.511231,0.431547,[ 6 19] ; [37 84],[ 7.3630137 17.6369863] ; [35.6369863 85.3630137],0
n2,1,0.530969,0.392537,[6 7] ; [23 18],[6.98148148 6.01851852] ; [22.01851852 18.98148148],0
u2,1,0.590399,0.289721,[6 8] ; [27 26],[6.89552239 7.10447761] ; [26.10447761 26.89552239],0
a2,1,0.599484,0.275775,[ 3 23] ; [ 19 103],[ 3.86486486 22.13513514] ; [ 18.13513514 103.86486486],0
a4,1,0.634865,0.225521,[ 7 19] ; [38 82],[ 8.01369863 17.98630137] ; [36.98630137 83.01369863],0
s6,1,0.652796,0.202393,[ 9 17] ; [48 74],[10.01351351 15.98648649] ; [46.98648649 75.01351351],0
s2,1,0.693624,0.15519,[ 7 19] ; [37 83],[ 7.83561644 18.16438356] ; [36.16438356 83.83561644],0
s4,1,0.770549,0.085063,[ 4 22] ; [ 16 105],[ 3.53741497 22.46258503] ; [ 16.46258503 104.53741497],0
b4,1,0.812025,0.056555,[16 10] ; [72 50],[15.45945946 10.54054054] ; [72.54054054 49.45945946],0
a1,1,0.834192,0.043818,[ 2 24] ; [  8 114],[ 1.75675676 24.24324324] ; [  8.24324324 113.75675676],0
b5,1,0.855323,0.033245,[15 11] ; [68 54],[14.58108108 11.41891892] ; [68.41891892 53.58108108],0
p6,1,0.859699,0.031243,[ 4 20] ; [22 99],[ 4.30344828 19.69655172] ; [21.69655172 99.30344828],0
v2,1,0.887035,0.02018,[10 16] ; [44 75],[ 9.68275862 16.31724138] ; [44.31724138 74.68275862],0
p1,1,0.964339,0.001999,[ 2 24] ; [  9 112],[ 1.94557823 24.05442177] ; [  9.05442177 111.94557823],0
