Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,46.311434,[129  43] ; [33 67],[102.44117647  69.55882353] ; [59.55882353 40.44117647],1
b5,1,0.051252,3.800013,[99 74] ; [45 55],[91.25274725 81.74725275] ; [52.74725275 47.25274725],0
p2,1,0.057467,3.609033,[121  52] ; [58 41],[113.84926471  59.15073529] ; [65.15073529 33.84926471],0
r2,1,0.074298,3.185412,[150  21] ; [78 20],[144.93680297  26.06319703] ; [83.06319703 14.93680297],0
p11,1,0.075645,3.156069,[122  51] ; [60 40],[115.33333333  57.66666667] ; [66.66666667 33.33333333],0
u3,1,0.105725,2.616982,[27 29] ; [16 33],[22.93333333 33.06666667] ; [20.06666667 28.93333333],0
n5,1,0.124457,2.360319,[99 71] ; [67 32],[104.9070632  65.0929368] ; [61.0929368 37.9070632],0
p1,1,0.136937,2.212045,[  9 163] ; [10 90],[ 12.01470588 159.98529412] ; [ 6.98529412 93.01470588],0
s5,1,0.155221,2.020177,[ 27 143] ; [22 74],[ 31.31578947 138.68421053] ; [17.68421053 78.31578947],0
s4,1,0.206674,1.594574,[ 17 155] ; [15 85],[ 20.23529412 151.76470588] ; [11.76470588 88.23529412],0
b3,1,0.247521,1.337239,[28 74] ; [20 35],[31.18471338 70.81528662] ; [16.81528662 38.18471338],0
b2,1,0.247521,1.337239,[28 74] ; [20 35],[31.18471338 70.81528662] ; [16.81528662 38.18471338],0
p4,1,0.249365,1.326857,[74 97] ; [35 62],[ 69.54850746 101.45149254] ; [39.45149254 57.54850746],0
p8,1,0.251211,1.316555,[70 99] ; [34 65],[ 65.58208955 103.41791045] ; [38.41791045 60.58208955],0
v3,1,0.269501,1.219283,[ 44 125] ; [19 76],[ 40.32954545 128.67045455] ; [22.67045455 72.32954545],0
a4,1,0.33548,0.927627,[ 66 107] ; [32 67],[ 62.33088235 110.66911765] ; [35.66911765 63.33088235],0
p9,1,0.338534,0.915974,[116  53] ; [61 36],[112.45488722  56.54511278] ; [64.54511278 32.45488722],0
a8,1,0.351538,0.867899,[ 20 143] ; [ 8 86],[ 17.75875486 145.24124514] ; [10.24124514 83.75875486],0
s8,1,0.368435,0.808935,[ 37 135] ; [17 83],[ 34.14705882 137.85294118] ; [19.85294118 80.14705882],0
p12,1,0.372594,0.794994,[  5 166] ; [ 5 94],[  6.33333333 164.66666667] ; [ 3.66666667 95.33333333],0
n1,1,0.382389,0.763009,[22 35] ; [12 28],[19.97938144 37.02061856] ; [14.02061856 25.97938144],0
s3,1,0.404346,0.695365,[ 40 132] ; [27 70],[ 42.8401487 129.1598513] ; [24.1598513 72.8401487],0
n3,1,0.405818,0.691018,[40 19] ; [22 15],[38.10416667 20.89583333] ; [23.89583333 13.10416667],0
p7,1,0.408865,0.682098,[83 86] ; [43 55],[79.75280899 89.24719101] ; [46.24719101 51.75280899],0
s6,1,0.410999,0.67591,[ 65 106] ; [32 65],[ 61.89179104 109.10820896] ; [35.10820896 61.89179104],0
n4,1,0.452953,0.563252,[111  61] ; [69 31],[113.82352941  58.17647059] ; [66.17647059 33.82352941],0
n6,1,0.494726,0.466231,[127  45] ; [70 30],[124.57352941  47.42647059] ; [72.42647059 27.57352941],0
d2,1,0.567376,0.327093,[ 68 105] ; [42 56],[ 70.22140221 102.77859779] ; [39.77859779 58.22140221],0
s1,1,0.646215,0.210705,[  5 164] ; [ 4 96],[  5.65427509 163.34572491] ; [ 3.34572491 96.65427509],0
a1,1,0.653121,0.201988,[  9 164] ; [ 4 96],[  8.23809524 164.76190476] ; [ 4.76190476 95.23809524],0
p5,1,0.684366,0.165252,[ 13 158] ; [ 9 91],[ 13.88191882 157.11808118] ; [ 8.11808118 91.88191882],0
b4,1,0.704795,0.143532,[98 75] ; [59 41],[99.49084249 73.50915751] ; [57.50915751 42.49084249],0
p3,1,0.72236,0.126243,[ 59 114] ; [32 68],[ 57.66666667 115.33333333] ; [33.33333333 66.66666667],0
u2,1,0.736711,0.113038,[28 29] ; [22 26],[27.14285714 29.85714286] ; [22.85714286 25.14285714],0
s7,1,0.768437,0.086683,[ 36 129] ; [22 72],[ 36.94980695 128.05019305] ; [21.05019305 72.94980695],0
n2,1,0.785422,0.074126,[37 22] ; [24 16],[36.35353535 22.64646465] ; [24.64646465 15.35353535],0
p6,1,0.93306,0.007055,[ 36 135] ; [20 77],[ 35.73134328 135.26865672] ; [20.26865672 76.73134328],0
