Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,47.386816,[195  64] ; [37 64],[166.91111111  92.08888889] ; [65.08888889 35.91111111],1
p4,1,0.197834,1.658293,[183  77] ; [64 37],[177.89473684  82.10526316] ; [69.10526316 31.89473684],0
n4,1,0.233241,1.420986,[232  29] ; [94  7],[235.0441989  25.9558011] ; [90.9558011 10.0441989],0
n6,1,0.256241,1.288951,[241  19] ; [89 11],[238.33333333  21.66666667] ; [91.66666667  8.33333333],0
p9,1,0.261764,1.259406,[235  23] ; [88 13],[232.1281337  25.8718663] ; [90.8718663 10.1281337],0
v2,1,0.270217,1.215647,[154  98] ; [53 44],[149.46704871 102.53295129] ; [57.53295129 39.46704871],0
r3,1,0.289369,1.122554,[251   9] ; [95  6],[249.1966759  10.8033241] ; [96.8033241  4.1966759],0
p12,1,0.295661,1.093663,[ 34 228] ; [ 9 91],[ 31.12154696 230.87845304] ; [11.87845304 88.12154696],0
n2,1,0.297388,1.08587,[39  7] ; [21  7],[37.2972973  8.7027027] ; [22.7027027  5.2972973],0
p10,1,0.335054,0.929264,[231  29] ; [86 15],[228.31024931  31.68975069] ; [88.68975069 12.31024931],0
p8,1,0.357621,0.84623,[150 109] ; [52 47],[146.1396648 112.8603352] ; [55.8603352 43.1396648],0
v1,1,0.380591,0.768791,[153 101] ; [64 34],[156.58522727  97.41477273] ; [60.41477273 37.58522727],0
n3,1,0.381965,0.76437,[33 13] ; [18 11],[31.28 14.72] ; [19.72  9.28],0
a5,1,0.39749,0.715905,[203  59] ; [74 27],[199.92837466  62.07162534] ; [77.07162534 23.92837466],0
b2,1,0.4055,0.691956,[62 94] ; [35 42],[64.94420601 91.05579399] ; [32.05579399 44.94420601],0
b3,1,0.4055,0.691956,[62 94] ; [35 42],[64.94420601 91.05579399] ; [32.05579399 44.94420601],0
d2,1,0.523698,0.406604,[143 116] ; [52 49],[140.29166667 118.70833333] ; [54.70833333 46.29166667],0
u3,1,0.572327,0.318804,[39 22] ; [9 7],[38.02597403 22.97402597] ; [9.97402597 6.02597403],0
s1,1,0.605848,0.266266,[ 12 245] ; [ 6 94],[ 12.95798319 244.04201681] ; [ 5.04201681 94.95798319],0
p7,1,0.61253,0.256507,[173  79] ; [70 28],[174.96  77.04] ; [68.04 29.96],0
a4,1,0.625644,0.238015,[132 130] ; [48 53],[129.91735537 132.08264463] ; [50.08264463 50.91735537],0
p11,1,0.678807,0.171472,[213  49] ; [84 17],[214.36363636  47.63636364] ; [82.63636364 18.36363636],0
u2,1,0.711314,0.136968,[35 26] ; [10  6],[35.64935065 25.35064935] ; [9.35064935 6.64935065],0
d5,1,0.740576,0.109621,[217  43] ; [82 18],[215.94444444  44.05555556] ; [83.05555556 16.94444444],0
u4,1,0.754431,0.097845,[ 11 251] ; [ 5 96],[ 11.54820937 250.45179063] ; [ 4.45179063 96.54820937],0
p2,1,0.758081,0.094865,[226  36] ; [85 15],[225.08839779  36.91160221] ; [85.91160221 14.08839779],0
s3,1,0.774684,0.081941,[228  31] ; [90 11],[228.78333333  30.21666667] ; [89.21666667 11.78333333],0
n1,1,0.793294,0.068662,[19 27] ; [12 15],[19.53424658 26.46575342] ; [11.46575342 15.53424658],0
p5,1,0.824188,0.049356,[ 39 220] ; [16 84],[ 39.67966574 219.32033426] ; [15.32033426 84.67966574],0
s6,1,0.826914,0.047813,[226  32] ; [85 13],[225.38764045  32.61235955] ; [85.61235955 12.38764045],0
s5,1,0.856062,0.032902,[121 129] ; [48 49],[121.75792507 128.24207493] ; [47.24207493 49.75792507],0
p3,1,0.873405,0.025388,[144 116] ; [55 46],[143.32409972 116.67590028] ; [55.67590028 45.32409972],0
s4,1,0.901622,0.01528,[ 55 202] ; [22 78],[ 55.43137255 201.56862745] ; [21.56862745 78.43137255],0
p6,1,0.944223,0.004895,[120 139] ; [45 53],[119.70588235 139.29411765] ; [45.29411765 52.70588235],0
