Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,75.811457,[ 3 66] ; [160  92],[35.03738318 33.96261682] ; [127.96261682 124.03738318],1
p7,1,0.367088,0.813497,[37 31] ; [147  96],[40.23151125 27.76848875] ; [143.76848875  99.23151125],0
a6,1,0.385944,0.751681,[41 28] ; [164  88],[44.06542056 24.93457944] ; [160.93457944  91.06542056],0
a8,1,0.404326,0.695422,[10 51] ; [ 29 206],[ 8.03716216 52.96283784] ; [ 30.96283784 204.03716216],0
s4,1,0.485769,0.485884,[16 52] ; [ 49 200],[13.94321767 54.05678233] ; [ 51.05678233 197.94321767],0
p5,1,0.508084,0.438011,[ 7 61] ; [ 33 215],[ 8.60759494 59.39240506] ; [ 31.39240506 216.60759494],0
a1,1,0.50986,0.434353,[ 4 65] ; [ 10 242],[ 3.00934579 65.99065421] ; [ 10.99065421 241.00934579],0
n2,1,0.516753,0.420369,[15  4] ; [45 18],[13.90243902  5.09756098] ; [46.09756098 16.90243902],0
n1,1,0.604309,0.268545,[ 7 12] ; [27 35],[ 7.97530864 11.02469136] ; [26.02469136 35.97530864],0
b1,1,0.63648,0.223375,[29 40] ; [ 98 154],[27.29906542 41.70093458] ; [ 99.70093458 152.29906542],0
n6,1,0.6811,0.16889,[56 13] ; [209  42],[57.140625 11.859375] ; [207.859375  43.140625],0
v3,1,0.752813,0.099182,[11 57] ; [ 44 203],[11.87301587 56.12698413] ; [ 43.12698413 203.87301587],0
v1,1,0.775196,0.081559,[27 41] ; [102 143],[28.02555911 39.97444089] ; [100.97444089 144.02555911],0
u4,1,0.86367,0.029482,[ 1 68] ; [  3 249],[ 0.85981308 68.14018692] ; [  3.14018692 248.85981308],0
b5,1,0.918191,0.01055,[44 25] ; [159  93],[43.63551402 25.36448598] ; [159.36448598  92.63551402],0
p8,1,0.940046,0.005657,[35 33] ; [131 121],[35.275 32.725] ; [130.725 121.275],0
s1,1,0.978094,0.000754,[ 3 64] ; [ 11 239],[ 2.95899054 64.04100946] ; [ 11.04100946 238.95899054],0
n5,1,0.988372,0.000212,[51 18] ; [185  65],[51.04702194 17.95297806] ; [184.95297806  65.04702194],0
