Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.198965,[10 34] ; [36  5],[23.81176471 20.18823529] ; [22.18823529 18.81176471],1
p11,1,0.246993,1.340232,[16 28] ; [20 21],[18.63529412 25.36470588] ; [17.36470588 23.63529412],0
p5,1,0.272472,1.20426,[ 1 43] ; [ 3 38],[ 2.07058824 41.92941176] ; [ 1.92941176 39.07058824],0
u3,1,0.306136,1.047273,[ 6 18] ; [5 7],[ 7.33333333 16.66666667] ; [3.66666667 8.33333333],0
a8,1,0.329568,0.950594,[ 3 38] ; [ 1 38],[ 2.05 38.95] ; [ 1.95 37.05],0
n2,1,0.354539,0.857143,[12  9] ; [ 9 12],[10.5 10.5] ; [10.5 10.5],0
a1,1,0.398388,0.713188,[ 7 37] ; [ 4 37],[ 5.69411765 38.30588235] ; [ 5.30588235 35.69411765],0
p10,1,0.406135,0.690087,[20 23] ; [15 25],[18.13253012 24.86746988] ; [16.86746988 23.13253012],0
p8,1,0.422676,0.642862,[ 7 37] ; [ 4 36],[ 5.76190476 38.23809524] ; [ 5.23809524 34.76190476],0
n3,1,0.436851,0.604541,[ 9 12] ; [11  9],[10.24390244 10.75609756] ; [ 9.75609756 10.24390244],0
v1,1,0.441012,0.593647,[11 32] ; [13 26],[12.58536585 30.41463415] ; [11.41463415 27.58536585],0
s1,1,0.448611,0.574158,[ 4 40] ; [ 2 39],[ 3.10588235 40.89411765] ; [ 2.89411765 38.10588235],0
n1,1,0.512691,0.428571,[ 8 13] ; [ 6 15],[ 7. 14.] ; [ 7. 14.],0
v4,1,0.561644,0.336867,[23 21] ; [24 17],[24.32941176 19.67058824] ; [22.67058824 18.32941176],0
b1,1,0.5847,0.298698,[23 21] ; [19 22],[21.74117647 22.25882353] ; [20.25882353 20.74117647],0
b4,1,0.636802,0.22295,[29 15] ; [25 16],[27.95294118 16.04705882] ; [26.04705882 14.95294118],0
p1,1,0.653518,0.201494,[ 5 39] ; [ 6 35],[ 5.69411765 38.30588235] ; [ 5.30588235 35.69411765],0
p9,1,0.654317,0.200501,[22 20] ; [18 20],[21. 21.] ; [19. 19.],0
p2,1,0.758861,0.094235,[20 24] ; [20 21],[20.70588235 23.29411765] ; [19.29411765 21.70588235],0
b5,1,0.758861,0.094235,[20 24] ; [20 21],[20.70588235 23.29411765] ; [19.29411765 21.70588235],0
u2,1,0.798074,0.065455,[ 7 17] ; [4 8],[ 7.33333333 16.66666667] ; [3.66666667 8.33333333],0
s4,1,0.843192,0.03913,[ 6 38] ; [ 5 36],[ 5.69411765 38.30588235] ; [ 5.30588235 35.69411765],0
n4,1,0.97074,0.001345,[27 17] ; [25 16],[26.91764706 17.08235294] ; [25.08235294 15.91764706],0
r1,1,0.977644,0.000785,[13 31] ; [12 29],[12.94117647 31.05882353] ; [12.05882353 28.94117647],0
