Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,65.507238,[241  66] ; [43 73],[206.11820331 100.88179669] ; [77.88179669 38.11820331],1
p2,1,0.172815,1.858349,[275  34] ; [95 18],[270.92417062  38.07582938] ; [99.07582938 13.92417062],0
v4,1,0.182285,1.778893,[299   8] ; [109   6],[296.81516588  10.18483412] ; [111.18483412   3.81516588],0
a1,1,0.187084,1.74043,[ 16 293] ; [ 10 106],[ 18.90352941 290.09647059] ; [  7.09647059 108.90352941],0
p3,1,0.210532,1.567765,[183 125] ; [60 54],[177.35545024 130.64454976] ; [65.64454976 48.35545024],0
s8,1,0.235773,1.405694,[157 149] ; [67 49],[162.42654028 143.57345972] ; [61.57345972 54.42654028],0
a3,1,0.249794,1.324455,[229  77] ; [93 23],[233.48815166  72.51184834] ; [88.51184834 27.48815166],0
a8,1,0.251808,1.313246,[ 47 224] ; [14 97],[ 43.27486911 227.72513089] ; [17.72513089 93.27486911],0
s3,1,0.320715,0.986029,[166 136] ; [70 46],[170.50717703 131.49282297] ; [65.49282297 50.50717703],0
r3,1,0.34273,0.900192,[296  12] ; [109   7],[294.19811321  13.80188679] ; [110.80188679   5.19811321],0
s5,1,0.364756,0.821453,[116 179] ; [50 63],[120.0245098 174.9754902] ; [45.9754902 67.0245098],0
n5,1,0.365969,0.817306,[253  54] ; [99 16],[256.07582938  50.92417062] ; [95.92417062 19.07582938],0
s6,1,0.412378,0.671934,[224  78] ; [80 34],[220.69230769  81.30769231] ; [83.30769231 30.69230769],0
b4,1,0.437231,0.603538,[186 123] ; [65 51],[182.49176471 126.50823529] ; [68.50823529 47.49176471],0
s2,1,0.439008,0.598873,[166 139] ; [68 48],[169.52494062 135.47505938] ; [64.47505938 51.52494062],0
u3,1,0.457692,0.551533,[52 28] ; [13 10],[50.48543689 29.51456311] ; [14.51456311  8.48543689],0
s1,1,0.485311,0.486906,[  9 295] ; [  2 113],[  7.98090692 296.01909308] ; [  3.01909308 111.98090692],0
s4,1,0.536671,0.381745,[ 45 259] ; [20 96],[ 47.04761905 256.95238095] ; [17.95238095 98.04761905],0
n3,1,0.585379,0.297619,[35 15] ; [19  6],[36. 14.] ; [18.  7.],0
s7,1,0.599299,0.276054,[158 136] ; [64 49],[160.36363636 133.63636364] ; [61.63636364 51.36363636],0
p10,1,0.635387,0.224827,[287  20] ; [106   9],[285.9028436  21.0971564] ; [107.0971564   7.9028436],0
v2,1,0.651526,0.203981,[207  93] ; [74 37],[205.10948905  94.89051095] ; [75.89051095 35.10948905],0
u4,1,0.728836,0.120183,[ 10 299] ; [  3 113],[  9.45176471 299.54823529] ; [  3.54823529 112.45176471],0
p5,1,0.767492,0.087413,[ 50 258] ; [17 96],[ 49.01662708 258.98337292] ; [17.98337292 95.01662708],0
n4,1,0.776683,0.080454,[248  60] ; [94 21],[249.0212766  58.9787234] ; [92.9787234 22.0212766],0
n2,1,0.778762,0.078923,[39 11] ; [21  5],[39.47368421 10.52631579] ; [20.52631579  5.47368421],0
p7,1,0.790682,0.070451,[211  90] ; [77 35],[209.89830508  91.10169492] ; [78.10169492 33.89830508],0
d2,1,0.858063,0.031984,[151 157] ; [58 58],[151.82075472 156.17924528] ; [57.17924528 58.82075472],0
a4,1,0.914615,0.011496,[150 157] ; [56 60],[149.50827423 157.49172577] ; [56.49172577 59.50827423],0
d4,1,0.92068,0.009916,[261  47] ; [97 18],[260.6713948  47.3286052] ; [97.3286052 17.6713948],0
p11,1,0.931644,0.007358,[260  49] ; [98 18],[260.28705882  48.71294118] ; [97.71294118 18.28705882],0
v3,1,0.990966,0.000128,[147 150] ; [56 57],[147.05121951 149.94878049] ; [55.94878049 57.05121951],0
