Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,59.561786,[79 29] ; [ 84 196],[45.37113402 62.62886598] ; [117.62886598 162.37113402],1
r4,1,0.586381,0.296031,[99 12] ; [252  37],[97.4025 13.5975] ; [253.5975  35.4025],0
d4,1,0.659876,0.193675,[87 22] ; [224  64],[85.38790932 23.61209068] ; [225.61209068  62.38790932],0
a8,1,0.670103,0.181482,[10 88] ; [ 24 250],[ 8.95698925 89.04301075] ; [ 25.04301075 248.95698925],0
p4,1,0.679773,0.170381,[51 56] ; [144 144],[52.82278481 54.17721519] ; [142.17721519 145.82278481],0
s4,1,0.682628,0.167183,[20 90] ; [ 57 228],[21.44303797 88.55696203] ; [ 55.55696203 229.44303797],0
d1,1,0.735753,0.113895,[62 49] ; [156 133],[60.495 50.505] ; [157.505 131.495],0
p11,1,0.765216,0.089184,[79 32] ; [210  79],[80.1975 30.8025] ; [208.8025  80.1975],0
p6,1,0.770626,0.085005,[31 77] ; [ 87 201],[32.18181818 75.81818182] ; [ 85.81818182 202.18181818],0
b5,1,0.813682,0.055545,[60 51] ; [160 129],[61.05 49.95] ; [158.95 130.05],0
u3,1,0.824377,0.049248,[12 11] ; [58 48],[12.48062016 10.51937984] ; [57.51937984 48.48062016],0
p8,1,0.83202,0.044991,[49 58] ; [128 159],[48.06852792 58.93147208] ; [128.93147208 158.06852792],0
p1,1,0.86375,0.029447,[  9 101] ; [ 22 265],[  8.58942065 101.41057935] ; [ 22.41057935 264.58942065],0
s3,1,0.958531,0.002704,[56 50] ; [153 135],[56.2284264 49.7715736] ; [152.7715736 135.2284264],0
u2,1,0.966423,0.001772,[12 12] ; [52 53],[11.90697674 12.09302326] ; [52.09302326 52.90697674],0
