Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,8e-06,19.982808,[31 41] ; [62 17],[44.34437086 27.65562914] ; [48.65562914 30.34437086],1
n4,1,0.043076,4.092401,[41 30] ; [58 21],[46.86 24.14] ; [52.14 26.86],0
n5,1,0.055504,3.666884,[43 27] ; [60 19],[48.38926174 21.61073826] ; [54.61073826 24.38926174],0
p5,1,0.071796,3.241484,[ 5 66] ; [13 65],[ 8.57718121 62.42281879] ; [ 9.42281879 68.57718121],0
a7,1,0.073405,3.205188,[39 33] ; [54 25],[44.34437086 27.65562914] ; [48.65562914 30.34437086],0
p2,1,0.076074,3.146853,[48 24] ; [62 16],[52.8 19.2] ; [57.2 20.8],0
s8,1,0.077808,3.110102,[20 52] ; [32 45],[25.12751678 46.87248322] ; [26.87248322 50.12751678],0
p12,1,0.08144,3.035932,[ 4 67] ; [11 66],[ 7.19594595 63.80405405] ; [ 7.80405405 69.19594595],0
s5,1,0.085439,2.958284,[14 53] ; [26 51],[18.61111111 48.38888889] ; [21.38888889 55.61111111],0
b4,1,0.104065,2.642118,[39 33] ; [53 26],[43.86754967 28.13245033] ; [48.13245033 30.86754967],0
u1,1,0.120608,2.40941,[ 1 71] ; [ 5 74],[ 2.86092715 69.13907285] ; [ 3.13907285 75.86092715],0
v2,1,0.13329,2.253762,[26 40] ; [40 37],[30.46153846 35.53846154] ; [35.53846154 41.46153846],0
s2,1,0.13494,2.234729,[25 46] ; [36 40],[29.46258503 41.53741497] ; [31.53741497 44.46258503],0
p1,1,0.146871,2.104452,[ 7 65] ; [14 64],[10.08 61.92] ; [10.92 67.08],0
p6,1,0.253359,1.304685,[19 51] ; [28 50],[22.22972973 47.77027027] ; [24.77027027 53.22972973],0
n6,1,0.266763,1.233316,[56 16] ; [67 12],[58.64900662 13.35099338] ; [64.35099338 14.64900662],0
s6,1,0.272524,1.203999,[37 33] ; [47 29],[40.2739726 29.7260274] ; [43.7260274 32.2739726],0
s3,1,0.33295,0.937391,[33 36] ; [43 34],[35.91780822 33.08219178] ; [40.08219178 36.91780822],0
n3,1,0.335292,0.928352,[16  4] ; [12  1],[16.96969697  3.03030303] ; [11.03030303  1.96969697],0
n2,1,0.338426,0.916385,[14  6] ; [11  2],[15.15151515  4.84848485] ; [9.84848485 3.15151515],0
u3,1,0.355888,0.852353,[21 24] ; [14 10],[22.82608696 22.17391304] ; [12.17391304 11.82608696],0
d4,1,0.37617,0.783182,[34 38] ; [43 36],[36.71523179 35.28476821] ; [40.28476821 38.71523179],0
a1,1,0.472688,0.515685,[ 2 70] ; [ 4 75],[ 2.86092715 69.13907285] ; [ 3.13907285 75.86092715],0
n1,1,0.59015,0.29011,[ 8 12] ; [4 9],[ 7.27272727 12.72727273] ; [4.72727273 8.27272727],0
s1,1,0.617624,0.249221,[ 4 66] ; [ 3 73],[ 3.35616438 66.64383562] ; [ 3.64383562 72.35616438],0
r2,1,0.620631,0.244982,[61 10] ; [70  9],[62.00666667  8.99333333] ; [68.99333333 10.00666667],0
s4,1,0.773154,0.083089,[15 56] ; [15 63],[14.29530201 56.70469799] ; [15.70469799 62.29530201],0
v4,1,0.857911,0.032053,[67  4] ; [74  5],[66.74  4.26] ; [74.26  4.74],0
b5,1,0.861844,0.030285,[40 32] ; [45 34],[40.52980132 31.47019868] ; [44.47019868 34.52980132],0
r3,1,0.885043,0.020903,[66  6] ; [72  6],[66.24  5.76] ; [71.76  6.24],0
u2,1,0.912039,0.012203,[25 20] ; [13 11],[24.7826087 20.2173913] ; [13.2173913 10.7826087],0
a8,1,0.92903,0.007933,[ 8 62] ; [ 8 65],[ 7.83216783 62.16783217] ; [ 8.16783217 64.83216783],0
p7,1,0.949903,0.003947,[39 28] ; [45 33],[38.8137931 28.1862069] ; [45.1862069 32.8137931],0
