Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,67.951749,[24 39] ; [98  4],[46.58181818 16.41818182] ; [75.41818182 26.58181818],1
s3,1,0.013365,6.120078,[18 45] ; [49 53],[25.58181818 37.41818182] ; [41.41818182 60.58181818],0
v2,1,0.016028,5.799777,[15 46] ; [43 56],[22.1125 38.8875] ; [35.8875 63.1125],0
s7,1,0.016946,5.701942,[ 7 51] ; [28 70],[13.01282051 44.98717949] ; [21.98717949 76.01282051],0
b3,1,0.018692,5.530084,[17 18] ; [12 38],[11.94117647 23.05882353] ; [17.05882353 32.94117647],0
b2,1,0.018692,5.530084,[17 18] ; [12 38],[11.94117647 23.05882353] ; [17.05882353 32.94117647],0
s2,1,0.026335,4.933867,[13 51] ; [38 66],[19.42857143 44.57142857] ; [31.57142857 72.42857143],0
p10,1,0.028766,4.781582,[19 44] ; [47 52],[25.66666667 37.33333333] ; [40.33333333 58.66666667],0
b1,1,0.029242,4.753316,[40 24] ; [47 57],[33.14285714 30.85714286] ; [53.85714286 50.14285714],0
a5,1,0.030138,4.701429,[31 33] ; [68 36],[37.71428571 26.28571429] ; [61.28571429 42.71428571],0
p3,1,0.032038,4.596443,[13 49] ; [38 65],[19.16363636 42.83636364] ; [31.83636364 71.16363636],0
p6,1,0.03315,4.538035,[ 7 55] ; [25 75],[12.24691358 49.75308642] ; [19.75308642 80.24691358],0
a2,1,0.048863,3.880042,[ 7 57] ; [24 80],[11.80952381 52.19047619] ; [19.19047619 84.80952381],0
d1,1,0.062606,3.466962,[22 42] ; [51 53],[27.80952381 36.19047619] ; [45.19047619 58.80952381],0
b5,1,0.06602,3.379299,[34 30] ; [70 34],[39.61904762 24.38095238] ; [64.38095238 39.61904762],0
a4,1,0.082197,3.02092,[19 44] ; [45 58],[24.28915663 38.71084337] ; [39.71084337 63.28915663],0
u1,1,0.093893,2.806332,[ 3 61] ; [13 91],[ 6.0952381 57.9047619] ; [ 9.9047619 94.0952381],0
a6,1,0.119251,2.42713,[30 34] ; [61 42],[34.8742515 29.1257485] ; [56.1257485 46.8742515],0
p1,1,0.141333,2.163389,[ 6 58] ; [  4 100],[ 3.80952381 60.19047619] ; [ 6.19047619 97.80952381],0
s1,1,0.205223,1.604809,[ 8 55] ; [ 7 95],[ 5.72727273 57.27272727] ; [ 9.27272727 92.72727273],0
a8,1,0.226666,1.46166,[ 3 57] ; [10 85],[ 5.03225806 54.96774194] ; [ 7.96774194 87.03225806],0
v3,1,0.228232,1.451845,[14 49] ; [30 67],[17.325 45.675] ; [26.675 70.325],0
d2,1,0.23255,1.425196,[24 39] ; [49 54],[27.70481928 35.29518072] ; [45.29518072 57.70481928],0
u2,1,0.236009,1.404277,[ 8 19] ; [18 23],[10.32352941 16.67647059] ; [15.67647059 25.32352941],0
v1,1,0.238204,1.391191,[18 45] ; [39 65],[21.50299401 41.49700599] ; [35.49700599 68.50299401],0
s4,1,0.24987,1.32403,[ 9 55] ; [22 82],[11.80952381 52.19047619] ; [19.19047619 84.80952381],0
b4,1,0.262312,1.256512,[30 34] ; [58 46],[33.52380952 30.47619048] ; [54.47619048 49.52380952],0
n1,1,0.339338,0.912932,[10 24] ; [13 19],[11.84848485 22.15151515] ; [11.15151515 20.84848485],0
a3,1,0.730542,0.118615,[36 26] ; [62 40],[37.04878049 24.95121951] ; [60.95121951 41.04878049],0
n4,1,0.847891,0.036791,[36 27] ; [61 43],[36.59281437 26.40718563] ; [60.40718563 43.59281437],0
n5,1,0.978349,0.000736,[35 28] ; [57 46],[34.91566265 28.08433735] ; [57.08433735 45.91566265],0
