Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,60.873094,[27 64] ; [66  7],[51.60365854 39.39634146] ; [41.39634146 31.60365854],1
b4,1,0.348303,0.879629,[46 47] ; [42 32],[49.00598802 43.99401198] ; [38.99401198 35.00598802],0
p3,1,0.351027,0.869741,[26 67] ; [25 47],[28.74545455 64.25454545] ; [22.25454545 49.74545455],0
n4,1,0.361436,0.832899,[52 40] ; [47 27],[54.86746988 37.13253012] ; [44.13253012 29.86746988],0
s6,1,0.404808,0.693999,[38 55] ; [35 39],[40.65269461 52.34730539] ; [32.34730539 41.65269461],0
a8,1,0.422457,0.64347,[ 7 81] ; [ 3 61],[ 5.78947368 82.21052632] ; [ 4.21052632 59.78947368],0
p10,1,0.433336,0.613865,[34 56] ; [32 41],[36.44171779 53.55828221] ; [29.55828221 43.44171779],0
p1,1,0.47111,0.519372,[ 6 87] ; [ 7 67],[ 7.23952096 85.76047904] ; [ 5.76047904 68.23952096],0
a1,1,0.498704,0.457693,[ 9 84] ; [ 5 69],[ 7.79640719 85.20359281] ; [ 6.20359281 67.79640719],0
n5,1,0.553735,0.350669,[57 34] ; [43 31],[55.15151515 35.84848485] ; [44.84848485 29.15151515],0
s3,1,0.580749,0.305025,[36 55] ; [32 41],[37.73170732 53.26829268] ; [30.26829268 42.73170732],0
v1,1,0.621356,0.243967,[34 59] ; [24 49],[32.4939759 60.5060241] ; [25.5060241 47.4939759],0
b2,1,0.682393,0.167444,[17 35] ; [14 24],[17.91111111 34.08888889] ; [13.08888889 24.91111111],0
b3,1,0.682393,0.167444,[17 35] ; [14 24],[17.91111111 34.08888889] ; [13.08888889 24.91111111],0
s1,1,0.692105,0.156816,[ 9 82] ; [ 6 68],[ 8.27272727 82.72727273] ; [ 6.72727273 67.27272727],0
p5,1,0.736774,0.112982,[ 4 88] ; [ 4 69],[ 4.46060606 87.53939394] ; [ 3.53939394 69.46060606],0
n1,1,0.833861,0.043996,[14 21] ; [12 20],[13.58208955 21.41791045] ; [12.41791045 19.58208955],0
s2,1,0.834916,0.043431,[30 63] ; [25 49],[30.62874251 62.37125749] ; [24.37125749 49.62874251],0
p12,1,0.870575,0.026546,[ 1 92] ; [ 1 73],[ 1.11377246 91.88622754] ; [ 0.88622754 73.11377246],0
s4,1,0.90778,0.013419,[12 81] ; [10 64],[12.25149701 80.74850299] ; [ 9.74850299 64.25149701],0
n3,1,0.914065,0.011645,[19 14] ; [18 14],[18.78461538 14.21538462] ; [18.21538462 13.78461538],0
p2,1,0.915232,0.01133,[53 40] ; [41 32],[52.6626506 40.3373494] ; [41.3373494 31.6626506],0
p4,1,0.952688,0.00352,[34 59] ; [26 46],[33.81818182 59.18181818] ; [26.18181818 45.81818182],0
v3,1,0.975042,0.000979,[26 63] ; [20 49],[25.91139241 63.08860759] ; [20.08860759 48.91139241],0
