Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,7e-06,20.196328,[218  44] ; [61 39],[201.9281768  60.0718232] ; [77.0718232 22.9281768],1
d3,1,0.427008,0.630948,[166 101] ; [60 44],[162.64690027 104.35309973] ; [63.35309973 40.64690027],0
n2,1,0.430403,0.621735,[60 17] ; [30 12],[58.23529412 18.76470588] ; [31.76470588 10.23529412],0
p6,1,0.435987,0.606823,[ 49 211] ; [16 88],[ 46.42857143 213.57142857] ; [18.57142857 85.42857143],0
d2,1,0.467602,0.527636,[106 162] ; [45 58],[109.07816712 158.92183288] ; [41.92183288 61.07816712],0
r2,1,0.488978,0.478774,[254  13] ; [98  7],[252.64516129  14.35483871] ; [99.35483871  5.64516129],0
p12,1,0.504687,0.445067,[ 11 254] ; [ 6 98],[ 12.20867209 252.79132791] ; [ 4.79132791 99.20867209],0
s5,1,0.506405,0.441489,[ 70 190] ; [23 75],[ 67.54189944 192.45810056] ; [25.45810056 72.54189944],0
p5,1,0.509722,0.434637,[  9 259] ; [ 5 99],[ 10.08602151 257.91397849] ; [  3.91397849 100.08602151],0
a7,1,0.551511,0.354617,[184  83] ; [69 36],[181.58870968  85.41129032] ; [71.41129032 33.58870968],0
b4,1,0.582627,0.302006,[157 112] ; [58 47],[154.63903743 114.36096257] ; [60.36096257 44.63903743],0
a6,1,0.590121,0.290155,[178  90] ; [66 38],[175.78494624  92.21505376] ; [68.21505376 35.78494624],0
s2,1,0.638046,0.221306,[115 152] ; [42 62],[112.98921833 154.01078167] ; [44.01078167 59.98921833],0
v2,1,0.654003,0.20089,[133 122] ; [48 49],[131.12215909 123.87784091] ; [49.87784091 47.12215909],0
s8,1,0.664241,0.188413,[ 94 174] ; [34 70],[ 92.21505376 175.78494624] ; [35.78494624 68.21505376],0
a3,1,0.708952,0.139326,[180  87] ; [68 36],[178.47978437  88.52021563] ; [69.52021563 34.47978437],0
p3,1,0.731362,0.117865,[ 64 205] ; [23 81],[ 62.74262735 206.25737265] ; [24.25737265 79.74262735],0
v3,1,0.777148,0.080111,[ 88 175] ; [34 63],[ 89.12777778 173.87222222] ; [32.87222222 64.12777778],0
u2,1,0.784998,0.074426,[47 40] ; [19 18],[46.30645161 40.69354839] ; [19.69354839 17.30645161],0
b5,1,0.792324,0.069324,[173  96] ; [66 39],[171.90106952  97.09893048] ; [67.09893048 37.90106952],0
u1,1,0.817238,0.053407,[ 31 238] ; [13 92],[ 31.64705882 237.35294118] ; [12.35294118 92.64705882],0
b3,1,0.849479,0.036018,[49 90] ; [21 41],[48.4079602 90.5920398] ; [21.5920398 40.4079602],0
b2,1,0.849479,0.036018,[49 90] ; [21 41],[48.4079602 90.5920398] ; [21.5920398 40.4079602],0
n5,1,0.858234,0.031906,[173  94] ; [67 38],[172.25806452  94.74193548] ; [67.74193548 37.25806452],0
a5,1,0.873862,0.025203,[174  95] ; [67 38],[173.33957219  95.66042781] ; [67.66042781 37.33957219],0
d1,1,0.953341,0.003424,[129 140] ; [50 55],[128.7459893 140.2540107] ; [50.2540107 54.7459893],0
s7,1,0.95686,0.002926,[ 97 163] ; [37 63],[ 96.77777778 163.22222222] ; [37.22222222 62.77777778],0
