Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,112.311429,[223 186] ; [ 56 279],[153.375 255.625] ; [125.625 209.375],1
r4,1,0.010045,6.626982,[395  27] ; [302  40],[384.9921466  37.0078534] ; [312.0078534  29.9921466],0
a2,1,0.010982,6.468222,[116 306] ; [ 67 275],[101.08115183 320.91884817] ; [ 81.91884817 260.08115183],0
s4,1,0.011019,6.462262,[ 61 358] ; [ 73 264],[ 74.26719577 344.73280423] ; [ 59.73280423 277.26719577],0
u1,1,0.012988,6.170677,[ 87 335] ; [ 47 295],[ 74.01570681 347.98429319] ; [ 59.98429319 282.01570681],0
a7,1,0.014306,5.999968,[317 103] ; [230 111],[301.89224704 118.10775296] ; [245.10775296  95.89224704],0
s1,1,0.015597,5.847747,[  7 407] ; [ 16 321],[ 12.67909454 401.32090546] ; [ 10.32090546 326.67909454],0
a6,1,0.020136,5.40003,[300 121] ; [216 125],[285.08661417 135.91338583] ; [230.91338583 110.08661417],0
d2,1,0.0248,5.037787,[219 201] ; [149 190],[203.63636364 216.36363636] ; [164.36363636 174.63636364],0
n4,1,0.028095,4.8222,[325  95] ; [240 101],[311.82654402 108.17345598] ; [253.17345598  87.82654402],0
p11,1,0.029305,4.749605,[330  92] ; [244  98],[317.05235602 104.94764398] ; [256.94764398  85.05235602],0
p4,1,0.033014,4.545041,[242 176] ; [171 170],[227.44927536 190.55072464] ; [185.55072464 155.44927536],0
s6,1,0.047933,3.912324,[275 137] ; [202 136],[262.032 149.968] ; [214.968 123.032],0
p8,1,0.052123,3.771827,[210 201] ; [150 191],[196.75531915 214.24468085] ; [163.24468085 177.75531915],0
p12,1,0.077134,3.124272,[ 25 393] ; [ 11 329],[ 19.85224274 398.14775726] ; [ 16.14775726 323.85224274],0
n3,1,0.101672,2.679115,[65 19] ; [63 32],[60.06703911 23.93296089] ; [67.93296089 27.06703911],0
b4,1,0.106518,2.605136,[254 168] ; [186 156],[243.03664921 178.96335079] ; [196.96335079 145.03664921],0
p2,1,0.110782,2.543027,[348  73] ; [267  75],[339.33813893  81.66186107] ; [275.66186107  66.33813893],0
p6,1,0.12889,2.305828,[148 265] ; [104 236],[138.21513944 274.78486056] ; [113.78486056 226.21513944],0
b1,1,0.130254,2.28948,[149 273] ; [139 203],[159.07853403 262.92146597] ; [128.92146597 213.07853403],0
v4,1,0.181211,1.787663,[404  17] ; [320  21],[400.00524934  20.99475066] ; [323.99475066  17.00524934],0
a4,1,0.203851,1.614564,[197 224] ; [143 196],[188.34210526 232.65789474] ; [151.65789474 187.34210526],0
a8,1,0.223518,1.481644,[ 54 321] ; [ 36 283],[ 48.63112392 326.36887608] ; [ 41.36887608 277.63112392],0
s3,1,0.258797,1.275182,[232 182] ; [176 163],[224.3187251 189.6812749] ; [183.6812749 155.3187251],0
n5,1,0.275131,1.190985,[306 111] ; [238 103],[299.27176781 117.72823219] ; [244.72823219  96.27176781],0
u4,1,0.306057,1.047614,[  9 413] ; [  4 338],[  7.18062827 414.81937173] ; [  5.81937173 336.18062827],0
s5,1,0.324538,0.970572,[129 274] ; [ 96 239],[122.86585366 280.13414634] ; [102.13414634 232.86585366],0
u3,1,0.326448,0.962935,[58 48] ; [74 47],[61.63876652 44.36123348] ; [70.36123348 50.63876652],0
p1,1,0.355893,0.852334,[ 24 397] ; [ 25 315],[ 27.10775296 393.89224704] ; [ 21.89224704 318.10775296],0
n1,1,0.434861,0.609805,[28 54] ; [39 59],[30.52222222 51.47777778] ; [36.47777778 61.52222222],0
n2,1,0.547926,0.361045,[62 21] ; [70 29],[60.1978022 22.8021978] ; [71.8021978 27.1978022],0
a1,1,0.630452,0.231449,[ 19 403] ; [ 13 329],[ 17.67539267 404.32460733] ; [ 14.32460733 327.67539267],0
u2,1,0.665121,0.187362,[52 52] ; [64 57],[53.61777778 50.38222222] ; [62.38222222 58.61777778],0
b2,1,0.758346,0.094651,[ 91 158] ; [ 71 131],[ 89.44124169 159.55875831] ; [ 72.55875831 129.44124169],0
b3,1,0.758346,0.094651,[ 91 158] ; [ 71 131],[ 89.44124169 159.55875831] ; [ 72.55875831 129.44124169],0
b5,1,0.823043,0.050011,[260 162] ; [208 134],[258.5026178 163.4973822] ; [209.4973822 132.5026178],0
