Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,89.293811,[107  31] ; [ 68 179],[62.72727273 75.27272727] ; [112.27272727 134.72727273],1
a4,1,0.168122,1.899608,[60 78] ; [ 89 156],[53.68668407 84.31331593] ; [ 95.31331593 149.68668407],0
d1,1,0.169802,1.884687,[69 69] ; [106 142],[62.56476684 75.43523316] ; [112.43523316 135.56476684],0
u3,1,0.186412,1.745749,[28 21] ; [48 57],[24.18181818 24.81818182] ; [51.81818182 53.18181818],0
n5,1,0.230065,1.440456,[94 42] ; [155  91],[88.64921466 47.35078534] ; [160.35078534  85.64921466],0
p11,1,0.235022,1.41021,[102  36] ; [169  79],[96.88601036 41.11398964] ; [174.11398964  73.88601036],0
n1,1,0.259388,1.272019,[ 6 17] ; [36 57],[ 8.32758621 14.67241379] ; [33.67241379 59.32758621],0
a3,1,0.265143,1.241702,[88 50] ; [142 103],[82.87206266 55.12793734] ; [147.12793734  97.87206266],0
b1,1,0.329699,0.950082,[61 77] ; [ 97 151],[56.48704663 81.51295337] ; [101.51295337 146.48704663],0
s2,1,0.374499,0.788682,[46 92] ; [ 71 174],[42.15665796 95.84334204] ; [ 74.84334204 170.15665796],0
s3,1,0.390484,0.737433,[57 80] ; [ 91 154],[53.07853403 83.92146597] ; [ 94.92146597 150.07853403],0
u2,1,0.393576,0.727864,[26 24] ; [46 57],[23.52941176 26.47058824] ; [48.47058824 54.52941176],0
b5,1,0.402716,0.700201,[78 60] ; [151  97],[81.87046632 56.12953368] ; [147.12953368 100.87046632],0
a8,1,0.415496,0.66302,[ 11 115] ; [ 27 208],[ 13.26315789 112.73684211] ; [ 24.73684211 210.26315789],0
n3,1,0.445916,0.581012,[17  6] ; [59 31],[15.46902655  7.53097345] ; [60.53097345 29.46902655],0
s1,1,0.548838,0.359403,[  4 134] ; [ 10 234],[  5.05759162 132.94240838] ; [  8.94240838 235.05759162],0
b2,1,0.572724,0.318146,[21 55] ; [42 92],[22.8 53.2] ; [40.2 93.8],0
b3,1,0.572724,0.318146,[21 55] ; [42 92],[22.8 53.2] ; [40.2 93.8],0
b4,1,0.714809,0.13352,[80 58] ; [139 109],[78.29533679 59.70466321] ; [140.70466321 107.29533679],0
d2,1,0.780492,0.077661,[53 84] ; [ 92 155],[51.73177083 85.26822917] ; [ 93.26822917 153.73177083],0
a1,1,0.91896,0.010352,[  7 131] ; [ 12 236],[  6.79274611 131.20725389] ; [ 12.20725389 235.79274611],0
