Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,46.764706,[ 22 318] ; [27 53],[ 39.66666667 300.33333333] ; [ 9.33333333 70.66666667],1
r2,1,0.253325,1.304873,[321  15] ; [73  6],[318.99759036  17.00240964] ; [75.00240964  3.99759036],0
u3,1,0.265216,1.241325,[53 48] ; [12  6],[55.16806723 45.83193277] ; [9.83193277 8.16806723],0
p7,1,0.267978,1.227067,[272  64] ; [69 11],[275.42307692  60.57692308] ; [65.57692308 14.42307692],0
a5,1,0.287766,1.130046,[259  82] ; [66 15],[262.61848341  78.38151659] ; [62.38151659 18.61848341],0
p10,1,0.314058,1.013534,[317  23] ; [77  3],[318.95238095  21.04761905] ; [75.04761905  4.95238095],0
r3,1,0.394765,0.724215,[326  14] ; [74  5],[324.5823389  15.4176611] ; [75.4176611  3.5823389],0
s4,1,0.415156,0.663987,[ 60 278] ; [11 68],[ 57.54916067 280.45083933] ; [13.45083933 65.54916067],0
d4,1,0.436565,0.605294,[281  59] ; [69 11],[283.33333333  56.66666667] ; [66.66666667 13.33333333],0
p2,1,0.447613,0.57669,[315  25] ; [73  8],[313.34916865  26.65083135] ; [74.65083135  6.34916865],0
a6,1,0.500836,0.453165,[226 114] ; [50 30],[223.42857143 116.57142857] ; [52.57142857 27.42857143],0
d2,1,0.523029,0.407916,[157 184] ; [40 40],[159.56532067 181.43467933] ; [37.43467933 42.56532067],0
b4,1,0.531884,0.390791,[189 152] ; [48 33],[191.50947867 149.49052133] ; [45.49052133 35.50947867],0
r1,1,0.624538,0.239541,[284  56] ; [65 15],[282.52380952  57.47619048] ; [66.47619048 13.52380952],0
p11,1,0.688213,0.161027,[302  39] ; [73  8],[303.02132701  37.97867299] ; [71.97867299  9.02132701],0
d1,1,0.743927,0.106705,[208 133] ; [51 30],[209.28672986 131.71327014] ; [49.71327014 31.28672986],0
a2,1,0.77611,0.080879,[ 75 266] ; [19 62],[ 75.95734597 265.04265403] ; [18.04265403 62.95734597],0
v4,1,0.841117,0.040186,[329  10] ; [77  2],[329.26794258   9.73205742] ; [76.73205742  2.26794258],0
a4,1,0.891246,0.018695,[152 187] ; [37 44],[152.55 186.45] ; [36.45 44.55],0
n2,1,0.932083,0.007263,[39 11] ; [15  4],[39.13043478 10.86956522] ; [14.86956522  4.13043478],0
v2,1,0.961834,0.00229,[195 134] ; [46 32],[194.81326781 134.18673219] ; [46.18673219 31.81326781],0
d5,1,0.987919,0.000229,[276  64] ; [65 15],[276.04761905  63.95238095] ; [64.95238095 15.04761905],0
a7,1,0.993581,6.5e-05,[252  88] ; [60 21],[251.97149644  88.02850356] ; [60.02850356 20.97149644],0
a8,1,0.995463,3.2e-05,[ 46 264] ; [11 63],[ 46.015625 263.984375] ; [10.984375 63.015625],0
