Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.4e-05,17.199459,[46 65] ; [73 32],[61.15277778 49.84722222] ; [57.84722222 47.15277778],1
u3,1,0.139405,2.18452,[18 22] ; [20 12],[21.11111111 18.88888889] ; [16.88888889 15.11111111],0
a5,1,0.184872,1.75802,[76 41] ; [79 29],[80.6 36.4] ; [74.4 33.6],0
a1,1,0.207497,1.588807,[  2 115] ; [  5 103],[  3.64 113.36] ; [  3.36 104.64],0
u1,1,0.211912,1.558318,[ 11 106] ; [16 92],[ 14.04 102.96] ; [12.96 95.04],0
a7,1,0.219639,1.506729,[88 28] ; [74 34],[83.89285714 32.10714286] ; [78.10714286 29.89285714],0
b2,1,0.224151,1.477599,[24 38] ; [34 35],[27.45038168 34.54961832] ; [30.54961832 38.45038168],0
b3,1,0.224151,1.477599,[24 38] ; [34 35],[27.45038168 34.54961832] ; [30.54961832 38.45038168],0
n6,1,0.229219,1.445698,[91 26] ; [90 17],[94.54017857 22.45982143] ; [86.45982143 20.54017857],0
s1,1,0.347505,0.882547,[  2 115] ; [  4 103],[  3.13392857 113.86607143] ; [  2.86607143 104.13392857],0
d1,1,0.350493,0.871673,[61 56] ; [63 45],[64.48 52.52] ; [59.52 48.48],0
d3,1,0.366726,0.814727,[79 36] ; [68 40],[75.80717489 39.19282511] ; [71.19282511 36.80717489],0
v4,1,0.3935,0.728099,[107  10] ; [101   6],[108.64285714   8.35714286] ; [99.35714286  7.64285714],0
s2,1,0.401322,0.704363,[23 94] ; [26 81],[25.59375 91.40625] ; [23.40625 83.59375],0
a3,1,0.401994,0.702352,[77 40] ; [76 31],[79.91517857 37.08482143] ; [73.08482143 33.91517857],0
r3,1,0.466145,0.5311,[105  12] ; [99  8],[106.55357143  10.44642857] ; [97.44642857  9.55357143],0
n3,1,0.4795,0.5,[23  9] ; [13  3],[24.  8.] ; [12.  4.],0
b4,1,0.49899,0.457084,[67 50] ; [57 51],[64.48 52.52] ; [59.52 48.48],0
b5,1,0.582995,0.301418,[64 53] ; [63 45],[66.04 50.96] ; [60.96 47.04],0
n1,1,0.631683,0.229785,[13 19] ; [ 5 10],[12.25531915 19.74468085] ; [5.74468085 9.25531915],0
d2,1,0.643217,0.214559,[48 68] ; [48 60],[49.71428571 66.28571429] ; [46.28571429 61.71428571],0
r2,1,0.68589,0.16357,[106   9] ; [97 10],[105.15765766   9.84234234] ; [97.84234234  9.15765766],0
a6,1,0.777124,0.080128,[77 40] ; [73 35],[78. 39.] ; [72. 36.],0
s4,1,0.778451,0.079151,[ 11 106] ; [ 9 99],[ 10.4 106.6] ; [ 9.6 98.4],0
n2,1,0.797245,0.066005,[23 10] ; [11  4],[23.375  9.625] ; [10.625  4.375],0
s3,1,0.826039,0.048305,[31 85] ; [30 77],[31.7309417 84.2690583] ; [29.2690583 77.7309417],0
b1,1,0.835372,0.043188,[45 72] ; [43 65],[45.76 71.24] ; [42.24 65.76],0
d5,1,0.850948,0.03531,[89 27] ; [84 24],[89.58928571 26.41071429] ; [83.41071429 24.58928571],0
a8,1,0.853079,0.034296,[12 96] ; [10 87],[11.5902439 96.4097561] ; [10.4097561 86.5902439],0
d4,1,0.88516,0.020861,[93 24] ; [85 23],[92.56 24.44] ; [85.44 22.56],0
s7,1,0.893007,0.01809,[30 81] ; [27 76],[29.56542056 81.43457944] ; [27.43457944 75.56542056],0
a2,1,0.944349,0.004873,[21 96] ; [19 89],[20.8 96.2] ; [19.2 88.8],0
u2,1,0.957902,0.002786,[21 19] ; [17 15],[21.11111111 18.88888889] ; [16.88888889 15.11111111],0
p1,1,0.970726,0.001347,[ 11 106] ; [10 98],[ 10.92 106.08] ; [10.08 97.92],0
