Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000239,13.497585,[22  2] ; [21 24],[14.95652174  9.04347826] ; [28.04347826 16.95652174],1
a4,1,0.49212,0.471888,[13 11] ; [20 24],[11.64705882 12.35294118] ; [21.35294118 22.64705882],0
s1,1,0.49636,0.46271,[ 2 22] ; [ 6 37],[ 2.86567164 21.13432836] ; [ 5.13432836 37.86567164],0
a3,1,0.548861,0.359362,[17  7] ; [28 16],[15.88235294  8.11764706] ; [29.11764706 14.88235294],0
a6,1,0.553755,0.350633,[14  9] ; [24 21],[12.85294118 10.14705882] ; [25.14705882 19.85294118],0
n5,1,0.555402,0.347727,[18  6] ; [30 14],[16.94117647  7.05882353] ; [31.05882353 12.94117647],0
u1,1,0.568409,0.325353,[ 3 21] ; [ 8 37],[ 3.82608696 20.17391304] ; [ 7.17391304 37.82608696],0
b4,1,0.640109,0.218599,[13 11] ; [27 18],[13.91304348 10.08695652] ; [26.08695652 18.91304348],0
a7,1,0.783648,0.075388,[15  9] ; [26 18],[14.47058824  9.52941176] ; [26.52941176 17.47058824],0
n3,1,0.808605,0.058673,[4 3] ; [10  6],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
b3,1,0.835994,0.042857,[7 9] ; [13 19],[6.66666667 9.33333333] ; [13.33333333 18.66666667],0
b2,1,0.835994,0.042857,[7 9] ; [13 19],[6.66666667 9.33333333] ; [13.33333333 18.66666667],0
v3,1,0.841378,0.040052,[11 12] ; [19 23],[10.61538462 12.38461538] ; [19.38461538 22.61538462],0
b1,1,0.89318,0.018031,[10 14] ; [18 27],[ 9.73913043 14.26086957] ; [18.26086957 26.73913043],0
d2,1,0.933881,0.006883,[11 12] ; [22 23],[11.16176471 11.83823529] ; [21.83823529 23.16176471],0
a1,1,0.937825,0.006085,[ 2 22] ; [ 4 41],[ 2.08695652 21.91304348] ; [ 3.91304348 41.08695652],0
n4,1,0.949685,0.003982,[16  8] ; [29 15],[15.88235294  8.11764706] ; [29.11764706 14.88235294],0
b5,1,0.981907,0.000514,[15  9] ; [28 17],[14.95652174  9.04347826] ; [28.04347826 16.95652174],0
