Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-06,22.516712,[227  55] ; [34 31],[212.10951009  69.89048991] ; [48.89048991 16.10951009],1
s5,1,0.057306,3.613681,[120 151] ; [20 44],[113.25373134 157.74626866] ; [26.74626866 37.25373134],0
p12,1,0.069609,3.292224,[ 35 247] ; [ 3 62],[ 30.88184438 251.11815562] ; [ 7.11815562 57.88184438],0
r1,1,0.075016,3.169698,[235  46] ; [49 17],[229.98270893  51.01729107] ; [54.01729107 11.98270893],0
d5,1,0.07786,3.109024,[239  42] ; [51 16],[234.16666667  46.83333333] ; [55.83333333 11.16666667],0
s3,1,0.079425,3.076619,[169 108] ; [33 34],[162.65697674 114.34302326] ; [39.34302326 27.65697674],0
u2,1,0.081319,3.038332,[42 26] ; [ 7 11],[38.74418605 29.25581395] ; [10.25581395  7.74418605],0
d2,1,0.083558,2.994309,[151 131] ; [28 39],[144.63610315 137.36389685] ; [34.36389685 32.63610315],0
p1,1,0.112815,2.514336,[ 36 244] ; [ 4 63],[ 32.27665706 247.72334294] ; [ 7.72334294 59.27665706],0
a4,1,0.116348,2.4658,[139 142] ; [26 41],[133.23275862 147.76724138] ; [31.76724138 35.23275862],0
a2,1,0.118197,2.44105,[ 86 196] ; [14 53],[ 80.80229226 201.19770774] ; [19.19770774 47.80229226],0
b1,1,0.123217,2.375948,[118 164] ; [35 32],[123.62750716 158.37249284] ; [29.37249284 37.62750716],0
r2,1,0.132577,2.262069,[262  17] ; [65  1],[264.44347826  14.55652174] ; [62.55652174  3.44347826],0
b4,1,0.136807,2.213507,[163 119] ; [32 35],[157.56446991 124.43553009] ; [37.43553009 29.56446991],0
d4,1,0.139154,2.187291,[239  42] ; [52 15],[234.97413793  46.02586207] ; [56.02586207 10.97413793],0
u1,1,0.142964,2.145768,[ 70 212] ; [11 56],[ 65.44985673 216.55014327] ; [15.55014327 51.44985673],0
n4,1,0.150189,2.070327,[235  47] ; [50 16],[230.94827586  51.05172414] ; [54.05172414 11.94827586],0
s4,1,0.167541,1.904812,[ 58 220] ; [ 9 58],[ 53.9884058 224.0115942] ; [13.0115942 53.9884058],0
b5,1,0.187891,1.734076,[156 126] ; [43 24],[160.7965616 121.2034384] ; [38.2034384 28.7965616],0
n2,1,0.305749,1.048951,[30 10] ; [9 1],[31.2  8.8] ; [7.8 2.2],0
v2,1,0.342864,0.899693,[169 104] ; [45 21],[172.33628319 100.66371681] ; [41.66371681 24.33628319],0
r3,1,0.373455,0.792138,[269  10] ; [63  4],[267.71098266  11.28901734] ; [64.28901734  2.71098266],0
n3,1,0.376759,0.78125,[31  9] ; [9 1],[32.  8.] ; [8. 2.],0
s8,1,0.389207,0.741417,[148 132] ; [31 35],[144.85549133 135.14450867] ; [34.14450867 31.85549133],0
u3,1,0.402326,0.701363,[43 25] ; [10  9],[41.42528736 26.57471264] ; [11.57471264  7.42528736],0
v1,1,0.47705,0.5056,[172 104] ; [38 28],[169.47368421 106.52631579] ; [40.52631579 25.47368421],0
r4,1,0.526906,0.400354,[263  19] ; [61  6],[261.79942693  20.20057307] ; [62.20057307  4.79942693],0
a3,1,0.559922,0.339839,[214  67] ; [48 18],[212.16714697  68.83285303] ; [49.83285303 16.16714697],0
b2,1,0.605364,0.266981,[ 74 110] ; [20 25],[ 75.52838428 108.47161572] ; [18.47161572 26.52838428],0
b3,1,0.605364,0.266981,[ 74 110] ; [20 25],[ 75.52838428 108.47161572] ; [18.47161572 26.52838428],0
v3,1,0.69977,0.148712,[133 139] ; [31 36],[131.58702065 140.41297935] ; [32.41297935 34.58702065],0
a8,1,0.719193,0.129267,[ 37 217] ; [10 51],[ 37.8984127 216.1015873] ; [ 9.1015873 51.8984127],0
a1,1,0.744242,0.106434,[ 20 262] ; [ 4 63],[ 19.39255014 262.60744986] ; [ 4.60744986 62.39255014],0
s1,1,0.81894,0.052399,[  7 274] ; [ 2 65],[  7.26724138 273.73275862] ; [ 1.73275862 65.26724138],0
n1,1,0.884175,0.021222,[15 25] ; [4 6],[15.2 24.8] ; [3.8 6.2],0
v4,1,0.944687,0.004814,[268  12] ; [64  3],[267.8962536  12.1037464] ; [64.1037464  2.8962536],0
