Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5e-06,20.691464,[33 27] ; [10 53],[20.97560976 39.02439024] ; [22.02439024 40.97560976],1
p10,1,0.218223,1.516017,[51 10] ; [47 16],[48.20967742 12.79032258] ; [49.79032258 13.20967742],0
p12,1,0.309377,1.033333,[ 3 59] ; [ 1 61],[ 2. 60.] ; [ 2. 60.],0
d3,1,0.343048,0.899007,[40 22] ; [36 28],[37.3968254 24.6031746] ; [38.6031746 25.3968254],0
s3,1,0.369109,0.806661,[33 29] ; [28 34],[30.5 31.5] ; [30.5 31.5],0
a7,1,0.376641,0.781638,[47 15] ; [44 20],[44.77777778 17.22222222] ; [46.22222222 17.77777778],0
s2,1,0.381848,0.764743,[29 33] ; [25 39],[26.57142857 35.42857143] ; [27.42857143 36.57142857],0
s7,1,0.390863,0.736255,[27 32] ; [24 39],[24.66393443 34.33606557] ; [26.33606557 36.66393443],0
a4,1,0.411591,0.6742,[23 39] ; [19 44],[20.832 41.168] ; [21.168 41.832],0
n4,1,0.417179,0.658249,[43 19] ; [40 24],[40.84126984 21.15873016] ; [42.15873016 21.84126984],0
s4,1,0.44733,0.577408,[ 6 56] ; [ 9 55],[ 7.38095238 54.61904762] ; [ 7.61904762 56.38095238],0
b1,1,0.487515,0.482005,[22 40] ; [19 45],[20.17460317 41.82539683] ; [20.82539683 43.17460317],0
p1,1,0.543524,0.369048,[ 7 55] ; [ 5 57],[ 6. 56.] ; [ 6. 56.],0
u1,1,0.546403,0.3638,[ 9 53] ; [ 7 57],[ 7.87301587 54.12698413] ; [ 8.12698413 55.87301587],0
s5,1,0.5855,0.297427,[18 40] ; [17 47],[16.63934426 41.36065574] ; [18.36065574 45.63934426],0
p9,1,0.625319,0.238462,[53  9] ; [51 11],[52. 10.] ; [52. 10.],0
d5,1,0.626785,0.236445,[46 16] ; [45 19],[44.77777778 17.22222222] ; [46.22222222 17.77777778],0
p2,1,0.653483,0.201537,[53  9] ; [52 11],[52.08  9.92] ; [52.92 10.08],0
n5,1,0.684634,0.164956,[39 23] ; [38 26],[37.88888889 24.11111111] ; [39.11111111 24.88888889],0
n3,1,0.722416,0.12619,[9 4] ; [12  7],[8.53125 4.46875] ; [12.46875  6.53125],0
s6,1,0.755829,0.096698,[35 25] ; [35 28],[34.14634146 25.85365854] ; [35.85365854 27.14634146],0
u2,1,0.759908,0.093393,[ 7 10] ; [11 19],[ 6.5106383 10.4893617] ; [11.4893617 18.5106383],0
n2,1,0.891787,0.018508,[10  3] ; [15  4],[10.15625  2.84375] ; [14.84375  4.15625],0
a2,1,0.93468,0.006717,[11 51] ; [11 53],[10.82539683 51.17460317] ; [11.17460317 52.82539683],0
u3,1,0.937057,0.006236,[ 7 10] ; [12 18],[ 6.87234043 10.12765957] ; [12.12765957 17.87234043],0
a8,1,0.965202,0.001903,[10 46] ; [10 47],[ 9.91150442 46.08849558] ; [10.08849558 46.91150442],0
d2,1,0.967603,0.00165,[24 38] ; [25 39],[24.11111111 37.88888889] ; [24.88888889 39.11111111],0
a1,1,0.981945,0.000512,[ 1 61] ; [ 1 63],[ 0.98412698 61.01587302] ; [ 1.01587302 62.98412698],0
p6,1,0.99165,0.00011,[14 45] ; [15 48],[14.02459016 44.97540984] ; [14.97540984 48.02459016],0
