Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.00365,8.450042,[22  1] ; [33 19],[16.86666667  6.13333333] ; [38.13333333 13.86666667],0
s2,1,0.268237,1.225743,[12 11] ; [20 32],[ 9.81333333 13.18666667] ; [22.18666667 29.81333333],0
a6,1,0.325891,0.965156,[13 10] ; [23 29],[11.04 11.96] ; [24.96 27.04],0
n1,1,0.326109,0.964286,[3 6] ; [ 3 15],[2. 7.] ; [ 4. 14.],0
p7,1,0.403545,0.697737,[10 13] ; [27 23],[11.65753425 11.34246575] ; [25.34246575 24.65753425],0
b1,1,0.407602,0.685785,[13 10] ; [24 28],[11.34666667 11.65333333] ; [25.65333333 26.34666667],0
d2,1,0.411387,0.674789,[ 7 16] ; [21 31],[ 8.58666667 14.41333333] ; [19.41333333 32.58666667],0
p9,1,0.431632,0.618428,[16  7] ; [30 20],[14.49315068  8.50684932] ; [31.50684932 18.49315068],0
a3,1,0.472968,0.515033,[14  9] ; [27 25],[12.57333333 10.42666667] ; [28.42666667 23.57333333],0
p1,1,0.479272,0.500519,[ 3 20] ; [ 4 47],[ 2.17567568 20.82432432] ; [ 4.82432432 46.17567568],0
b4,1,0.524903,0.404249,[11 12] ; [29 23],[12.26666667 10.73333333] ; [27.73333333 24.26666667],0
p10,1,0.578035,0.309421,[13  9] ; [26 24],[11.91666667 10.08333333] ; [27.08333333 22.91666667],0
s4,1,0.579423,0.307168,[ 4 19] ; [12 40],[ 4.90666667 18.09333333] ; [11.09333333 40.90666667],0
s3,1,0.584184,0.299519,[10 13] ; [18 31],[ 8.94444444 14.05555556] ; [19.05555556 29.94444444],0
n4,1,0.607174,0.264311,[ 8 15] ; [15 37],[ 7.05333333 15.94666667] ; [15.94666667 36.05333333],0
p4,1,0.611764,0.257614,[10 13] ; [19 32],[ 9.01351351 13.98648649] ; [19.98648649 31.01351351],0
v4,1,0.619013,0.247257,[20  3] ; [42  9],[19.27027027  3.72972973] ; [42.72972973  8.27027027],0
p2,1,0.682505,0.16732,[16  7] ; [33 18],[15.22972973  7.77027027] ; [33.77027027 17.22972973],0
b5,1,0.707195,0.141095,[14  9] ; [34 18],[14.72  8.28] ; [33.28 18.72],0
n2,1,0.778096,0.079412,[6 3] ; [11  7],[5.66666667 3.33333333] ; [11.33333333  6.66666667],0
n3,1,0.781814,0.076705,[5 4] ; [11  7],[5.33333333 3.66666667] ; [10.66666667  7.33333333],0
p8,1,0.791382,0.069969,[ 8 15] ; [19 31],[ 8.50684932 14.49315068] ; [18.49315068 31.50684932],0
p6,1,0.82325,0.049893,[ 6 15] ; [13 37],[ 5.61971831 15.38028169] ; [13.38028169 36.61971831],0
a2,1,0.882589,0.021812,[ 2 21] ; [ 4 48],[ 1.84 21.16] ; [ 4.16 47.84],0
a1,1,0.882589,0.021812,[ 2 21] ; [ 4 48],[ 1.84 21.16] ; [ 4.16 47.84],0
p11,1,0.951727,0.003665,[13 10] ; [29 23],[12.88 10.12] ; [29.12 22.88],0
d1,1,0.956258,0.003009,[ 9 14] ; [20 32],[ 8.89333333 14.10666667] ; [20.10666667 31.89333333],0
