Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,58.616252,[104 175] ; [185  79],[148.49171271 130.50828729] ; [140.50828729 123.49171271],1
b5,1,0.05163,3.787714,[171 122] ; [181  92],[182.21908127 110.78091873] ; [169.78091873 103.21908127],0
p8,1,0.054606,3.69409,[130 161] ; [140 125],[141.31294964 149.68705036] ; [128.68705036 136.31294964],0
s8,1,0.072971,3.214901,[ 91 202] ; [104 168],[101.12389381 191.87610619] ; [ 93.87610619 178.12389381],0
a4,1,0.116115,2.468959,[109 184] ; [118 152],[118.13676732 174.86323268] ; [108.86323268 161.13676732],0
u1,1,0.12327,2.375268,[ 36 257] ; [ 46 227],[ 42.44876325 250.55123675] ; [ 39.55123675 233.44876325],0
d1,1,0.155911,2.013447,[150 143] ; [156 117],[158.40636042 134.59363958] ; [147.59363958 125.40636042],0
p5,1,0.174796,1.841325,[ 12 281] ; [ 18 252],[ 15.61278863 277.38721137] ; [ 14.38721137 255.61278863],0
n1,1,0.197607,1.659974,[27 65] ; [20 30],[30.45070423 61.54929577] ; [16.54929577 33.45070423],0
a3,1,0.208282,1.583328,[192 101] ; [191  80],[198.96985816  94.03014184] ; [184.03014184  86.96985816],0
a8,1,0.257074,1.284447,[ 30 246] ; [ 34 206],[ 34.23255814 241.76744186] ; [ 29.76744186 210.23255814],0
p1,1,0.275726,1.188034,[ 15 277] ; [ 20 252],[ 18.12056738 273.87943262] ; [ 16.87943262 255.12056738],0
b1,1,0.291462,1.112858,[120 173] ; [100 173],[113.8869258 179.1130742] ; [106.1130742 166.8869258],0
d2,1,0.334888,0.929904,[123 169] ; [126 147],[128.68672566 163.31327434] ; [120.31327434 152.68672566],0
a2,1,0.342764,0.900067,[ 56 237] ; [ 61 212],[ 60.56713781 232.43286219] ; [ 56.43286219 216.56713781],0
a7,1,0.353131,0.862172,[210  82] ; [205  67],[214.85815603  77.14184397] ; [200.14184397  71.85815603],0
d4,1,0.365936,0.817418,[224  68] ; [218  55],[228.43185841  63.56814159] ; [213.56814159  59.43185841],0
d3,1,0.443287,0.58776,[192  98] ; [189  84],[196.25222025  93.74777975] ; [184.74777975  88.25222025],0
d5,1,0.470452,0.520913,[224  67] ; [217  56],[227.53723404  63.46276596] ; [213.46276596  59.53723404],0
b4,1,0.478824,0.501542,[162 131] ; [159 114],[166.17137809 126.82862191] ; [154.82862191 118.17137809],0
a6,1,0.51186,0.430264,[199  93] ; [193  80],[202.59115044  89.40884956] ; [189.40884956  83.59115044],0
n2,1,0.512533,0.428892,[62 31] ; [36 14],[63.73426573 29.26573427] ; [34.26573427 15.73426573],0
u3,1,0.567602,0.326712,[52 46] ; [47 35],[53.9 44.1] ; [45.1 36.9],0
n3,1,0.633166,0.227792,[62 29] ; [36 14],[63.24822695 27.75177305] ; [34.75177305 15.24822695],0
u2,1,0.638659,0.2205,[54 46] ; [46 34],[55.55555556 44.44444444] ; [44.44444444 35.55555556],0
s1,1,0.716913,0.13147,[  9 281] ; [  7 263],[  8.28571429 281.71428571] ; [  7.71428571 262.28571429],0
s2,1,0.802526,0.062539,[108 184] ; [103 168],[109.43516874 182.56483126] ; [101.56483126 169.43516874],0
a1,1,0.865669,0.028616,[ 11 282] ; [ 11 262],[ 11.38869258 281.61130742] ; [ 10.61130742 262.38869258],0
s3,1,0.946858,0.004443,[134 156] ; [124 146],[133.60714286 156.39285714] ; [124.39285714 145.60714286],0
