Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,66.663474,[52 75] ; [284  72],[88.34782609 38.65217391] ; [247.65217391 108.34782609],1
n4,1,0.3403,0.909301,[100  27] ; [266  91],[96.03719008 30.96280992] ; [269.96280992  87.03719008],0
a4,1,0.427005,0.630957,[51 76] ; [157 198],[54.80497925 72.19502075] ; [153.19502075 201.80497925],0
s6,1,0.481585,0.495272,[70 56] ; [210 145],[73.34719335 52.65280665] ; [206.65280665 148.34719335],0
a3,1,0.539455,0.376551,[91 36] ; [244 111],[88.26763485 38.73236515] ; [246.73236515 108.26763485],0
n6,1,0.628267,0.234418,[102  24] ; [295  61],[103.78008299  22.21991701] ; [293.21991701  62.78008299],0
v3,1,0.657098,0.197068,[48 75] ; [125 215],[45.95896328 77.04103672] ; [127.04103672 212.95896328],0
s1,1,0.707325,0.140963,[  4 122] ; [  9 345],[  3.4125 122.5875] ; [  9.5875 344.4125],0
s4,1,0.749836,0.101669,[ 13 114] ; [ 40 315],[ 13.96473029 113.03526971] ; [ 39.03526971 315.96473029],0
s3,1,0.761607,0.092034,[62 63] ; [170 184],[60.54279749 64.45720251] ; [171.45720251 182.54279749],0
n3,1,0.782651,0.076102,[31 10] ; [52 19],[30.38392857 10.61607143] ; [52.61607143 18.38392857],0
v1,1,0.814446,0.055081,[63 61] ; [179 165],[64.11965812 59.88034188] ; [177.88034188 166.11965812],0
s2,1,0.882874,0.021705,[49 78] ; [140 216],[49.69565217 77.30434783] ; [139.30434783 216.69565217],0
p11,1,0.895605,0.017217,[107  20] ; [299  58],[106.53305785  20.46694215] ; [299.46694215  57.53305785],0
n2,1,0.901271,0.01539,[29 12] ; [51 20],[29.28571429 11.71428571] ; [50.71428571 20.28571429],0
u4,1,0.921261,0.00977,[  3 124] ; [  9 348],[  3.14876033 123.85123967] ; [  8.85123967 348.14876033],0
d2,1,0.95534,0.003136,[56 71] ; [158 198],[56.26915114 70.73084886] ; [157.73084886 198.26915114],0
p1,1,0.965036,0.001921,[  8 118] ; [ 23 333],[  8.10373444 117.89626556] ; [ 22.89626556 333.10373444],0
