Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,63.914967,[370  80] ; [27 43],[343.55769231 106.44230769] ; [53.44230769 16.55769231],1
d2,1,0.065616,3.389428,[328 121] ; [43 26],[321.58108108 127.41891892] ; [49.41891892 19.58108108],0
p12,1,0.068459,3.31959,[ 44 406] ; [ 2 65],[ 40.03868472 409.96131528] ; [ 5.96131528 61.03868472],0
r2,1,0.091058,2.855566,[436  10] ; [65  4],[433.87572816  12.12427184] ; [67.12427184  1.87572816],0
p5,1,0.102432,2.667265,[ 57 390] ; [ 4 64],[ 52.94563107 394.05436893] ; [ 8.05436893 59.94563107],0
b1,1,0.106427,2.606488,[161 290] ; [32 38],[167.06909789 283.93090211] ; [25.93090211 44.06909789],0
v1,1,0.120472,2.411174,[257 182] ; [33 35],[251.10453649 187.89546351] ; [38.89546351 29.10453649],0
b3,1,0.122699,2.382525,[116 167] ; [13 32],[111.30182927 171.69817073] ; [17.69817073 27.30182927],0
b2,1,0.122699,2.382525,[116 167] ; [13 32],[111.30182927 171.69817073] ; [17.69817073 27.30182927],0
a1,1,0.127812,2.318886,[ 26 425] ; [ 1 69],[ 23.37236084 427.62763916] ; [ 3.62763916 66.37236084],0
s1,1,0.148698,2.085555,[ 12 435] ; [ 4 63],[ 13.91439689 433.08560311] ; [ 2.08560311 64.91439689],0
a3,1,0.170057,1.882441,[365  84] ; [52 18],[360.75722543  88.24277457] ; [56.24277457 13.75722543],0
p7,1,0.190556,1.713316,[289 150] ; [38 28],[284.26336634 154.73663366] ; [42.73663366 23.26336634],0
a2,1,0.192368,1.69939,[165 286] ; [20 50],[160.14395393 290.85604607] ; [24.85604607 45.14395393],0
b4,1,0.241002,1.374721,[263 188] ; [46 24],[267.48368522 183.51631478] ; [41.51631478 28.48368522],0
s8,1,0.243107,1.362487,[232 216] ; [31 39],[227.45945946 220.54054054] ; [35.54054054 34.45945946],0
u3,1,0.259016,1.27401,[55 31] ; [14  4],[57.05769231 28.94230769] ; [11.94230769  6.05769231],0
s6,1,0.270332,1.215061,[313 132] ; [44 25],[309.07587549 135.92412451] ; [47.92412451 21.07587549],0
s2,1,0.317062,1.001026,[256 192] ; [35 34],[252.16247582 195.83752418] ; [38.83752418 30.16247582],0
b5,1,0.323112,0.976306,[275 176] ; [47 23],[278.73704415 172.26295585] ; [43.26295585 26.73704415],0
r3,1,0.325346,0.967335,[434  15] ; [66  4],[432.56262042  16.43737958] ; [67.43737958  2.56262042],0
r1,1,0.393456,0.728235,[389  61] ; [57 12],[386.70520231  63.29479769] ; [59.29479769  9.70520231],0
n2,1,0.409747,0.679535,[67 29] ; [14  9],[65.34453782 30.65546218] ; [15.65546218  7.34453782],0
v2,1,0.461462,0.542347,[269 167] ; [37 28],[266.2994012 169.7005988] ; [39.7005988 25.2994012],0
s4,1,0.493325,0.469265,[ 78 365] ; [10 60],[ 75.99220273 367.00779727] ; [12.00779727 57.99220273],0
n3,1,0.554101,0.350022,[68 29] ; [14  8],[66.84033613 30.15966387] ; [15.15966387  6.84033613],0
a6,1,0.572609,0.318337,[334 116] ; [49 20],[332.08092486 117.91907514] ; [50.91907514 18.08092486],0
d3,1,0.774981,0.081719,[400  51] ; [62  7],[400.69615385  50.30384615] ; [61.30384615  7.69615385],0
d5,1,0.84567,0.037887,[442   8] ; [68  1],[442.19653179   7.80346821] ; [67.80346821  1.19653179],0
a7,1,0.905512,0.01409,[350 100] ; [54 16],[349.61538462 100.38461538] ; [54.38461538 15.61538462],0
s3,1,0.938687,0.005917,[258 188] ; [39 29],[257.70817121 188.29182879] ; [39.29182879 28.70817121],0
n1,1,0.993358,6.9e-05,[35 61] ; [ 8 14],[34.98305085 61.01694915] ; [ 8.01694915 13.98305085],0
