Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,106.483781,[271  16] ; [28 36],[244.48148148  42.51851852] ; [54.51851852  9.48148148],1
a6,1,0.225122,1.471418,[210  77] ; [42 22],[206.05128205  80.94871795] ; [45.94871795 18.05128205],0
s5,1,0.234347,1.414279,[119 153] ; [22 40],[114.82634731 157.17365269] ; [26.17365269 35.82634731],0
r4,1,0.256734,1.286286,[271  16] ; [58  6],[269.01139601  17.98860399] ; [59.98860399  4.01139601],0
p7,1,0.300427,1.072297,[209  75] ; [43 21],[205.65517241  78.34482759] ; [46.34482759 17.65517241],0
u2,1,0.307561,1.041121,[27 18] ; [16  6],[28.88059701 16.11940299] ; [14.11940299  7.88059701],0
s6,1,0.313887,1.014251,[217  62] ; [46 18],[213.9271137  65.0728863] ; [49.0728863 14.9271137],0
a7,1,0.337523,0.919816,[222  65] ; [53 11],[224.85754986  62.14245014] ; [50.14245014 13.85754986],0
d2,1,0.348565,0.878676,[213  73] ; [44 20],[210.00571429  75.99428571] ; [46.99428571 17.00571429],0
b2,1,0.355299,0.85444,[ 80 115] ; [14 28],[ 77.34177215 117.65822785] ; [16.65822785 25.34177215],0
b3,1,0.355299,0.85444,[ 80 115] ; [14 28],[ 77.34177215 117.65822785] ; [16.65822785 25.34177215],0
p6,1,0.361168,0.833827,[150 132] ; [30 34],[146.70520231 135.29479769] ; [33.29479769 30.70520231],0
s4,1,0.368024,0.810327,[ 52 229] ; [15 49],[ 54.57101449 226.42898551] ; [12.42898551 51.57101449],0
v4,1,0.436506,0.605452,[277   8] ; [61  3],[276.01719198   8.98280802] ; [61.98280802  2.01719198],0
b4,1,0.444877,0.583671,[169 118] ; [41 23],[171.70940171 115.29059829] ; [38.29059829 25.70940171],0
n3,1,0.516729,0.420418,[28 13] ; [16  5],[29.09677419 11.90322581] ; [14.90322581  6.09677419],0
r2,1,0.534912,0.385052,[274   9] ; [60  3],[273.1849711   9.8150289] ; [60.8150289  2.1849711],0
s1,1,0.656673,0.19759,[ 10 274] ; [ 3 61],[ 10.6091954 273.3908046] ; [ 2.3908046 61.6091954],0
d5,1,0.668454,0.183415,[279   7] ; [63  1],[279.46285714   6.53714286] ; [62.53714286  1.46285714],0
v2,1,0.836892,0.042383,[176 103] ; [37 23],[175.30088496 103.69911504] ; [37.69911504 22.30088496],0
b5,1,0.901968,0.015172,[168 119] ; [38 26],[168.43874644 118.56125356] ; [37.56125356 26.43874644],0
p1,1,0.910761,0.012562,[ 31 256] ; [ 7 55],[ 31.24928367 255.75071633] ; [ 6.75071633 55.24928367],0
a1,1,0.913817,0.011713,[ 19 268] ; [ 4 60],[ 18.80626781 268.19373219] ; [ 4.19373219 59.80626781],0
d4,1,0.920438,0.009976,[282   4] ; [63  1],[281.91428571   4.08571429] ; [63.08571429  0.91428571],0
b1,1,0.922378,0.009494,[114 173] ; [25 39],[113.65527066 173.34472934] ; [25.34472934 38.65527066],0
