Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,43.981974,[24 28] ; [148  18],[41.02752294 10.97247706] ; [130.97247706  35.02752294],1
p3,1,0.054494,3.6975,[19 33] ; [86 80],[25.04587156 26.95412844] ; [79.95412844 86.04587156],0
v3,1,0.07498,3.170492,[17 30] ; [80 77],[22.34803922 24.65196078] ; [74.65196078 82.34803922],0
a8,1,0.096367,2.764669,[ 4 43] ; [ 28 121],[ 7.67346939 39.32653061] ; [ 24.32653061 124.67346939],0
s7,1,0.099697,2.710379,[30 17] ; [120  38],[34.3902439 12.6097561] ; [115.6097561  42.3902439],0
n5,1,0.099936,2.70656,[35 17] ; [128  35],[39.42325581 12.57674419] ; [123.57674419  39.42325581],0
v2,1,0.140431,2.17323,[23 24] ; [97 62],[27.37864078 19.62135922] ; [92.62135922 66.37864078],0
p8,1,0.142072,2.15537,[19 33] ; [79 85],[23.59259259 28.40740741] ; [74.40740741 89.59259259],0
d3,1,0.144446,2.129941,[30 22] ; [114  52],[34.34862385 17.65137615] ; [109.65137615  56.34862385],0
n2,1,0.157329,1.999711,[8 5] ; [37  9],[9.91525424 3.08474576] ; [35.08474576 10.91525424],0
n3,1,0.180978,1.789573,[7 6] ; [33 12],[8.96551724 4.03448276] ; [31.03448276 13.96551724],0
p12,1,0.195419,1.67628,[ 2 49] ; [ 16 150],[ 4.23041475 46.76958525] ; [ 13.76958525 152.23041475],0
s1,1,0.248043,1.334291,[ 3 49] ; [  4 157],[ 1.70892019 50.29107981] ; [  5.29107981 155.70892019],0
v1,1,0.249136,1.328142,[23 26] ; [89 69],[26.51207729 22.48792271] ; [85.48792271 72.51207729],0
p4,1,0.332595,0.938766,[25 27] ; [92 73],[28.03686636 23.96313364] ; [88.96313364 76.03686636],0
p10,1,0.354303,0.857986,[41  9] ; [143  21],[42.99065421  7.00934579] ; [141.00934579  22.99065421],0
b4,1,0.36547,0.819009,[27 25] ; [98 68],[29.81651376 22.18348624] ; [95.18348624 70.81651376],0
a7,1,0.435022,0.609379,[34 18] ; [118  48],[36.25688073 15.74311927] ; [115.74311927  50.25688073],0
a1,1,0.442674,0.58934,[ 1 51] ; [  7 159],[ 1.90825688 50.09174312] ; [  6.09174312 159.90825688],0
r3,1,0.49553,0.464496,[49  3] ; [160   6],[49.85321101  2.14678899] ; [159.14678899   6.85321101],0
s3,1,0.66801,0.183939,[39 12] ; [119  43],[37.83098592 13.16901408] ; [120.16901408  41.83098592],0
b1,1,0.685552,0.163943,[22 30] ; [ 65 101],[20.75229358 31.24770642] ; [66.24770642 99.75229358],0
p5,1,0.70016,0.148306,[ 4 46] ; [ 16 147],[ 4.69483568 45.30516432] ; [ 15.30516432 147.69483568],0
n1,1,0.70121,0.147216,[5 8] ; [20 25],[5.60344828 7.39655172] ; [19.39655172 25.60344828],0
u3,1,0.753511,0.098604,[19  9] ; [13  5],[19.47826087  8.52173913] ; [12.52173913  5.47826087],0
n6,1,0.804179,0.061476,[43  9] ; [138  26],[43.57407407  8.42592593] ; [137.42592593  26.57407407],0
p2,1,0.841648,0.039914,[41 11] ; [133  33],[41.50458716 10.49541284] ; [132.49541284  33.50458716],0
s6,1,0.910654,0.012592,[42  9] ; [137  28],[42.26388889  8.73611111] ; [136.73611111  28.26388889],0
b5,1,0.940885,0.005499,[31 21] ; [98 68],[30.7706422 21.2293578] ; [98.2293578 67.7706422],0
s2,1,0.990971,0.000128,[35 16] ; [112  51],[35.03271028 15.96728972] ; [111.96728972  51.03271028],0
u2,1,1.0,0.0,[18  9] ; [12  6],[18.  9.] ; [12.  6.],0
