Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,57.757415,[80 15] ; [ 3 28],[62.57936508 32.42063492] ; [20.42063492 10.57936508],1
u1,1,0.107645,2.588455,[13 82] ; [ 1 30],[10.55555556 84.44444444] ; [ 3.44444444 27.55555556],0
d3,1,0.108636,2.573958,[52 42] ; [12 19],[48.128 45.872] ; [15.872 15.128],0
u3,1,0.128955,2.305043,[17 19] ; [ 3 10],[14.69387755 21.30612245] ; [5.30612245 7.69387755],0
b2,1,0.169906,1.883774,[15 38] ; [11 14],[17.66666667 35.33333333] ; [ 8.33333333 16.66666667],0
b3,1,0.169906,1.883774,[15 38] ; [11 14],[17.66666667 35.33333333] ; [ 8.33333333 16.66666667],0
a2,1,0.18865,1.72813,[19 76] ; [ 3 28],[16.58730159 78.41269841] ; [ 5.41269841 25.58730159],0
s3,1,0.19317,1.693276,[34 60] ; [ 7 23],[31.08064516 62.91935484] ; [ 9.91935484 20.08064516],0
n4,1,0.272889,1.202168,[57 38] ; [22  9],[59.56349206 35.43650794] ; [19.43650794 11.56349206],0
b1,1,0.296999,1.087619,[48 47] ; [19 12],[50.51587302 44.48412698] ; [16.48412698 14.51587302],0
a5,1,0.301398,1.067999,[59 36] ; [16 15],[56.54761905 38.45238095] ; [18.45238095 12.54761905],0
p12,1,0.329432,0.95113,[ 8 87] ; [ 1 30],[ 6.78571429 88.21428571] ; [ 2.21428571 28.78571429],0
p1,1,0.343155,0.898607,[ 7 88] ; [ 4 27],[ 8.29365079 86.70634921] ; [ 2.70634921 28.29365079],0
s1,1,0.352398,0.864803,[ 7 87] ; [ 4 27],[ 8.272 85.728] ; [ 2.728 28.272],0
d5,1,0.41898,0.653173,[65 29] ; [19 12],[63.168 30.832] ; [20.832 10.168],0
a6,1,0.436659,0.605046,[56 38] ; [16 15],[54.144 39.856] ; [17.856 13.144],0
s4,1,0.441464,0.592474,[18 77] ; [ 4 27],[16.58730159 78.41269841] ; [ 5.41269841 25.58730159],0
d1,1,0.46557,0.532471,[47 48] ; [13 18],[45.23809524 49.76190476] ; [14.76190476 16.23809524],0
p5,1,0.583258,0.300998,[ 4 91] ; [ 2 28],[ 4.56 90.44] ; [ 1.44 28.56],0
a8,1,0.648029,0.208394,[ 9 84] ; [ 2 27],[ 8.3852459 84.6147541] ; [ 2.6147541 26.3852459],0
n1,1,0.689272,0.159875,[14 20] ; [8 9],[14.66666667 19.33333333] ; [7.33333333 9.66666667],0
b4,1,0.765281,0.089134,[55 40] ; [17 14],[54.28571429 40.71428571] ; [17.71428571 13.28571429],0
a4,1,0.822825,0.050137,[37 58] ; [11 19],[36.48 58.52] ; [11.52 18.48],0
a3,1,0.836253,0.04272,[59 36] ; [18 12],[58.52 36.48] ; [18.48 11.52],0
d2,1,0.950918,0.003789,[44 49] ; [14 16],[43.85365854 49.14634146] ; [14.14634146 15.85365854],0
