Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,57.41796,[101  35] ; [ 77 154],[65.96185286 70.03814714] ; [112.03814714 118.96185286],1
n6,1,0.247035,1.339995,[113  26] ; [179  56],[108.52406417  30.47593583] ; [183.47593583  51.52406417],0
n4,1,0.252386,1.310051,[105  36] ; [162  73],[100.125  40.875] ; [166.875  68.125],0
n1,1,0.294267,1.099997,[14 18] ; [29 58],[11.56302521 20.43697479] ; [31.43697479 55.56302521],0
a1,1,0.294826,1.097454,[  4 137] ; [ 12 224],[  5.98408488 135.01591512] ; [ 10.01591512 225.98408488],0
r2,1,0.296551,1.089639,[132   7] ; [211  18],[129.55706522   9.44293478] ; [213.44293478  15.55706522],0
s2,1,0.411926,0.673234,[67 72] ; [103 132],[63.18181818 75.81818182] ; [106.81818182 128.18181818],0
a3,1,0.583889,0.299989,[96 45] ; [167  69],[98.36339523 42.63660477] ; [164.63660477  71.36339523],0
d4,1,0.600687,0.273961,[125  16] ; [204  31],[123.375  17.625] ; [205.625  29.375],0
s1,1,0.6255,0.238213,[  3 136] ; [  7 226],[  3.73655914 135.26344086] ; [  6.26344086 226.73655914],0
u4,1,0.626034,0.237477,[  2 139] ; [  5 231],[  2.61803714 138.38196286] ; [  4.38196286 231.61803714],0
b1,1,0.63164,0.229843,[45 96] ; [ 81 155],[47.12466844 93.87533156] ; [ 78.87533156 157.12466844],0
b2,1,0.643559,0.214118,[25 55] ; [46 88],[26.54205607 53.45794393] ; [44.45794393 89.54205607],0
b3,1,0.643559,0.214118,[25 55] ; [46 88],[26.54205607 53.45794393] ; [44.45794393 89.54205607],0
u3,1,0.658066,0.195882,[23 21] ; [39 30],[24.14159292 19.85840708] ; [37.85840708 31.14159292],0
s5,1,0.77899,0.078756,[39 97] ; [ 62 165],[37.84022039 98.15977961] ; [ 63.15977961 163.84022039],0
s4,1,0.816251,0.053996,[ 20 118] ; [ 36 198],[ 20.77419355 117.22580645] ; [ 35.22580645 198.77419355],0
a5,1,0.830927,0.045588,[103  38] ; [170  66],[102.10344828  38.89655172] ; [170.89655172  65.10344828],0
d1,1,0.84449,0.038476,[94 47] ; [155  81],[93.12732095 47.87267905] ; [155.87267905  80.12732095],0
s7,1,0.882021,0.022025,[56 81] ; [ 91 136],[55.32692308 81.67307692] ; [ 91.67307692 135.32692308],0
p12,1,0.907887,0.013387,[  7 134] ; [ 11 223],[  6.768 134.232] ; [ 11.232 222.768],0
v2,1,0.931956,0.00729,[70 63] ; [120 106],[70.38997214 62.61002786] ; [119.61002786 106.38997214],0
s3,1,0.936085,0.006431,[69 69] ; [117 115],[69.37297297 68.62702703] ; [116.62702703 115.37297297],0
d3,1,0.952238,0.003588,[103  38] ; [171  64],[102.75  38.25] ; [171.25  63.75],0
