Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,102.55405,[142 200] ; [206  42],[201.7220339 140.2779661] ; [146.2779661 101.7220339],1
d5,1,0.218942,1.511291,[284  71] ; [209  40],[289.75993377  65.24006623] ; [203.24006623  45.75993377],0
s5,1,0.221195,1.496602,[116 229] ; [ 94 150],[123.00509338 221.99490662] ; [ 86.99490662 157.00509338],0
p6,1,0.242752,1.364542,[128 222] ; [102 145],[134.84087102 215.15912898] ; [ 95.15912898 151.84087102],0
d3,1,0.326794,0.961561,[238 117] ; [177  73],[243.51239669 111.48760331] ; [171.48760331  78.51239669],0
u2,1,0.393556,0.727928,[65 45] ; [35 18],[67.48466258 42.51533742] ; [32.51533742 20.48466258],0
p2,1,0.456775,0.553785,[308  45] ; [224  27],[310.9205298  42.0794702] ; [221.0794702  29.9205298],0
p9,1,0.497929,0.459348,[335  20] ; [239  11],[336.80991736  18.19008264] ; [237.19008264  12.80991736],0
s6,1,0.566695,0.328245,[239 111] ; [172  72],[242.17171717 107.82828283] ; [168.82828283  75.17171717],0
n3,1,0.592014,0.28721,[52 16] ; [28 11],[50.8411215 17.1588785] ; [29.1588785  9.8411215],0
b1,1,0.605526,0.266742,[126 229] ; [ 84 167],[123.01980198 231.98019802] ; [ 86.98019802 164.01980198],0
n2,1,0.703636,0.144717,[53 17] ; [30  8],[53.7962963 16.2037037] ; [29.2037037  8.7962963],0
b4,1,0.754407,0.097865,[211 144] ; [146 105],[209.13366337 145.86633663] ; [147.86633663 103.13366337],0
a7,1,0.767884,0.08711,[256  99] ; [183  67],[257.59504132  97.40495868] ; [181.40495868  68.59504132],0
u3,1,0.819362,0.052151,[67 44] ; [31 22],[66.32926829 44.67073171] ; [31.67073171 21.32926829],0
a6,1,0.895358,0.017299,[247 108] ; [172  77],[246.26655629 108.73344371] ; [172.73344371  76.26655629],0
s1,1,0.902523,0.015,[  8 345] ; [  6 242],[  8.22296173 344.77703827] ; [  5.77703827 242.22296173],0
a8,1,0.921043,0.009825,[ 47 289] ; [ 32 192],[ 47.4 288.6] ; [ 31.6 192.4],0
n1,1,0.931587,0.00737,[26 43] ; [14 24],[25.79439252 43.20560748] ; [14.20560748 23.79439252],0
