Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,184.552294,[500  59] ; [ 66 100],[436.40551724 122.59448276] ; [129.59448276  36.40551724],1
d2,1,0.011058,6.45595,[284 273] ; [ 66 100],[269.64038728 287.35961272] ; [80.35961272 85.64038728],0
n1,1,0.017005,5.695905,[50 59] ; [11 33],[43.45751634 65.54248366] ; [17.54248366 26.45751634],0
a3,1,0.017221,5.673721,[420 137] ; [109  56],[408.1066482 148.8933518] ; [120.8933518  44.1066482],0
a8,1,0.017763,5.61941,[ 79 430] ; [ 12 139],[ 70.18030303 438.81969697] ; [ 20.81969697 130.18030303],0
b1,1,0.019144,5.488355,[207 353] ; [ 45 121],[194.38016529 365.61983471] ; [ 57.61983471 108.38016529],0
s2,1,0.021584,5.279,[312 243] ; [76 89],[299.08333333 255.91666667] ; [88.91666667 76.08333333],0
s3,1,0.035548,4.418636,[336 217] ; [84 79],[324.38547486 228.61452514] ; [95.61452514 67.38547486],0
p12,1,0.036665,4.365899,[ 56 500] ; [  8 158],[ 49.28531856 506.71468144] ; [ 14.71468144 151.28531856],0
r1,1,0.047954,3.9116,[464  94] ; [126  39],[455.3526971 102.6473029] ; [134.6473029  30.3526971],0
u4,1,0.064123,3.4274,[ 18 542] ; [  1 165],[ 14.65564738 545.34435262] ; [  4.34435262 161.65564738],0
s4,1,0.074752,3.175453,[ 90 463] ; [ 37 129],[ 97.67872045 455.32127955] ; [ 29.32127955 136.67872045],0
n2,1,0.088644,2.898824,[89 21] ; [30 14],[85. 25.] ; [34. 10.],0
v4,1,0.089735,2.879128,[546  13] ; [157   8],[542.7859116  16.2140884] ; [160.2140884   4.7859116],0
s5,1,0.116478,2.464051,[204 335] ; [ 48 107],[195.71757925 343.28242075] ; [56.28242075 98.71757925],0
a7,1,0.11951,2.42373,[403 156] ; [129  36],[410.75690608 148.24309392] ; [121.24309392  43.75690608],0
p2,1,0.125067,2.35269,[484  72] ; [135  29],[478.00555556  77.99444444] ; [140.99444444  23.00555556],0
d5,1,0.131448,2.275318,[464  93] ; [129  36],[457.48060942  99.51939058] ; [135.51939058  29.48060942],0
b2,1,0.17931,1.803335,[141 202] ; [30 60],[135.45727483 207.54272517] ; [35.54272517 54.45727483],0
b3,1,0.17931,1.803335,[141 202] ; [30 60],[135.45727483 207.54272517] ; [35.54272517 54.45727483],0
d3,1,0.251694,1.313878,[386 171] ; [122  43],[391.90581717 165.09418283] ; [116.09418283  48.90581717],0
d1,1,0.254236,1.299878,[348 212] ; [95 71],[341.70798898 218.29201102] ; [101.29201102  64.70798898],0
v2,1,0.31136,1.024899,[317 220] ; [85 71],[311.50649351 225.49350649] ; [90.49350649 65.50649351],0
a6,1,0.335003,0.929463,[391 166] ; [110  56],[385.97095436 171.02904564] ; [115.02904564  50.97095436],0
u2,1,0.416417,0.660406,[75 65] ; [33 22],[77.53846154 62.46153846] ; [30.46153846 24.53846154],0
r3,1,0.542498,0.370929,[537  21] ; [158   8],[535.64917127  22.35082873] ; [159.35082873   6.64917127],0
u3,1,0.551053,0.355434,[80 60] ; [34 21],[81.84615385 58.15384615] ; [32.15384615 22.84615385],0
b4,1,0.556538,0.345733,[323 237] ; [100  66],[326.28099174 233.71900826] ; [96.71900826 69.28099174],0
a1,1,0.679099,0.171142,[ 28 532] ; [  7 159],[ 26.99724518 533.00275482] ; [  8.00275482 157.99724518],0
b5,1,0.725814,0.12299,[339 221] ; [103  63],[340.93663912 219.06336088] ; [101.06336088  64.93663912],0
d4,1,0.770303,0.085252,[461  96] ; [139  27],[462.2406639  94.7593361] ; [137.7593361  28.2406639],0
n3,1,0.789331,0.071385,[82 27] ; [34 10],[82.64052288 26.35947712] ; [33.35947712 10.64052288],0
s1,1,0.845273,0.038085,[ 15 535] ; [  5 161],[ 15.36312849 534.63687151] ; [  4.63687151 161.36312849],0
p1,1,0.914618,0.011495,[ 53 506] ; [ 15 148],[ 52.64819945 506.35180055] ; [ 15.35180055 147.64819945],0
