Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,27.374234,[129  31] ; [37 41],[111.59663866  48.40336134] ; [54.40336134 23.59663866],1
s2,1,0.377663,0.778295,[ 30 129] ; [19 61],[ 32.59832636 126.40167364] ; [16.40167364 63.59832636],0
s5,1,0.446113,0.580509,[ 22 134] ; [ 8 68],[ 20.17241379 135.82758621] ; [ 9.82758621 66.17241379],0
s3,1,0.53274,0.389163,[ 40 118] ; [23 56],[ 42. 116.] ; [21. 58.],0
s7,1,0.553532,0.351027,[ 38 112] ; [17 61],[ 36.18421053 113.81578947] ; [18.81578947 59.18421053],0
u4,1,0.6156,0.252101,[  1 159] ; [ 1 79],[  1.33333333 158.66666667] ; [ 0.66666667 79.33333333],0
n3,1,0.674027,0.176927,[26  7] ; [14  5],[25.38461538  7.61538462] ; [14.61538462  4.38461538],0
n1,1,0.682107,0.167763,[10 22] ; [ 7 12],[10.66666667 21.33333333] ; [ 6.33333333 12.66666667],0
v4,1,0.7145,0.133823,[148  12] ; [72  7],[147.28033473  12.71966527] ; [72.71966527  6.28033473],0
p1,1,0.761625,0.09202,[ 14 146] ; [ 6 73],[ 13.38912134 146.61087866] ; [ 6.61087866 72.38912134],0
a1,1,0.819323,0.052174,[  7 153] ; [ 3 77],[  6.66666667 153.33333333] ; [ 3.33333333 76.66666667],0
b4,1,0.854526,0.033616,[88 72] ; [43 37],[87.33333333 72.66666667] ; [43.66666667 36.33333333],0
n2,1,0.940283,0.005612,[24  9] ; [14  5],[24.11538462  8.88461538] ; [13.88461538  5.11538462],0
a8,1,0.953007,0.003473,[ 17 126] ; [ 9 65],[ 17.13364055 125.86635945] ; [ 8.86635945 65.13364055],0
u2,1,0.969511,0.001461,[15 16] ; [21 22],[15.08108108 15.91891892] ; [20.91891892 22.08108108],0
b1,1,1.0,0.0,[ 60 100] ; [30 50],[ 60. 100.] ; [30. 50.],0
