Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.535675,[ 8 63] ; [21 17],[18.88990826 52.11009174] ; [10.11009174 27.88990826],1
n3,1,0.358471,0.843243,[17 20] ; [9 6],[18.5 18.5] ; [7.5 7.5],0
p5,1,0.393084,0.729381,[ 3 67] ; [ 3 33],[ 3.96226415 66.03773585] ; [ 2.03773585 33.96226415],0
v3,1,0.418835,0.653581,[16 54] ; [ 6 31],[14.39252336 55.60747664] ; [ 7.60747664 29.39252336],0
n2,1,0.454133,0.560316,[19 18] ; [10  6],[20.24528302 16.75471698] ; [8.75471698 7.24528302],0
v1,1,0.455325,0.557363,[20 49] ; [13 23],[21.68571429 47.31428571] ; [11.31428571 24.68571429],0
n6,1,0.460994,0.543481,[40 28] ; [19 18],[38.20952381 29.79047619] ; [20.79047619 16.20952381],0
u2,1,0.474549,0.511364,[10 23] ; [5 7],[11. 22.] ; [4. 8.],0
d2,1,0.476218,0.507512,[26 43] ; [17 21],[27.72897196 41.27102804] ; [15.27102804 22.72897196],0
u3,1,0.493291,0.46934,[12 22] ; [6 7],[13.0212766 20.9787234] ; [4.9787234 8.0212766],0
p3,1,0.528686,0.396916,[13 57] ; [ 9 29],[14.25925926 55.74074074] ; [ 7.74074074 30.25925926],0
n4,1,0.629128,0.233245,[39 31] ; [23 15],[40.18518519 29.81481481] ; [21.81481481 16.18518519],0
a7,1,0.634227,0.226372,[33 36] ; [20 18],[34.17757009 34.82242991] ; [18.82242991 19.17757009],0
a8,1,0.679565,0.170616,[ 4 61] ; [ 3 33],[ 4.5049505 60.4950495] ; [ 2.4950495 33.5049505],0
p4,1,0.717322,0.131073,[18 52] ; [11 27],[18.7962963 51.2037037] ; [10.2037037 27.7962963],0
a2,1,0.734932,0.114631,[ 7 64] ; [ 3 35],[ 6.51376147 64.48623853] ; [ 3.48623853 34.51376147],0
b5,1,0.739936,0.110183,[35 36] ; [20 18],[35.82568807 35.17431193] ; [19.17431193 18.82568807],0
a1,1,0.741401,0.1089,[ 9 62] ; [ 4 34],[ 8.46788991 62.53211009] ; [ 4.53211009 33.46788991],0
v2,1,0.761365,0.092227,[21 48] ; [12 24],[21.68571429 47.31428571] ; [11.31428571 24.68571429],0
b4,1,0.778784,0.078907,[41 30] ; [23 15],[41.68807339 29.31192661] ; [22.31192661 15.68807339],0
s1,1,0.8867,0.020301,[ 5 65] ; [ 3 35],[ 5.18518519 64.81481481] ; [ 2.81481481 35.18518519],0
u1,1,0.935559,0.006537,[ 4 67] ; [ 2 36],[ 3.90825688 67.09174312] ; [ 2.09174312 35.90825688],0
a5,1,0.944133,0.004911,[36 35] ; [19 19],[35.82568807 35.17431193] ; [19.17431193 18.82568807],0
b1,1,0.944133,0.004911,[35 36] ; [19 19],[35.17431193 35.82568807] ; [18.82568807 19.17431193],0
n5,1,0.956741,0.002942,[42 28] ; [22 15],[41.86915888 28.13084112] ; [22.13084112 14.86915888],0
p8,1,0.970745,0.001345,[16 55] ; [ 8 28],[15.92523364 55.07476636] ; [ 8.07476636 27.92523364],0
